,2025-12-31,2025-09-30,2024-12-31
Free Cash Flow,-2451571.0,-789835.0,-108665.0
Capital Expenditure,,-29264.0,
End Cash Position,1757241.0,766985.0,17276.0
Beginning Cash Position,766985.0,590320.0,7941.0
Changes In Cash,990256.0,176665.0,9335.0
Financing Cash Flow,3441827.0,966500.0,118000.0
Cash Flow From Continuing Financing Activities,3441827.0,966500.0,118000.0
Net Other Financing Charges,3441827.0,966500.0,117750.0
Investing Cash Flow,0.0,-29264.0,0.0
Cash Flow From Continuing Investing Activities,0.0,-29264.0,0.0
Net PPE Purchase And Sale,0.0,-29264.0,0.0
Purchase Of PPE,0.0,-29264.0,0.0
Operating Cash Flow,-2451571.0,-760571.0,-108665.0
Cash Flow From Continuing Operating Activities,-2451571.0,-760571.0,-108665.0
Change In Working Capital,-612573.0,330644.0,20753.0
Change In Other Working Capital,-18499.0,-30856.0,
Change In Other Current Assets,0.0,0.0,
Change In Payables And Accrued Expense,-489415.0,504912.0,32030.0
Change In Accrued Expense,-385432.0,302992.0,32030.0
Change In Payable,-103983.0,,
Change In Account Payable,-103983.0,,
Change In Prepaid Assets,-241436.0,-70438.0,
Change In Receivables,136777.0,-72974.0,-11277.0
Stock Based Compensation,10439208.0,1522850.0,2755.0
Depreciation Amortization Depletion,23152.0,35415.0,178.0
Depreciation And Amortization,23152.0,35415.0,178.0
Depreciation,23152.0,35415.0,178.0
Operating Gains Losses,11930753.0,21565275.0,132672.0
Gain Loss On Investment Securities,11930753.0,21565275.0,132672.0
Net Income From Continuing Operations,-40577111.0,-24214755.0,-265023.0
