,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Free Cash Flow,93627000.0,74935000.0,89481000.0,32444000.0,107550000.0
Repurchase Of Capital Stock,-53509000.0,-44671000.0,-49209000.0,-49892000.0,-39653000.0
Capital Expenditure,-1667000.0,-724000.0,-901000.0,-1327000.0,-2038000.0
End Cash Position,280668000.0,251458000.0,226453000.0,195183000.0,291871000.0
Beginning Cash Position,251458000.0,226453000.0,195183000.0,291871000.0,233382000.0
Changes In Cash,29210000.0,25005000.0,31270000.0,-96688000.0,58489000.0
Financing Cash Flow,-59708000.0,-42053000.0,-47929000.0,-51350000.0,-44068000.0
Cash Flow From Continuing Financing Activities,-59708000.0,-42053000.0,-47929000.0,-51350000.0,-44068000.0
Net Other Financing Charges,-10375000.0,-4820000.0,-4933000.0,-4436000.0,-10831000.0
Proceeds From Stock Option Exercised,4176000.0,7438000.0,6213000.0,2978000.0,6416000.0
Net Common Stock Issuance,-53509000.0,-44671000.0,-49209000.0,-49892000.0,-39653000.0
Common Stock Payments,-53509000.0,-44671000.0,-49209000.0,-49892000.0,-39653000.0
Investing Cash Flow,-6376000.0,-8601000.0,-11183000.0,-79109000.0,-7031000.0
Cash Flow From Continuing Investing Activities,-6376000.0,-8601000.0,-11183000.0,-79109000.0,-7031000.0
Net Investment Purchase And Sale,-4709000.0,-7877000.0,-10282000.0,-77782000.0,-4993000.0
Sale Of Investment,73760000.0,65894000.0,81552000.0,50238000.0,50532000.0
Purchase Of Investment,-78469000.0,-73771000.0,-91834000.0,-128020000.0,-55525000.0
Net PPE Purchase And Sale,-1667000.0,-724000.0,-901000.0,-1327000.0,-2038000.0
Purchase Of PPE,-1667000.0,-724000.0,-901000.0,-1327000.0,-2038000.0
Operating Cash Flow,95294000.0,75659000.0,90382000.0,33771000.0,109588000.0
Cash Flow From Continuing Operating Activities,95294000.0,75659000.0,90382000.0,33771000.0,109588000.0
Change In Working Capital,18187000.0,-2445000.0,2593000.0,-31041000.0,44318000.0
Change In Other Working Capital,-8184000.0,29600000.0,13612000.0,-14697000.0,-6825000.0
Change In Payables And Accrued Expense,-2050000.0,5063000.0,-2223000.0,-3817000.0,8199000.0
Change In Accrued Expense,-2884000.0,5627000.0,-2115000.0,-4582000.0,8265000.0
Change In Payable,834000.0,-564000.0,-108000.0,765000.0,-66000.0
Change In Account Payable,834000.0,-564000.0,-108000.0,765000.0,-66000.0
Change In Prepaid Assets,-7520000.0,5581000.0,-8793000.0,-4771000.0,162000.0
Change In Receivables,35941000.0,-42689000.0,-3000.0,-7756000.0,42782000.0
Changes In Account Receivables,35941000.0,-42689000.0,-3000.0,-7756000.0,42782000.0
Stock Based Compensation,19340000.0,20653000.0,19447000.0,18046000.0,18820000.0
Provisionand Write Offof Assets,173000.0,116000.0,260000.0,644000.0,206000.0
Asset Impairment Charge,2591000.0,,,,0.0
Amortization Of Securities,-524000.0,-641000.0,-791000.0,-901000.0,-1107000.0
Deferred Tax,1841000.0,1688000.0,15329000.0,-4245000.0,-4360000.0
Deferred Income Tax,1841000.0,1688000.0,15329000.0,-4245000.0,-4360000.0
Depreciation Amortization Depletion,3043000.0,3138000.0,3198000.0,3978000.0,4177000.0
Depreciation And Amortization,3043000.0,3138000.0,3198000.0,3978000.0,4177000.0
Amortization Cash Flow,640000.0,,,,640000.0
Amortization Of Intangibles,640000.0,,,,640000.0
Depreciation,2403000.0,,,,3537000.0
Net Income From Continuing Operations,50643000.0,53150000.0,50346000.0,47290000.0,47534000.0
