,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,23378000.0,51326000.0,146354000.0,-20074000.0,26095000.0,
Repurchase Of Capital Stock,-5892000.0,-1963000.0,-3749000.0,-1988000.0,-1704000.0,
Repayment Of Debt,-150000000.0,25000000.0,,,-145000000.0,-50000000.0
Issuance Of Debt,,62500000.0,,,,12500000.0
Capital Expenditure,-499000.0,-915000.0,-560000.0,-569000.0,-263000.0,
Interest Paid Supplemental Data,43140000.0,41669000.0,40495000.0,43272000.0,49343000.0,
Income Tax Paid Supplemental Data,336000.0,16556000.0,5679000.0,13040000.0,550000.0,
End Cash Position,254045000.0,212842000.0,215654000.0,380050000.0,329003000.0,
Beginning Cash Position,212841000.0,215654000.0,380050000.0,329003000.0,304800000.0,
Changes In Cash,41204000.0,-2812000.0,-164396000.0,51047000.0,24203000.0,
Financing Cash Flow,-41290000.0,-11569000.0,-40327000.0,109405000.0,28842000.0,
Cash Flow From Continuing Financing Activities,-41290000.0,-11569000.0,-40327000.0,109405000.0,28842000.0,
Net Other Financing Charges,,-30000.0,,,,-44000.0
Cash Dividends Paid,-8370000.0,-8087000.0,-8129000.0,-8254000.0,-8153000.0,
Common Stock Dividend Paid,-8370000.0,-8087000.0,-8129000.0,-8254000.0,-8153000.0,
Net Common Stock Issuance,-5892000.0,-1963000.0,-3749000.0,-1988000.0,-1704000.0,
Common Stock Payments,-5892000.0,-1963000.0,-3749000.0,-1988000.0,-1704000.0,
Net Issuance Payments Of Debt,-150000000.0,87500000.0,-65000000.0,10000000.0,-145000000.0,
Net Long Term Debt Issuance,-150000000.0,87500000.0,-65000000.0,10000000.0,-145000000.0,
Long Term Debt Payments,-150000000.0,25000000.0,,,-145000000.0,-50000000.0
Long Term Debt Issuance,,62500000.0,,,,12500000.0
Investing Cash Flow,58617000.0,-43484000.0,-270983000.0,-38853000.0,-30997000.0,
Cash Flow From Continuing Investing Activities,58617000.0,-43484000.0,-270983000.0,-38853000.0,-30997000.0,
Net Other Investing Changes,2830000.0,-1000.0,0.0,,,
Net Investment Purchase And Sale,41131000.0,29994000.0,21603000.0,-4053000.0,12675000.0,
Sale Of Investment,76846000.0,63777000.0,59907000.0,64485000.0,45141000.0,
Purchase Of Investment,-35715000.0,-33783000.0,-38304000.0,-68538000.0,-32466000.0,
Net PPE Purchase And Sale,-499000.0,-915000.0,-560000.0,-569000.0,-249000.0,
Sale Of PPE,0.0,0.0,0.0,0.0,14000.0,
Purchase Of PPE,-499000.0,-915000.0,-560000.0,-569000.0,-263000.0,
Operating Cash Flow,23877000.0,52241000.0,146914000.0,-19505000.0,26358000.0,
Cash Flow From Continuing Operating Activities,23877000.0,52241000.0,146914000.0,-19505000.0,26358000.0,
Change In Working Capital,-5523000.0,-6681000.0,7519000.0,-6655000.0,-3789000.0,
Change In Other Working Capital,163000.0,-315000.0,603000.0,491000.0,-308000.0,
Change In Other Current Liabilities,,,,2502000.0,-7460000.0,
Change In Payables And Accrued Expense,-9283000.0,,,,-7298000.0,
Change In Payable,-9283000.0,,,,-7298000.0,
Change In Account Payable,-9283000.0,,,,-7298000.0,
Change In Prepaid Assets,-211000.0,3153000.0,559000.0,-5838000.0,1157000.0,
Change In Receivables,3808000.0,-5466000.0,377000.0,-3648000.0,2660000.0,
Other Non Cash Items,4357000.0,35793000.0,117545000.0,-37467000.0,9587000.0,
Stock Based Compensation,707000.0,899000.0,943000.0,883000.0,873000.0,
Unrealized Gain Loss On Investment Securities,,,,,,0.0
Depreciation Amortization Depletion,862000.0,875000.0,-786000.0,2443000.0,801000.0,
Depreciation And Amortization,862000.0,875000.0,-786000.0,2443000.0,801000.0,
Operating Gains Losses,-2587000.0,-2332000.0,-3013000.0,-2161000.0,-2175000.0,
Gain Loss On Investment Securities,,,,,,0.0
Net Income From Continuing Operations,22557000.0,21239000.0,22061000.0,15117000.0,17672000.0,
