,2026-03-31,2025-12-31,2025-03-31
Free Cash Flow,-197987.0,-228499.0,0.0
Issuance Of Debt,0.0,0.0,20000.0
Issuance Of Capital Stock,,174000000.0,0.0
End Cash Position,495520.0,693507.0,3705.0
Beginning Cash Position,693507.0,2411.0,25080.0
Changes In Cash,-197987.0,691096.0,-21375.0
Financing Cash Flow,0.0,173419595.0,-21375.0
Cash Flow From Continuing Financing Activities,0.0,173419595.0,-21375.0
Net Other Financing Charges,,-303009.0,-41375.0
Net Common Stock Issuance,,174000000.0,0.0
Common Stock Issuance,,174000000.0,0.0
Net Issuance Payments Of Debt,0.0,-277396.0,20000.0
Net Short Term Debt Issuance,0.0,-277396.0,20000.0
Short Term Debt Issuance,0.0,0.0,20000.0
Operating Cash Flow,-197987.0,-228499.0,0.0
Cash Flow From Continuing Operating Activities,-197987.0,-228499.0,0.0
Change In Working Capital,-33505.0,-117599.0,45760.0
Change In Payables And Accrued Expense,16099.0,62284.0,45760.0
Change In Accrued Expense,-3901.0,55284.0,45760.0
Change In Payable,20000.0,,
Change In Prepaid Assets,-49604.0,,0.0
Other Non Cash Items,,9556.0,5000.0
Operating Gains Losses,-1528525.0,,
Gain Loss On Investment Securities,-1528525.0,,
Net Income From Continuing Operations,1364043.0,145850.0,-50760.0
