,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,-6011000.0,-10542000.0,-5323000.0,-3247000.0,-4175000.0,
Repurchase Of Capital Stock,0.0,0.0,0.0,0.0,-1000.0,
Repayment Of Debt,-783000.0,-131000.0,-1390000.0,-384000.0,-288000.0,
Issuance Of Debt,,0.0,2072000.0,,,5505000.0
Issuance Of Capital Stock,18335000.0,13552000.0,4000000.0,0.0,5000000.0,
Capital Expenditure,-197000.0,,,,,
Interest Paid Supplemental Data,65000.0,0.0,44000.0,26000.0,32000.0,
End Cash Position,23588000.0,12861000.0,670000.0,132000.0,3398000.0,
Beginning Cash Position,12861000.0,670000.0,132000.0,3398000.0,1572000.0,
Changes In Cash,10727000.0,12191000.0,538000.0,-3266000.0,1826000.0,
Financing Cash Flow,16726000.0,22733000.0,5861000.0,-19000.0,6001000.0,
Cash Flow From Continuing Financing Activities,16726000.0,22733000.0,5861000.0,-19000.0,6001000.0,
Net Other Financing Charges,-826000.0,-484000.0,-654000.0,-181000.0,-778000.0,
Proceeds From Stock Option Exercised,0.0,9796000.0,1833000.0,368000.0,2068000.0,
Net Common Stock Issuance,18335000.0,13552000.0,4000000.0,0.0,4999000.0,
Common Stock Payments,0.0,0.0,0.0,0.0,-1000.0,
Common Stock Issuance,18335000.0,13552000.0,4000000.0,0.0,5000000.0,
Net Issuance Payments Of Debt,-783000.0,-131000.0,682000.0,-206000.0,-288000.0,
Net Long Term Debt Issuance,-783000.0,-131000.0,682000.0,-206000.0,-288000.0,
Long Term Debt Payments,-783000.0,-131000.0,-1390000.0,-384000.0,-288000.0,
Long Term Debt Issuance,,0.0,2072000.0,,,3505000.0
Investing Cash Flow,-185000.0,-12000.0,0.0,0.0,0.0,
Cash Flow From Continuing Investing Activities,-185000.0,-12000.0,0.0,0.0,0.0,
Net Intangibles Purchase And Sale,,0.0,0.0,0.0,0.0,0.0
Purchase Of Intangibles,,0.0,0.0,0.0,0.0,0.0
Net PPE Purchase And Sale,-185000.0,-12000.0,,,0.0,0.0
Sale Of PPE,12000.0,0.0,,,0.0,0.0
Purchase Of PPE,-197000.0,,,,0.0,0.0
Operating Cash Flow,-5814000.0,-10530000.0,-5323000.0,-3247000.0,-4175000.0,
Cash Flow From Continuing Operating Activities,-5814000.0,-10530000.0,-5323000.0,-3247000.0,-4175000.0,
Change In Working Capital,1539000.0,-4913000.0,579000.0,523000.0,930000.0,
Change In Other Working Capital,-2441000.0,1724000.0,-1000.0,-166000.0,758000.0,
Change In Other Current Liabilities,-89000.0,-389000.0,-37000.0,-94000.0,-221000.0,
Change In Other Current Assets,566000.0,-211000.0,2167000.0,342000.0,153000.0,
Change In Payables And Accrued Expense,-249000.0,-3164000.0,702000.0,1135000.0,724000.0,
Change In Accrued Expense,-4000.0,-1893000.0,780000.0,371000.0,8000.0,
Change In Interest Payable,24000.0,,,,127000.0,
Change In Payable,-245000.0,-1271000.0,-78000.0,764000.0,716000.0,
Change In Account Payable,-245000.0,-1271000.0,-78000.0,764000.0,716000.0,
Change In Prepaid Assets,4148000.0,-2873000.0,-2452000.0,-802000.0,-1363000.0,
Change In Receivables,-396000.0,0.0,200000.0,108000.0,879000.0,
Changes In Account Receivables,-396000.0,0.0,200000.0,-200000.0,879000.0,
Other Non Cash Items,755000.0,936000.0,678000.0,588000.0,-315000.0,
Stock Based Compensation,322000.0,558000.0,691000.0,967000.0,1057000.0,
Depreciation Amortization Depletion,724000.0,486000.0,349000.0,303000.0,383000.0,
Depreciation And Amortization,724000.0,486000.0,349000.0,303000.0,383000.0,
Depreciation,724000.0,486000.0,349000.0,303000.0,383000.0,
Operating Gains Losses,326000.0,-2494000.0,3454000.0,822000.0,-58000.0,
Gain Loss On Investment Securities,,-2494000.0,556000.0,,,
Gain Loss On Sale Of PPE,326000.0,0.0,0.0,0.0,0.0,
Net Income From Continuing Operations,-9480000.0,-6772000.0,-11074000.0,-6450000.0,-6172000.0,
