,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-09-30
Free Cash Flow,-317575000.0,-253526000.0,-169853000.0,-266113000.0,-136774000.0,
Repayment Of Debt,-1217000.0,-1196000.0,-1196000.0,-1194000.0,-1197000.0,
Issuance Of Debt,432000000.0,,,,0.0,0.0
Issuance Of Capital Stock,189640000.0,335105000.0,57235000.0,8841000.0,0.0,
Capital Expenditure,-299323000.0,-239375000.0,-172166000.0,-235570000.0,-117933000.0,
Interest Paid Supplemental Data,285000.0,,,,372000.0,
End Cash Position,1207625000.0,905609000.0,385595000.0,509140000.0,446908000.0,
Beginning Cash Position,905609000.0,385595000.0,509140000.0,446908000.0,594173000.0,
Changes In Cash,302016000.0,520014000.0,-123545000.0,62232000.0,-147265000.0,
Financing Cash Flow,619591000.0,773540000.0,46308000.0,328345000.0,-10491000.0,
Cash Flow From Continuing Financing Activities,619591000.0,773540000.0,46308000.0,328345000.0,-10491000.0,
Net Other Financing Charges,-832000.0,-207123000.0,-9731000.0,320698000.0,-9294000.0,
Net Common Stock Issuance,189640000.0,335105000.0,57235000.0,8841000.0,0.0,
Common Stock Issuance,189640000.0,335105000.0,57235000.0,8841000.0,0.0,
Net Issuance Payments Of Debt,430783000.0,645558000.0,-1196000.0,-1194000.0,-1197000.0,
Net Short Term Debt Issuance,,,,,,0.0
Short Term Debt Payments,,,,,,0.0
Short Term Debt Issuance,,,,,,0.0
Net Long Term Debt Issuance,430783000.0,645558000.0,-1196000.0,-1194000.0,-1197000.0,
Long Term Debt Payments,-1217000.0,-1196000.0,-1196000.0,-1194000.0,-1197000.0,
Long Term Debt Issuance,432000000.0,,,,0.0,
Investing Cash Flow,-299323000.0,-239375000.0,-172166000.0,-235570000.0,-117933000.0,
Cash Flow From Continuing Investing Activities,-299323000.0,-239375000.0,-172166000.0,-235570000.0,-117933000.0,
Net PPE Purchase And Sale,-299323000.0,-239375000.0,-172166000.0,-235570000.0,-117933000.0,
Purchase Of PPE,-299323000.0,-239375000.0,-172166000.0,-235570000.0,-117933000.0,
Operating Cash Flow,-18252000.0,-14151000.0,2313000.0,-30543000.0,-18841000.0,
Cash Flow From Continuing Operating Activities,-18252000.0,-14151000.0,2313000.0,-30543000.0,-18841000.0,
Change In Working Capital,-15108000.0,19549000.0,9368000.0,-12414000.0,-10504000.0,
Change In Payables And Accrued Expense,-14539000.0,21570000.0,9200000.0,-12873000.0,-10879000.0,
Change In Accrued Expense,-853000.0,7869000.0,9467000.0,-13066000.0,-10939000.0,
Change In Payable,-13686000.0,13701000.0,-267000.0,193000.0,60000.0,
Change In Account Payable,-13686000.0,13701000.0,-267000.0,193000.0,60000.0,
Change In Prepaid Assets,16000.0,-1282000.0,555000.0,411000.0,443000.0,
Change In Receivables,-585000.0,-739000.0,-387000.0,48000.0,-68000.0,
Other Non Cash Items,-14427000.0,173092000.0,-251000.0,-251000.0,-65000.0,
Stock Based Compensation,2138000.0,1897000.0,1657000.0,1619000.0,1033000.0,
Depreciation Amortization Depletion,327000.0,244000.0,268000.0,269000.0,265000.0,
Depreciation And Amortization,327000.0,244000.0,268000.0,269000.0,265000.0,
Depreciation,327000.0,244000.0,268000.0,269000.0,265000.0,
Operating Gains Losses,4190000.0,-346607000.0,190432000.0,-6517000.0,1956000.0,
Gain Loss On Investment Securities,4190000.0,-346607000.0,190432000.0,-6517000.0,1956000.0,
Net Income From Continuing Operations,4628000.0,137674000.0,-199161000.0,-13249000.0,-11526000.0,
