,2026-03-31,2025-12-31,2025-03-31,2024-12-31
Free Cash Flow,-10524192.0,-6992832.0,-23788564.0,-4506447.0
Repayment Of Debt,-5850000.0,-4603210.0,-736622.0,-779079.0
Issuance Of Debt,38923836.0,8528816.0,24476993.0,4831465.0
Capital Expenditure,-1458603.0,-1259008.0,-1255096.0,-1420502.0
Interest Paid Supplemental Data,1940984.0,,8021089.0,77553.0
End Cash Position,25004837.0,2455193.0,31275.0,79468.0
Beginning Cash Position,2455193.0,6528185.0,79468.0,33529.0
Changes In Cash,22549644.0,-4072992.0,-48193.0,45939.0
Financing Cash Flow,33073836.0,4551328.0,23740371.0,4052386.0
Cash Flow From Continuing Financing Activities,33073836.0,4551328.0,23740371.0,4052386.0
Net Issuance Payments Of Debt,33073836.0,3925606.0,23740371.0,4052386.0
Net Long Term Debt Issuance,33073836.0,3925606.0,23740371.0,4052386.0
Long Term Debt Payments,-5850000.0,-4603210.0,-736622.0,-779079.0
Long Term Debt Issuance,38923836.0,8528816.0,24476993.0,4831465.0
Investing Cash Flow,-1458603.0,-2890496.0,-1255096.0,-920502.0
Cash Flow From Continuing Investing Activities,-1458603.0,-2890496.0,-1255096.0,-920502.0
Net PPE Purchase And Sale,-1458603.0,-1259008.0,-1255096.0,-920502.0
Sale Of PPE,,0.0,,500000.0
Purchase Of PPE,-1458603.0,-1259008.0,-1255096.0,-1420502.0
Operating Cash Flow,-9065589.0,-5733824.0,-22533468.0,-3085945.0
Cash Flow From Continuing Operating Activities,-9065589.0,-5733824.0,-22533468.0,-3085945.0
Change In Working Capital,-9267287.0,394788.0,-17305892.0,2071471.0
Change In Other Working Capital,,0.0,-187970.0,0.0
Change In Other Current Assets,-1360115.0,,133024.0,
Change In Payables And Accrued Expense,-8318952.0,-637036.0,-17227730.0,1224551.0
Change In Prepaid Assets,411780.0,1031824.0,113770.0,846920.0
Change In Receivables,0.0,,-136986.0,
Other Non Cash Items,149786.0,4763515.0,153425.0,10109743.0
Stock Based Compensation,0.0,49398.0,40229.0,87646.0
Depreciation Amortization Depletion,404416.0,210446.0,164541.0,380049.0
Depreciation And Amortization,404416.0,210446.0,164541.0,380049.0
Depreciation,404416.0,-121708.0,164541.0,-446596.0
Operating Gains Losses,3350218.0,0.0,,-6459379.0
Gain Loss On Investment Securities,3350218.0,0.0,,-6163781.0
Gain Loss On Sale Of PPE,,0.0,,-295598.0
Net Income From Continuing Operations,-3702722.0,-11151971.0,-5585771.0,-9275475.0
