,2026-03-31,2025-06-30,2025-03-31
Free Cash Flow,-4265871.0,-2463469.38558,-1807464.0
Issuance Of Debt,2500000.0,,0.0
Capital Expenditure,-88935.0,-14888.404389,-182371.0
End Cash Position,96602279.0,720300.940439,2969564.0
Beginning Cash Position,222939.0,2969564.0,4848855.0
Effect Of Exchange Rate Changes,-22422.0,-128557.796238,-71827.0
Changes In Cash,96401762.0,-2463469.38558,-1807464.0
Financing Cash Flow,100667633.0,0.0,0.0
Cash Flow From Continuing Financing Activities,100667633.0,0.0,0.0
Net Other Financing Charges,98167633.0,,
Net Issuance Payments Of Debt,2500000.0,,0.0
Net Short Term Debt Issuance,2500000.0,,0.0
Short Term Debt Issuance,2500000.0,,0.0
Investing Cash Flow,-88935.0,-14888.404389,-182371.0
Cash Flow From Continuing Investing Activities,-88935.0,-14888.404389,-182371.0
Net Intangibles Purchase And Sale,0.0,0.0,0.0
Purchase Of Intangibles,0.0,0.0,0.0
Net PPE Purchase And Sale,-88935.0,-14888.404389,-182371.0
Purchase Of PPE,-88935.0,-14888.404389,-182371.0
Operating Cash Flow,-4176936.0,-2448580.981191,-1625093.0
Cash Flow From Continuing Operating Activities,-4176936.0,-2448580.981191,-1625093.0
Change In Working Capital,1135469.0,-112936.373041,-158863.0
Change In Other Current Liabilities,-97462.0,-72755.047022,-64560.0
Change In Payables And Accrued Expense,1434960.0,-2658.717868,-269951.0
Change In Payable,1434960.0,-2658.717868,-269951.0
Change In Prepaid Assets,-202029.0,115746.532915,-95176.0
Change In Receivables,0.0,-153269.141066,270824.0
Changes In Account Receivables,0.0,-153269.141066,270824.0
Stock Based Compensation,885275.0,627312.874608,2930597.0
Depreciation Amortization Depletion,310267.0,193496.454545,169049.0
Depreciation And Amortization,310267.0,193496.454545,169049.0
Amortization Cash Flow,1078.0,1490.905956,629.0
Amortization Of Intangibles,1078.0,1490.905956,629.0
Depreciation,309189.0,192005.548589,168420.0
Operating Gains Losses,-2948568.0,64696.410658,257005.0
Gain Loss On Investment Securities,-2976531.0,,
Net Foreign Currency Exchange Gain Loss,27963.0,64696.410658,257005.0
Net Income From Continuing Operations,-3559379.0,-3221150.347962,-4822881.0
