,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Free Cash Flow,10580000.0,41224000.0,48499000.0,23405000.0,37755000.0
Repurchase Of Capital Stock,-37017000.0,,,,0.0
Repayment Of Debt,-155000000.0,-207000000.0,-196000000.0,-211665000.0,-180588000.0
Issuance Of Debt,180000000.0,187000000.0,167000000.0,200666000.0,166000000.0
Capital Expenditure,-2892000.0,-5111000.0,-5187000.0,-5729000.0,-3779000.0
End Cash Position,35030000.0,40817000.0,38929000.0,33935000.0,35485000.0
Beginning Cash Position,40817000.0,38929000.0,33935000.0,35485000.0,24459000.0
Effect Of Exchange Rate Changes,-814000.0,34000.0,20000.0,1572000.0,819000.0
Changes In Cash,-4973000.0,1854000.0,4974000.0,-3122000.0,10207000.0
Financing Cash Flow,-22553000.0,-37370000.0,-43525000.0,-26527000.0,-28398000.0
Cash Flow From Continuing Financing Activities,-22553000.0,-37370000.0,-43525000.0,-26527000.0,-28398000.0
Net Other Financing Charges,-10536000.0,-11179000.0,-8336000.0,-9342000.0,-7630000.0
Cash Dividends Paid,0.0,-6191000.0,-6189000.0,-6186000.0,-6180000.0
Common Stock Dividend Paid,0.0,-6191000.0,-6189000.0,-6186000.0,-6180000.0
Net Common Stock Issuance,-37017000.0,,,,0.0
Common Stock Payments,-37017000.0,,,,0.0
Net Issuance Payments Of Debt,25000000.0,-20000000.0,-29000000.0,-10999000.0,-14588000.0
Net Long Term Debt Issuance,25000000.0,-20000000.0,-29000000.0,-10999000.0,-14588000.0
Long Term Debt Payments,-155000000.0,-207000000.0,-196000000.0,-211665000.0,-180588000.0
Long Term Debt Issuance,180000000.0,187000000.0,167000000.0,200666000.0,166000000.0
Investing Cash Flow,4108000.0,-7111000.0,-5187000.0,-5729000.0,-2929000.0
Cash Flow From Continuing Investing Activities,4108000.0,-7111000.0,-5187000.0,-5729000.0,-2929000.0
Net Other Investing Changes,,-2000000.0,0.0,0.0,850000.0
Net Business Purchase And Sale,7000000.0,,,,0.0
Sale Of Business,7000000.0,,,,0.0
Net PPE Purchase And Sale,-2892000.0,-5111000.0,-5187000.0,-5729000.0,-3779000.0
Purchase Of PPE,-2892000.0,-5111000.0,-5187000.0,-5729000.0,-3779000.0
Operating Cash Flow,13472000.0,46335000.0,53686000.0,29134000.0,41534000.0
Cash Flow From Continuing Operating Activities,13472000.0,46335000.0,53686000.0,29134000.0,41534000.0
Change In Working Capital,-24312000.0,-16023000.0,21331000.0,-17397000.0,636000.0
Change In Other Current Liabilities,-2761000.0,6611000.0,3907000.0,-14371000.0,10047000.0
Change In Other Current Assets,-17215000.0,-225000.0,-3060000.0,-4452000.0,-5422000.0
Change In Payables And Accrued Expense,-10673000.0,-7689000.0,13537000.0,14814000.0,-15498000.0
Change In Accrued Expense,-21153000.0,5923000.0,8060000.0,9111000.0,-8181000.0
Change In Payable,10480000.0,-13612000.0,5477000.0,5703000.0,-7317000.0
Change In Account Payable,10480000.0,-13612000.0,5477000.0,5703000.0,-7317000.0
Change In Inventory,-12269000.0,8509000.0,-2216000.0,-5551000.0,-7475000.0
Change In Receivables,18606000.0,-22671000.0,9163000.0,-7837000.0,18984000.0
Changes In Account Receivables,18606000.0,-22671000.0,9163000.0,-7837000.0,18984000.0
Other Non Cash Items,1998000.0,20986000.0,2617000.0,-411000.0,5405000.0
Stock Based Compensation,5502000.0,4971000.0,4586000.0,4903000.0,13863000.0
Deferred Tax,1535000.0,812000.0,3686000.0,1684000.0,-2659000.0
Deferred Income Tax,1535000.0,812000.0,3686000.0,1684000.0,-2659000.0
Depreciation Amortization Depletion,18837000.0,18850000.0,18607000.0,18571000.0,18253000.0
Depreciation And Amortization,18837000.0,18850000.0,18607000.0,18571000.0,18253000.0
Amortization Cash Flow,14663000.0,14784000.0,14231000.0,14105000.0,14018000.0
Amortization Of Intangibles,14663000.0,14784000.0,14231000.0,14105000.0,14018000.0
Depreciation,4174000.0,4066000.0,4376000.0,4466000.0,4235000.0
Operating Gains Losses,-3916000.0,0.0,0.0,,
Gain Loss On Sale Of Business,-3916000.0,,,,0.0
Net Income From Continuing Operations,13828000.0,16739000.0,2859000.0,21421000.0,6036000.0
