,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,-8017000.0,966547000.0,-262208000.0,-190854000.0,-203578000.0,,
Repurchase Of Capital Stock,,-548000.0,-75000.0,-4519000.0,-102000.0,61000.0,
Repayment Of Debt,-582150000.0,-97000.0,-284000.0,-282000.0,-750280000.0,,
Capital Expenditure,-41323000.0,-43889000.0,-35200000.0,-45394000.0,-32522000.0,,
End Cash Position,832344000.0,1479558000.0,435504000.0,648334000.0,431475000.0,,
Beginning Cash Position,1479558000.0,435504000.0,648334000.0,431475000.0,1371309000.0,,
Effect Of Exchange Rate Changes,-18020000.0,13577000.0,-7654000.0,72377000.0,35549000.0,,
Changes In Cash,-629194000.0,1030477000.0,-205176000.0,144482000.0,-975383000.0,,
Financing Cash Flow,-611929000.0,-527691000.0,62884000.0,338955000.0,-786345000.0,,
Cash Flow From Continuing Financing Activities,-611929000.0,-527691000.0,62884000.0,338955000.0,-786345000.0,,
Net Other Financing Charges,0.0,0.0,-11061000.0,-1540000.0,,,
Cash Dividends Paid,-35236000.0,-35196000.0,-35162000.0,-35150000.0,-35071000.0,,
Common Stock Dividend Paid,-35236000.0,-35196000.0,-35162000.0,-35150000.0,-35071000.0,,
Net Common Stock Issuance,5841000.0,-548000.0,-75000.0,-4519000.0,-102000.0,,
Common Stock Payments,,-548000.0,-75000.0,-4519000.0,-102000.0,61000.0,
Net Issuance Payments Of Debt,-582534000.0,-491947000.0,109182000.0,380164000.0,-751172000.0,,
Net Short Term Debt Issuance,-384000.0,-491850000.0,109466000.0,380446000.0,-892000.0,,
Net Long Term Debt Issuance,-582150000.0,-97000.0,-284000.0,-282000.0,-750280000.0,,
Long Term Debt Payments,-582150000.0,-97000.0,-284000.0,-282000.0,-750280000.0,,
Investing Cash Flow,-50571000.0,547732000.0,-41052000.0,-49013000.0,-17982000.0,,
Cash From Discontinued Investing Activities,0.0,0.0,0.0,0.0,0.0,,
Cash Flow From Continuing Investing Activities,-50571000.0,547732000.0,-41052000.0,-49013000.0,-17982000.0,,
Net Other Investing Changes,-9248000.0,-8903000.0,-5852000.0,-3619000.0,-5732000.0,,
Net Business Purchase And Sale,0.0,,,,20272000.0,,
Sale Of Business,0.0,,,,20272000.0,,
Net Intangibles Purchase And Sale,-13934000.0,-11334000.0,-8683000.0,-17148000.0,-10547000.0,,
Purchase Of Intangibles,-13934000.0,-11334000.0,-8683000.0,-17148000.0,-10547000.0,,
Capital Expenditure Reported,-27389000.0,-32555000.0,-26517000.0,-28246000.0,-21975000.0,,
Operating Cash Flow,33306000.0,1010436000.0,-227008000.0,-145460000.0,-171056000.0,,
Cash From Discontinued Operating Activities,0.0,0.0,0.0,0.0,0.0,,
Cash Flow From Continuing Operating Activities,33306000.0,1010436000.0,-227008000.0,-145460000.0,-171056000.0,,
Change In Working Capital,-270002000.0,584301000.0,-598005000.0,-205822000.0,-166363000.0,,
Change In Other Working Capital,-161651000.0,-68088000.0,-14386000.0,-193247000.0,-22047000.0,,
Change In Payables And Accrued Expense,-356475000.0,-41573000.0,101332000.0,237752000.0,-359491000.0,,
Change In Accrued Expense,-161757000.0,4959000.0,181331000.0,-110210000.0,-128947000.0,,
Change In Payable,-194718000.0,-46532000.0,-79999000.0,347962000.0,-230544000.0,,
Change In Account Payable,-194718000.0,-46532000.0,-79999000.0,347962000.0,-230544000.0,,
Change In Inventory,277077000.0,212188000.0,135002000.0,-450750000.0,189258000.0,,
Change In Receivables,-28953000.0,481774000.0,-819953000.0,200423000.0,25917000.0,,
Changes In Account Receivables,-28953000.0,481774000.0,-819953000.0,200423000.0,25917000.0,,
Other Non Cash Items,80873000.0,272690000.0,-83484000.0,94127000.0,91626000.0,,
Stock Based Compensation,19870000.0,18737000.0,17663000.0,20684000.0,20628000.0,,
Provisionand Write Offof Assets,1659000.0,1369000.0,3125000.0,3327000.0,1199000.0,,
Asset Impairment Charge,0.0,-141938000.0,,,38242000.0,-128206000.0,34206000.0
Deferred Tax,,,,,-73530000.0,-7777000.0,
Deferred Income Tax,,,,,-73530000.0,-7777000.0,
Depreciation Amortization Depletion,67483000.0,78882000.0,69802000.0,64362000.0,73148000.0,,
Depreciation And Amortization,67483000.0,78882000.0,69802000.0,64362000.0,73148000.0,,
Operating Gains Losses,294954000.0,-104450000.0,1472000.0,-5730000.0,-5739000.0,,
Pension And Employee Benefit Expense,283097000.0,34618000.0,1472000.0,-5730000.0,-5739000.0,,
Gain Loss On Sale Of Business,11857000.0,,,,,,
Net Income From Continuing Operations,-119282000.0,300845000.0,189765000.0,-116408000.0,-150267000.0,,
