,2026-03-31,2025-12-31,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,1321000000.0,-478000000.0,183000000.0,831000000.0,-495000000.0,
Repurchase Of Capital Stock,-137000000.0,-32000000.0,-500000000.0,-327000000.0,,
Repayment Of Debt,-504000000.0,-274000000.0,-647000000.0,-234000000.0,-240000000.0,
Issuance Of Debt,278000000.0,0.0,0.0,0.0,0.0,
Issuance Of Capital Stock,1000000.0,1000000.0,,0.0,1000000.0,0.0
Capital Expenditure,-477000000.0,-901000000.0,-712000000.0,-695000000.0,-1172000000.0,
Interest Paid Supplemental Data,176000000.0,,104000000.0,200000000.0,,205000000.0
Income Tax Paid Supplemental Data,29000000.0,,13000000.0,46000000.0,,40000000.0
End Cash Position,4054000000.0,2795000000.0,3336000000.0,3361000000.0,2518000000.0,
Beginning Cash Position,2795000000.0,3890000000.0,3361000000.0,2518000000.0,3393000000.0,
Effect Of Exchange Rate Changes,11000000.0,-4000000.0,-14000000.0,15000000.0,8000000.0,
Changes In Cash,1248000000.0,-1091000000.0,-11000000.0,828000000.0,-883000000.0,
Financing Cash Flow,-366000000.0,-305000000.0,-1147000000.0,-561000000.0,-715000000.0,
Cash Flow From Continuing Financing Activities,-366000000.0,-305000000.0,-1147000000.0,-561000000.0,-715000000.0,
Net Other Financing Charges,-4000000.0,,,,-3000000.0,
Net Common Stock Issuance,-136000000.0,-31000000.0,-500000000.0,-327000000.0,-472000000.0,
Common Stock Payments,-137000000.0,-32000000.0,-500000000.0,-327000000.0,,
Common Stock Issuance,1000000.0,1000000.0,,0.0,1000000.0,0.0
Net Issuance Payments Of Debt,-226000000.0,-274000000.0,-647000000.0,-234000000.0,-240000000.0,
Net Long Term Debt Issuance,-226000000.0,-274000000.0,-647000000.0,-234000000.0,-240000000.0,
Long Term Debt Payments,-504000000.0,-274000000.0,-647000000.0,-234000000.0,-240000000.0,
Long Term Debt Issuance,278000000.0,0.0,0.0,0.0,0.0,
Investing Cash Flow,-184000000.0,-1209000000.0,241000000.0,-137000000.0,-845000000.0,
Cash Flow From Continuing Investing Activities,-184000000.0,-1209000000.0,241000000.0,-137000000.0,-845000000.0,
Net Other Investing Changes,289000000.0,32000000.0,1000000.0,20000000.0,6000000.0,
Net Investment Purchase And Sale,4000000.0,-340000000.0,952000000.0,538000000.0,321000000.0,
Sale Of Investment,188000000.0,143000000.0,978000000.0,848000000.0,804000000.0,
Purchase Of Investment,-184000000.0,-483000000.0,-26000000.0,-310000000.0,-483000000.0,
Net PPE Purchase And Sale,-477000000.0,-901000000.0,-712000000.0,-695000000.0,-1172000000.0,
Purchase Of PPE,-477000000.0,-901000000.0,-712000000.0,-695000000.0,-1172000000.0,
Operating Cash Flow,1798000000.0,423000000.0,895000000.0,1526000000.0,677000000.0,
Cash Flow From Continuing Operating Activities,1798000000.0,423000000.0,895000000.0,1526000000.0,677000000.0,
Change In Working Capital,1287000000.0,-379000000.0,14000000.0,1167000000.0,-75000000.0,
Other Non Cash Items,-13000000.0,54000000.0,33000000.0,-37000000.0,67000000.0,
Provisionand Write Offof Assets,43000000.0,-18000000.0,41000000.0,62000000.0,24000000.0,
Deferred Tax,35000000.0,28000000.0,-69000000.0,-78000000.0,-83000000.0,
Deferred Income Tax,35000000.0,28000000.0,-69000000.0,-78000000.0,-83000000.0,
Depreciation Amortization Depletion,506000000.0,522000000.0,491000000.0,495000000.0,460000000.0,
Depreciation And Amortization,506000000.0,522000000.0,491000000.0,495000000.0,460000000.0,
Depreciation,506000000.0,384000000.0,,495000000.0,,
Operating Gains Losses,-108000000.0,-80000000.0,199000000.0,19000000.0,928000000.0,
Pension And Employee Benefit Expense,18000000.0,27000000.0,35000000.0,27000000.0,512000000.0,
Gain Loss On Investment Securities,-3000000.0,-6000000.0,-6000000.0,-54000000.0,38000000.0,
Net Foreign Currency Exchange Gain Loss,-133000000.0,-101000000.0,170000000.0,46000000.0,416000000.0,
Net Income From Continuing Operations,48000000.0,296000000.0,186000000.0,-102000000.0,-644000000.0,
