,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,-61773000.0,-44150000.0,-15039000.0,-33847000.0,-27826000.0,
Repayment Of Debt,-1259000.0,-1389000.0,-34772000.0,-832000.0,-1716000.0,
Issuance Of Debt,5183000.0,4497000.0,137199000.0,0.0,0.0,
Issuance Of Capital Stock,196299000.0,82499000.0,280402000.0,25000.0,24000.0,
Capital Expenditure,-63663000.0,-56086000.0,-11193000.0,-13262000.0,-15322000.0,
End Cash Position,594286000.0,422283000.0,401351000.0,46298000.0,77597000.0,
Other Cash Adjustment Outside Changein Cash,-719000.0,,,,0.0,
Beginning Cash Position,422283000.0,401351000.0,46298000.0,77597000.0,106653000.0,
Effect Of Exchange Rate Changes,8350000.0,-4552000.0,-1983000.0,3355000.0,-164000.0,
Changes In Cash,164372000.0,25566000.0,357036000.0,-34654000.0,-28892000.0,
Financing Cash Flow,225804000.0,80233000.0,369363000.0,-807000.0,-1945000.0,
Cash From Discontinued Financing Activities,0.0,,,,0.0,
Cash Flow From Continuing Financing Activities,225804000.0,80251000.0,369363000.0,-807000.0,-1945000.0,
Net Other Financing Charges,,-5374000.0,-17018000.0,,-33000.0,-4240000.0
Proceeds From Stock Option Exercised,25581000.0,18000.0,3552000.0,,-220000.0,
Net Common Stock Issuance,196299000.0,82499000.0,280402000.0,25000.0,24000.0,
Common Stock Issuance,196299000.0,82499000.0,280402000.0,25000.0,24000.0,
Net Issuance Payments Of Debt,3924000.0,3108000.0,102427000.0,-832000.0,-1716000.0,
Net Long Term Debt Issuance,3924000.0,3108000.0,102427000.0,-832000.0,-1716000.0,
Long Term Debt Payments,-1259000.0,-1389000.0,-34772000.0,-832000.0,-1716000.0,
Long Term Debt Issuance,5183000.0,4497000.0,137199000.0,0.0,0.0,
Investing Cash Flow,-63322000.0,-66603000.0,-8481000.0,-13262000.0,-14443000.0,
Cash From Discontinued Investing Activities,0.0,,,,-11000.0,
Cash Flow From Continuing Investing Activities,-63322000.0,-66592000.0,-8481000.0,-13262000.0,-14432000.0,
Net Other Investing Changes,-700000.0,,,,,5024000.0
Net Investment Purchase And Sale,1041000.0,-1200000.0,2711000.0,0.0,359000.0,
Sale Of Investment,1041000.0,0.0,2711000.0,0.0,359000.0,
Net Business Purchase And Sale,,,,,,-448000.0
Purchase Of Business,,,,,,-448000.0
Net PPE Purchase And Sale,-63663000.0,-56086000.0,-11192000.0,-13262000.0,-14791000.0,
Sale Of PPE,0.0,0.0,1000.0,0.0,531000.0,
Purchase Of PPE,-63663000.0,-56086000.0,-11193000.0,-13262000.0,-15322000.0,
Operating Cash Flow,1890000.0,11936000.0,-3846000.0,-20585000.0,-12504000.0,
Cash From Discontinued Operating Activities,190000.0,,,,-1596000.0,
Cash Flow From Continuing Operating Activities,1700000.0,9063000.0,-3846000.0,-20585000.0,-10908000.0,
Change In Working Capital,6272000.0,-7639000.0,-4424000.0,2320000.0,2797000.0,
Change In Other Current Assets,889000.0,816000.0,282000.0,-1314000.0,-31000.0,
Change In Payables And Accrued Expense,3586000.0,1125000.0,-6200000.0,896000.0,1700000.0,
Change In Accrued Expense,3586000.0,,,,1700000.0,
Change In Inventory,-2283000.0,-1236000.0,1491000.0,2273000.0,36000.0,
Change In Receivables,4080000.0,-8344000.0,3000.0,465000.0,1092000.0,
Changes In Account Receivables,4080000.0,,,,1092000.0,
Other Non Cash Items,-143000.0,-10286000.0,30161000.0,2138000.0,65000.0,
Stock Based Compensation,1102000.0,1109000.0,1009000.0,1500000.0,359000.0,
Unrealized Gain Loss On Investment Securities,470000.0,-1098000.0,-117000.0,-35000.0,160000.0,
Asset Impairment Charge,493000.0,-5090000.0,7405000.0,0.0,25793000.0,
Deferred Tax,-291000.0,-138000.0,-149000.0,-253000.0,-3000.0,
Deferred Income Tax,-291000.0,-138000.0,-149000.0,-253000.0,-3000.0,
Depreciation Amortization Depletion,452000.0,175000.0,1641000.0,2459000.0,1306000.0,
Depreciation And Amortization,452000.0,175000.0,1641000.0,2459000.0,1306000.0,
Depreciation,452000.0,175000.0,1641000.0,2459000.0,1306000.0,
Operating Gains Losses,-38872000.0,-43512000.0,110910000.0,18690000.0,-7921000.0,
Earnings Losses From Equity Investments,335000.0,-121000.0,64000.0,-179000.0,128000.0,
Gain Loss On Investment Securities,-32883000.0,-46810000.0,111345000.0,30602000.0,-6699000.0,
Net Foreign Currency Exchange Gain Loss,-6324000.0,3419000.0,-499000.0,-11733000.0,-1350000.0,
Net Income From Continuing Operations,32217000.0,75542000.0,-150282000.0,-47404000.0,-33464000.0,
