,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Free Cash Flow,-214882.0,-263834.0,-206493.0,-12650.0,-218301.0
Issuance Of Debt,200000.0,0.0,0.0,0.0,500000.0
Issuance Of Capital Stock,0.0,0.0,0.0,0.0,88906250.0
End Cash Position,10863.0,25745.0,289580.0,496072.0,504566.0
Beginning Cash Position,25745.0,289580.0,496072.0,504566.0,0.0
Changes In Cash,-14882.0,-263835.0,-206492.0,-8494.0,504566.0
Financing Cash Flow,200000.0,-1.0,1.0,4156.0,86972867.0
Cash Flow From Continuing Financing Activities,200000.0,-1.0,0.0,4156.0,86972868.0
Net Other Financing Charges,,-1.0,1.0,4156.0,-2433383.0
Net Common Stock Issuance,0.0,0.0,0.0,0.0,88906250.0
Common Stock Issuance,0.0,0.0,0.0,0.0,88906250.0
Net Issuance Payments Of Debt,200000.0,0.0,0.0,0.0,500000.0
Net Long Term Debt Issuance,200000.0,0.0,0.0,0.0,500000.0
Long Term Debt Issuance,200000.0,0.0,0.0,0.0,500000.0
Investing Cash Flow,0.0,0.0,0.0,0.0,-86250000.0
Cash Flow From Continuing Investing Activities,0.0,0.0,0.0,0.0,-86250000.0
Net Other Investing Changes,,0.0,0.0,0.0,-86250000.0
Operating Cash Flow,-214882.0,-263834.0,-206493.0,-12650.0,-218301.0
Cash Flow From Continuing Operating Activities,-214883.0,-263834.0,-206493.0,-12650.0,-218301.0
Change In Working Capital,330216.0,1505235.0,637510.0,29424.0,-181029.0
Change In Payables And Accrued Expense,344661.0,1607746.0,637214.0,4473.0,-95276.0
Change In Payable,344661.0,1607746.0,637214.0,4473.0,-95276.0
Change In Account Payable,0.0,1607746.0,644715.0,-527.0,13413.0
Change In Prepaid Assets,-14445.0,-102511.0,296.0,24951.0,-85753.0
Other Non Cash Items,-785554.0,-853602.0,-914894.0,-903585.0,-417209.0
Net Income From Continuing Operations,240456.0,-915467.0,70891.0,861511.0,379937.0
