,2026-03-31
Free Cash Flow,-15000.0
End Cash Position,0.0
Beginning Cash Position,0.0
Financing Cash Flow,15000.0
Cash Flow From Continuing Financing Activities,15000.0
Net Other Financing Charges,15000.0
Operating Cash Flow,-15000.0
Cash Flow From Continuing Operating Activities,-15000.0
Change In Working Capital,41685.0
Change In Payables And Accrued Expense,38625.0
Change In Prepaid Assets,3060.0
Net Income From Continuing Operations,-56685.0
