,2026-04-30,2026-01-31,2025-10-31,2025-07-31,2025-04-30,2025-01-31,2024-10-31
Free Cash Flow,271000000.0,252000000.0,211000000.0,162000000.0,238000000.0,,
Repurchase Of Capital Stock,-248000000.0,,,,0.0,,
Repayment Of Debt,,0.0,-510000000.0,,,0.0,-240000000.0
Capital Expenditure,-6000000.0,-6000000.0,-7000000.0,-5000000.0,-3000000.0,,
End Cash Position,768000000.0,864000000.0,651000000.0,884000000.0,500000000.0,,
Beginning Cash Position,864000000.0,651000000.0,884000000.0,500000000.0,415000000.0,,
Effect Of Exchange Rate Changes,-2000000.0,5000000.0,-1000000.0,1000000.0,9000000.0,,
Changes In Cash,-94000000.0,208000000.0,-232000000.0,383000000.0,76000000.0,,
Financing Cash Flow,-293000000.0,-98000000.0,-555000000.0,-22000000.0,-45000000.0,,
Cash Flow From Continuing Financing Activities,-293000000.0,-98000000.0,-555000000.0,-22000000.0,-45000000.0,,
Net Other Financing Charges,-48000000.0,-42000000.0,-46000000.0,-48000000.0,-54000000.0,,
Proceeds From Stock Option Exercised,3000000.0,17000000.0,3000000.0,24000000.0,9000000.0,,
Net Common Stock Issuance,-248000000.0,,,,0.0,,
Common Stock Payments,-248000000.0,,,,0.0,,
Net Issuance Payments Of Debt,,0.0,-510000000.0,,,0.0,-240000000.0
Net Long Term Debt Issuance,,0.0,-510000000.0,,,0.0,-240000000.0
Long Term Debt Payments,,0.0,-510000000.0,,,0.0,-240000000.0
Investing Cash Flow,-78000000.0,48000000.0,105000000.0,238000000.0,-120000000.0,,
Cash Flow From Continuing Investing Activities,-78000000.0,48000000.0,105000000.0,238000000.0,-120000000.0,,
Net Investment Purchase And Sale,-72000000.0,54000000.0,165000000.0,243000000.0,-114000000.0,,
Sale Of Investment,588000000.0,503000000.0,501000000.0,442000000.0,407000000.0,,
Purchase Of Investment,-660000000.0,-449000000.0,-336000000.0,-199000000.0,-521000000.0,,
Net Business Purchase And Sale,0.0,0.0,-53000000.0,0.0,-3000000.0,,
Purchase Of Business,0.0,0.0,-53000000.0,0.0,-3000000.0,,
Net Intangibles Purchase And Sale,,,,,,0.0,
Purchase Of Intangibles,,,,,,0.0,
Net PPE Purchase And Sale,-1000000.0,-2000000.0,-4000000.0,-2000000.0,-1000000.0,,
Purchase Of PPE,-1000000.0,-2000000.0,-4000000.0,-2000000.0,-1000000.0,,
Capital Expenditure Reported,-5000000.0,-4000000.0,-3000000.0,-3000000.0,-2000000.0,,
Operating Cash Flow,277000000.0,258000000.0,218000000.0,167000000.0,241000000.0,,
Cash Flow From Continuing Operating Activities,277000000.0,258000000.0,218000000.0,167000000.0,241000000.0,,
Change In Working Capital,14000000.0,-18000000.0,-31000000.0,-112000000.0,-12000000.0,,
Change In Other Working Capital,-190000000.0,212000000.0,-47000000.0,-57000000.0,-166000000.0,,
Change In Other Current Liabilities,-8000000.0,-8000000.0,-8000000.0,-7000000.0,-7000000.0,,
Change In Other Current Assets,5000000.0,4000000.0,5000000.0,5000000.0,4000000.0,,
Change In Payables And Accrued Expense,-97000000.0,48000000.0,40000000.0,13000000.0,-101000000.0,,
Change In Accrued Expense,-99000000.0,49000000.0,39000000.0,13000000.0,-99000000.0,,
Change In Payable,2000000.0,-1000000.0,1000000.0,0.0,-2000000.0,,
Change In Account Payable,2000000.0,-1000000.0,1000000.0,0.0,-2000000.0,,
Change In Prepaid Assets,4000000.0,-50000000.0,26000000.0,7000000.0,-16000000.0,,
Change In Receivables,300000000.0,-224000000.0,-47000000.0,-73000000.0,274000000.0,,
Changes In Account Receivables,300000000.0,-224000000.0,-47000000.0,-73000000.0,274000000.0,,
Other Non Cash Items,48000000.0,49000000.0,40000000.0,43000000.0,37000000.0,,
Stock Based Compensation,117000000.0,134000000.0,138000000.0,144000000.0,128000000.0,,
Asset Impairment Charge,,,,,,0.0,0.0
Deferred Tax,-1000000.0,6000000.0,4000000.0,1000000.0,2000000.0,,
Deferred Income Tax,-1000000.0,6000000.0,4000000.0,1000000.0,2000000.0,,
Depreciation Amortization Depletion,25000000.0,24000000.0,24000000.0,24000000.0,24000000.0,,
Depreciation And Amortization,25000000.0,24000000.0,24000000.0,24000000.0,24000000.0,,
Depreciation,,,,,,24000000.0,22000000.0
Operating Gains Losses,,,,,,0.0,-16000000.0
Net Income From Continuing Operations,74000000.0,63000000.0,43000000.0,67000000.0,62000000.0,,
