,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Free Cash Flow,59785000.0,84391000.0,92699000.0,129459000.0,11687000.0
Repayment Of Debt,-26882000.0,-159276000.0,-66906000.0,-87509000.0,-36994000.0
Issuance Of Debt,0.0,36315000.0,29965000.0,19676000.0,50000000.0
Capital Expenditure,-28435000.0,-31104000.0,-33663000.0,-33375000.0,-29563000.0
End Cash Position,213280000.0,180090000.0,245511000.0,224870000.0,240278000.0
Beginning Cash Position,180090000.0,245511000.0,224870000.0,240278000.0,243686000.0
Effect Of Exchange Rate Changes,179000.0,-1099000.0,781000.0,-678000.0,-15000.0
Changes In Cash,33011000.0,-64322000.0,19860000.0,-14730000.0,-3393000.0
Financing Cash Flow,-21152000.0,-137649000.0,-26998000.0,-99285000.0,602000.0
Cash Flow From Continuing Financing Activities,-21152000.0,-137649000.0,-26998000.0,-99285000.0,602000.0
Net Other Financing Charges,-21738000.0,-6552000.0,-13350000.0,-20675000.0,-21173000.0
Proceeds From Stock Option Exercised,40042000.0,4435000.0,35794000.0,1720000.0,20086000.0
Cash Dividends Paid,-12574000.0,-12571000.0,-12501000.0,-12497000.0,-11317000.0
Common Stock Dividend Paid,-12574000.0,-12571000.0,-12501000.0,-12497000.0,-11317000.0
Net Issuance Payments Of Debt,-26882000.0,-122961000.0,-36941000.0,-67833000.0,13006000.0
Net Long Term Debt Issuance,-26882000.0,-122961000.0,-36941000.0,-67833000.0,13006000.0
Long Term Debt Payments,-26882000.0,-159276000.0,-66906000.0,-87509000.0,-36994000.0
Long Term Debt Issuance,0.0,36315000.0,29965000.0,19676000.0,50000000.0
Investing Cash Flow,-34057000.0,-42168000.0,-79504000.0,-78279000.0,-45245000.0
Cash Flow From Continuing Investing Activities,-34057000.0,-42168000.0,-79504000.0,-78279000.0,-45245000.0
Net Other Investing Changes,757000.0,-287000.0,-1372000.0,-1624000.0,-7046000.0
Net Business Purchase And Sale,-6379000.0,-10777000.0,-44469000.0,-43280000.0,-8636000.0
Purchase Of Business,-6379000.0,-10777000.0,-44469000.0,-43280000.0,-8636000.0
Net PPE Purchase And Sale,-28435000.0,-31104000.0,-33663000.0,-33375000.0,-29563000.0
Purchase Of PPE,-28435000.0,-31104000.0,-33663000.0,-33375000.0,-29563000.0
Operating Cash Flow,88220000.0,115495000.0,126362000.0,162834000.0,41250000.0
Cash Flow From Continuing Operating Activities,88220000.0,115495000.0,126362000.0,162834000.0,41250000.0
Change In Working Capital,9260000.0,28174000.0,9152000.0,51389000.0,-34386000.0
Change In Other Working Capital,875000.0,-12250000.0,-26529000.0,33738000.0,17434000.0
Change In Other Current Liabilities,3080000.0,5800000.0,6841000.0,4592000.0,4618000.0
Change In Payables And Accrued Expense,-13739000.0,-5676000.0,-13312000.0,56573000.0,-69736000.0
Change In Prepaid Assets,-2155000.0,-16193000.0,5553000.0,1283000.0,-16127000.0
Change In Inventory,-20758000.0,16727000.0,1950000.0,,19431000.0
Change In Receivables,41957000.0,39766000.0,34649000.0,-24815000.0,9994000.0
Changes In Account Receivables,41957000.0,39766000.0,34649000.0,-24815000.0,9994000.0
Other Non Cash Items,-2219000.0,-23294000.0,-6099000.0,4597000.0,10600000.0
Stock Based Compensation,9477000.0,6615000.0,6617000.0,6556000.0,7599000.0
Deferred Tax,13000.0,4885000.0,-830000.0,-771000.0,-819000.0
Deferred Income Tax,13000.0,4885000.0,-830000.0,-771000.0,-819000.0
Depreciation Amortization Depletion,48066000.0,48766000.0,46635000.0,45632000.0,44176000.0
Depreciation And Amortization,48066000.0,48766000.0,46635000.0,45632000.0,44176000.0
Amortization Cash Flow,20061000.0,20187000.0,18828000.0,19706000.0,18517000.0
Amortization Of Intangibles,20061000.0,20187000.0,18828000.0,19706000.0,18517000.0
Depreciation,28005000.0,28579000.0,27807000.0,25926000.0,25659000.0
Net Income From Continuing Operations,23623000.0,50349000.0,70887000.0,55431000.0,14080000.0
