,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Free Cash Flow,13232000.0,18377000.0,14577000.0,17390000.0,13601000.0
Repurchase Of Capital Stock,,-10038000.0,-10000000.0,,
Repayment Of Debt,-1000000.0,-336000000.0,-875000.0,-875000.0,-875000.0
Capital Expenditure,-4239000.0,-6959000.0,-9425000.0,-6797000.0,-6076000.0
Interest Paid Supplemental Data,6856000.0,6007000.0,6260000.0,6259000.0,6447000.0
Income Tax Paid Supplemental Data,5592000.0,6510000.0,5657000.0,3740000.0,2157000.0
End Cash Position,117812000.0,111837000.0,101435000.0,93874000.0,94090000.0
Beginning Cash Position,111837000.0,101435000.0,93874000.0,94090000.0,85196000.0
Effect Of Exchange Rate Changes,-2833000.0,-4484000.0,4538000.0,386000.0,2582000.0
Changes In Cash,8808000.0,14886000.0,3023000.0,-602000.0,6312000.0
Financing Cash Flow,-4424000.0,-3491000.0,-11554000.0,-18291000.0,-7289000.0
Cash Flow From Continuing Financing Activities,-4424000.0,-3491000.0,-11554000.0,-18291000.0,-7289000.0
Net Other Financing Charges,-4604000.0,-57453000.0,-1741000.0,-7416000.0,-7712000.0
Proceeds From Stock Option Exercised,1180000.0,0.0,1062000.0,0.0,1298000.0
Net Common Stock Issuance,,-10038000.0,-10000000.0,,
Common Stock Payments,,-10038000.0,-10000000.0,,
Net Issuance Payments Of Debt,-1000000.0,64000000.0,-875000.0,-875000.0,-875000.0
Net Long Term Debt Issuance,-1000000.0,64000000.0,-875000.0,-875000.0,-875000.0
Long Term Debt Payments,-1000000.0,-336000000.0,-875000.0,-875000.0,-875000.0
Investing Cash Flow,-4239000.0,-6959000.0,-9425000.0,-6498000.0,-6076000.0
Cash Flow From Continuing Investing Activities,-4239000.0,-6959000.0,-9425000.0,-6498000.0,-6076000.0
Net Other Investing Changes,,0.0,0.0,,
Net Intangibles Purchase And Sale,-2552000.0,-2476000.0,-2845000.0,-3009000.0,-2788000.0
Purchase Of Intangibles,-2552000.0,-2476000.0,-2845000.0,-3009000.0,-2788000.0
Net PPE Purchase And Sale,-1687000.0,-4483000.0,-6580000.0,-3788000.0,-3288000.0
Purchase Of PPE,-1687000.0,-4483000.0,-6580000.0,-3788000.0,-3288000.0
Operating Cash Flow,17471000.0,25336000.0,24002000.0,24187000.0,19677000.0
Cash Flow From Continuing Operating Activities,17471000.0,25336000.0,24002000.0,24187000.0,19677000.0
Change In Working Capital,-6513000.0,4378000.0,-4004000.0,-3860000.0,1315000.0
Change In Other Working Capital,-4207000.0,4889000.0,-1980000.0,-3083000.0,-558000.0
Change In Other Current Liabilities,20000.0,-152000.0,37000.0,98000.0,36000.0
Change In Other Current Assets,1117000.0,-326000.0,-7000.0,1085000.0,-661000.0
Change In Payables And Accrued Expense,-14560000.0,6379000.0,6207000.0,795000.0,-6262000.0
Change In Accrued Expense,-14956000.0,5483000.0,4465000.0,-1778000.0,-3901000.0
Change In Payable,396000.0,896000.0,1742000.0,2573000.0,-2361000.0
Change In Account Payable,1496000.0,1270000.0,616000.0,3363000.0,-2710000.0
Change In Tax Payable,-1100000.0,-374000.0,1126000.0,-790000.0,349000.0
Change In Income Tax Payable,-1100000.0,-374000.0,1126000.0,-790000.0,349000.0
Change In Prepaid Assets,-2111000.0,-1698000.0,-2088000.0,2252000.0,-6698000.0
Change In Receivables,13228000.0,-4714000.0,-6173000.0,-5007000.0,15458000.0
Changes In Account Receivables,4104000.0,-6126000.0,457000.0,-3106000.0,268000.0
Other Non Cash Items,886000.0,5337000.0,5652000.0,5708000.0,4141000.0
Stock Based Compensation,11051000.0,10159000.0,11881000.0,12884000.0,11669000.0
Provisionand Write Offof Assets,173000.0,731000.0,2205000.0,177000.0,60000.0
Deferred Tax,-13000.0,-3917000.0,17000.0,59000.0,20000.0
Deferred Income Tax,-13000.0,-3917000.0,17000.0,59000.0,20000.0
Depreciation Amortization Depletion,11356000.0,11695000.0,11081000.0,10864000.0,10417000.0
Depreciation And Amortization,11356000.0,11695000.0,11081000.0,10864000.0,10417000.0
Amortization Cash Flow,6564000.0,6851000.0,6408000.0,6262000.0,6178000.0
Amortization Of Intangibles,6564000.0,6851000.0,6408000.0,6262000.0,6178000.0
Depreciation,4792000.0,4844000.0,4673000.0,4602000.0,4239000.0
Operating Gains Losses,1146000.0,4184000.0,-4213000.0,2377000.0,-783000.0
Net Foreign Currency Exchange Gain Loss,1146000.0,4184000.0,-4213000.0,2377000.0,-783000.0
Net Income From Continuing Operations,-615000.0,-7231000.0,1383000.0,-4022000.0,-7162000.0
