,2026-03-31,2025-12-31,2025-09-30
Free Cash Flow,-419880.0,-79652.0,-12416.0
Issuance Of Debt,,0.0,38000.0
Issuance Of Capital Stock,,6000000.0,25000.0
End Cash Position,994167.0,1414047.0,1873.0
Beginning Cash Position,1414047.0,1873.0,0.0
Changes In Cash,-419880.0,1412174.0,1873.0
Financing Cash Flow,,231491826.0,14289.0
Cash Flow From Continuing Financing Activities,,231491826.0,14289.0
Net Other Financing Charges,,-405818.0,-48711.0
Net Common Stock Issuance,,6000000.0,25000.0
Common Stock Issuance,,6000000.0,25000.0
Net Issuance Payments Of Debt,,-102356.0,38000.0
Net Long Term Debt Issuance,,-102356.0,38000.0
Long Term Debt Issuance,,0.0,38000.0
Operating Cash Flow,-419880.0,-79652.0,-12416.0
Cash Flow From Continuing Operating Activities,-419880.0,-79652.0,-12416.0
Change In Working Capital,633778.0,10540.0,18913.0
Change In Payables And Accrued Expense,841418.0,13890.0,18913.0
Change In Accrued Expense,,13890.0,18913.0
Change In Payable,841418.0,,
Change In Account Payable,843287.0,,
Change In Prepaid Assets,-207640.0,,
Other Non Cash Items,-2024440.0,,
Net Income From Continuing Operations,970782.0,126029.0,-31329.0
