,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Free Cash Flow,32750106.0,17887117.0,24940704.0,-8123568.0,9144372.0
Repurchase Of Capital Stock,-785521.0,-5436.0,-400929.0,-961419.0,-242265.0
Repayment Of Debt,-525837.0,-24761680.0,-34687868.0,-17508259.0,-504009.0
Issuance Of Debt,10806644.0,0.0,34835627.0,17596988.0,16567385.0
Capital Expenditure,-189702.0,-99786.0,-707410.0,-442546.0,-441530.0
Interest Paid Supplemental Data,986881.0,1043229.0,1074431.0,1324625.0,1098086.0
Income Tax Paid Supplemental Data,19710.0,1990226.0,2320180.0,2228099.0,0.0
End Cash Position,162096809.0,114112108.0,114639271.0,92403463.0,145292245.0
Beginning Cash Position,114112108.0,114639271.0,92403463.0,145292245.0,150102620.0
Changes In Cash,47984701.0,-527163.0,22235808.0,-52888782.0,-4810375.0
Financing Cash Flow,7333964.0,-25821303.0,-1340102.0,-2031427.0,14870249.0
Cash Flow From Continuing Financing Activities,7333964.0,-25821303.0,-1340102.0,-2031427.0,14870249.0
Net Other Financing Charges,-2167964.0,-1078953.0,-1086932.0,-1158737.0,-1032108.0
Proceeds From Stock Option Exercised,6642.0,24766.0,0.0,0.0,81246.0
Net Common Stock Issuance,-785521.0,-5436.0,-400929.0,-961419.0,-242265.0
Common Stock Payments,-785521.0,-5436.0,-400929.0,-961419.0,-242265.0
Net Issuance Payments Of Debt,10280807.0,-24761680.0,147759.0,88729.0,16063376.0
Net Long Term Debt Issuance,10280807.0,-24761680.0,147759.0,88729.0,16063376.0
Long Term Debt Payments,-525837.0,-24761680.0,-34687868.0,-17508259.0,-504009.0
Long Term Debt Issuance,10806644.0,0.0,34835627.0,17596988.0,16567385.0
Investing Cash Flow,7710929.0,7307237.0,-2072204.0,-43176333.0,-29266526.0
Cash Flow From Continuing Investing Activities,7710929.0,7307237.0,-2072204.0,-43176333.0,-29266526.0
Net Other Investing Changes,-852608.0,-532968.0,-801314.0,-230221.0,-836799.0
Net Investment Purchase And Sale,10568149.0,5338753.0,4588605.0,-16291073.0,-1113588.0
Sale Of Investment,25766818.0,10262709.0,16283953.0,10907784.0,28319798.0
Purchase Of Investment,-15198669.0,-4923956.0,-11695348.0,-27198857.0,-29433386.0
Net Investment Properties Purchase And Sale,-20297456.0,-3509488.0,-2663653.0,-11648553.0,-7401562.0
Sale Of Investment Properties,11172949.0,7211161.0,12051367.0,10200659.0,9241645.0
Purchase Of Investment Properties,-31470405.0,-10720649.0,-14715020.0,-21849212.0,-16643207.0
Net PPE Purchase And Sale,-189702.0,-28764.0,-703910.0,-442546.0,-440330.0
Sale Of PPE,0.0,71022.0,3500.0,0.0,1200.0
Purchase Of PPE,-189702.0,-99786.0,-707410.0,-442546.0,-441530.0
Operating Cash Flow,32939808.0,17986903.0,25648114.0,-7681022.0,9585902.0
