,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,26910000000.0,37926000000.0,30500000000.0,38377000000.0,30590000000.0,,
Repayment Of Debt,-59746000000.0,-51350000000.0,-65217000000.0,-95089000000.0,-68184000000.0,,
Issuance Of Debt,55907000000.0,78879000000.0,61520000000.0,56783000000.0,60507000000.0,,
Issuance Of Capital Stock,3000000.0,6000000.0,3000000.0,21000000.0,6000000.0,,
Capital Expenditure,-4821000000.0,-4668000000.0,-3372000000.0,-2742000000.0,-6875000000.0,,
End Cash Position,105555000000.0,118914000000.0,130837000000.0,125763000000.0,121974000000.0,,
Beginning Cash Position,118914000000.0,130837000000.0,125763000000.0,121974000000.0,125729000000.0,,
Effect Of Exchange Rate Changes,3573000000.0,953000000.0,2717000000.0,1705000000.0,264000000.0,,
Changes In Cash,-16932000000.0,-12876000000.0,2357000000.0,2084000000.0,-4019000000.0,,
Financing Cash Flow,-68690000000.0,26034000000.0,-57153000000.0,-41451000000.0,-72397000000.0,,
Cash Flow From Continuing Financing Activities,-68690000000.0,26034000000.0,-57153000000.0,-41451000000.0,-72397000000.0,,
Net Other Financing Charges,-332000000.0,-5000000.0,-5000000.0,-1096000000.0,,,
Interest Paid Cff,-1670000000.0,-1496000000.0,-1100000000.0,-2070000000.0,-1976000000.0,,
Cash Dividends Paid,-62852000000.0,0.0,-52354000000.0,0.0,-62750000000.0,,
Common Stock Dividend Paid,-62852000000.0,0.0,,,,0.0,
Net Common Stock Issuance,3000000.0,6000000.0,3000000.0,21000000.0,6000000.0,,
Common Stock Issuance,3000000.0,6000000.0,3000000.0,21000000.0,6000000.0,,
Net Issuance Payments Of Debt,-3839000000.0,27529000000.0,-3697000000.0,-38306000000.0,-7677000000.0,,
Net Long Term Debt Issuance,-3839000000.0,27529000000.0,-3697000000.0,-38306000000.0,-7677000000.0,,
Long Term Debt Payments,-59746000000.0,-51350000000.0,-65217000000.0,-95089000000.0,-68184000000.0,,
Long Term Debt Issuance,55907000000.0,78879000000.0,61520000000.0,56783000000.0,60507000000.0,,
Investing Cash Flow,20027000000.0,-81504000000.0,25638000000.0,2416000000.0,30913000000.0,,
Cash Flow From Continuing Investing Activities,20027000000.0,-81504000000.0,25638000000.0,2416000000.0,30913000000.0,,
Interest Received Cfi,7846000000.0,5666000000.0,7791000000.0,7575000000.0,6402000000.0,,
Dividends Received Cfi,1000000.0,0.0,,,2298000000.0,0.0,1000000.0
Net Investment Purchase And Sale,17004000000.0,-56200000000.0,20551000000.0,-2429000000.0,28855000000.0,,
Sale Of Investment,245585000000.0,114512000000.0,223792000000.0,232843000000.0,234330000000.0,,
Purchase Of Investment,-228581000000.0,-170712000000.0,-203241000000.0,-235272000000.0,-205475000000.0,,
Net Business Purchase And Sale,-4000000.0,,,,-73000000.0,,
Purchase Of Business,-4000000.0,,,,-73000000.0,,
Net PPE Purchase And Sale,-4820000000.0,-4589000000.0,-2706000000.0,-2730000000.0,-6569000000.0,,
Sale Of PPE,1000000.0,79000000.0,666000000.0,12000000.0,306000000.0,,
Purchase Of PPE,-4821000000.0,-4668000000.0,-3372000000.0,-2742000000.0,-6875000000.0,,
Operating Cash Flow,31731000000.0,42594000000.0,33872000000.0,41119000000.0,37465000000.0,,
Cash Flow From Continuing Operating Activities,31731000000.0,42594000000.0,33872000000.0,41119000000.0,37465000000.0,,
Taxes Refund Paid,-6245000000.0,-9746000000.0,-10961000000.0,707000000.0,-8015000000.0,,
Change In Working Capital,-12655000000.0,6625000000.0,-3358000000.0,-4536000000.0,-1499000000.0,,
Change In Other Working Capital,-818000000.0,3453000000.0,359000000.0,561000000.0,-1424000000.0,,
Change In Other Current Assets,-2479000000.0,1818000000.0,705000000.0,-249000000.0,1596000000.0,,
Change In Payables And Accrued Expense,-472000000.0,7797000000.0,-864000000.0,2021000000.0,7977000000.0,,
Change In Payable,-472000000.0,7797000000.0,-864000000.0,2021000000.0,7977000000.0,,
