,2026-03-31,2025-03-31
Free Cash Flow,-85556000.0,-48156000.0
Capital Expenditure,-22657000.0,-15423000.0
Interest Paid Supplemental Data,7000.0,2000.0
End Cash Position,677011000.0,124942000.0
Beginning Cash Position,762642000.0,172343000.0
Effect Of Exchange Rate Changes,-75000.0,755000.0
Changes In Cash,-85556000.0,-48156000.0
Financing Cash Flow,0.0,0.0
Investing Cash Flow,-22657000.0,-15423000.0
Cash Flow From Continuing Investing Activities,-22657000.0,-15423000.0
Capital Expenditure Reported,-22657000.0,-15423000.0
Operating Cash Flow,-62899000.0,-32733000.0
Cash Flow From Continuing Operating Activities,-62945000.0,-32915000.0
Change In Working Capital,-3843000.0,2810000.0
Change In Other Current Liabilities,-135000.0,80000.0
Change In Other Current Assets,-1105000.0,856000.0
Change In Payables And Accrued Expense,3749000.0,-990000.0
Change In Accrued Expense,-4119000.0,-3816000.0
Change In Payable,7868000.0,2826000.0
Change In Account Payable,7436000.0,3368000.0
Change In Prepaid Assets,-9424000.0,0.0
Change In Receivables,3072000.0,2864000.0
Changes In Account Receivables,1724000.0,930000.0
Other Non Cash Items,4479000.0,-14076000.0
Depreciation Amortization Depletion,8900000.0,7200000.0
Depreciation And Amortization,8900000.0,7200000.0
Amortization Cash Flow,4200000.0,2800000.0
Amortization Of Intangibles,4200000.0,2800000.0
Depreciation,4700000.0,4400000.0
Operating Gains Losses,64158000.0,1822000.0
Gain Loss On Investment Securities,64200000.0,1400000.0
Net Foreign Currency Exchange Gain Loss,-8000.0,115000.0
Net Income From Continuing Operations,-136593000.0,-30489000.0
