,2026-03-31,2025-12-31,2025-09-30
Free Cash Flow,-215162.0,-120103.0,0.0
Issuance Of Capital Stock,,70366000.0,0.0
End Cash Position,476842.0,692004.0,0.0
Beginning Cash Position,692004.0,0.0,0.0
Changes In Cash,-215162.0,,
Financing Cash Flow,0.0,69812107.0,0.0
Cash Flow From Continuing Financing Activities,,69812107.0,0.0
Net Common Stock Issuance,,70366000.0,0.0
Common Stock Issuance,,70366000.0,0.0
Operating Cash Flow,-215162.0,-120103.0,0.0
Cash Flow From Continuing Operating Activities,-215162.0,-120103.0,0.0
Change In Working Capital,-65417.0,,
Change In Payables And Accrued Expense,-1664.0,,
Change In Accrued Expense,-916.0,,
Change In Payable,-748.0,,
Change In Prepaid Assets,-63753.0,,
Other Non Cash Items,-612202.0,-471486.0,44128.0
Net Income From Continuing Operations,462457.0,360637.0,-44128.0
