,2026-03-31,2025-12-31,2025-09-30
Free Cash Flow,-195910.0,-253070.0,0.0
Issuance Of Debt,,0.0,249101.0
End Cash Position,497651.0,693561.0,249101.0
Beginning Cash Position,693561.0,249101.0,0.0
Changes In Cash,-195910.0,444460.0,249101.0
Financing Cash Flow,,173197530.0,249101.0
Cash Flow From Continuing Financing Activities,,173197530.0,249101.0
Net Issuance Payments Of Debt,,-300000.0,249101.0
Net Short Term Debt Issuance,,0.0,249101.0
Short Term Debt Issuance,,0.0,249101.0
Operating Cash Flow,-195910.0,-253070.0,0.0
Cash Flow From Continuing Operating Activities,-195910.0,-253070.0,0.0
Change In Working Capital,12842.0,-153548.0,6603.0
Change In Payables And Accrued Expense,50460.0,-1986.0,6603.0
Change In Accrued Expense,50460.0,-1986.0,6603.0
Change In Prepaid Assets,-37618.0,,
Other Non Cash Items,-1469573.0,-238674.0,42900.0
Net Income From Continuing Operations,1260821.0,139152.0,-49503.0
