,2026-03-31,2025-03-31
Free Cash Flow,-5593000.0,-2063000.0
Repayment Of Debt,-686000.0,0.0
Issuance Of Debt,945000.0,0.0
Issuance Of Capital Stock,0.0,5550000.0
Capital Expenditure,-24000.0,
Interest Paid Supplemental Data,133000.0,0.0
Income Tax Paid Supplemental Data,0.0,0.0
End Cash Position,5389000.0,3733000.0
Beginning Cash Position,11685000.0,2615000.0
Effect Of Exchange Rate Changes,8000.0,0.0
Changes In Cash,-6304000.0,1118000.0
Financing Cash Flow,-1741000.0,3655000.0
Cash Flow From Continuing Financing Activities,-1740000.0,3655000.0
Net Other Financing Charges,-2000000.0,-1895000.0
Net Preferred Stock Issuance,0.0,5550000.0
Preferred Stock Issuance,0.0,5550000.0
Net Issuance Payments Of Debt,259000.0,0.0
Net Short Term Debt Issuance,400000.0,0.0
Short Term Debt Payments,-545000.0,0.0
Short Term Debt Issuance,945000.0,0.0
Net Long Term Debt Issuance,-141000.0,0.0
Long Term Debt Payments,-141000.0,0.0
Investing Cash Flow,1005000.0,-474000.0
Cash Flow From Continuing Investing Activities,1005000.0,-474000.0
Net Other Investing Changes,2000.0,
Net Investment Purchase And Sale,-2000.0,-474000.0
Purchase Of Investment,-2000.0,-474000.0
Net Business Purchase And Sale,1029000.0,0.0
Sale Of Business,1379000.0,0.0
Purchase Of Business,-350000.0,0.0
Net PPE Purchase And Sale,-24000.0,0.0
Purchase Of PPE,-24000.0,0.0
Operating Cash Flow,-5569000.0,-2063000.0
Cash Flow From Continuing Operating Activities,-5569000.0,-2063000.0
Change In Working Capital,8000000.0,-357000.0
Change In Other Working Capital,9265000.0,
Change In Other Current Liabilities,109000.0,0.0
Change In Payables And Accrued Expense,144000.0,-232000.0
Change In Accrued Expense,174000.0,-23000.0
Change In Payable,-30000.0,-209000.0
Change In Account Payable,-30000.0,-209000.0
Change In Prepaid Assets,-197000.0,-125000.0
Change In Inventory,-385000.0,0.0
Change In Receivables,-936000.0,0.0
Changes In Account Receivables,-936000.0,0.0
Other Non Cash Items,191552000.0,3248000.0
Provisionand Write Offof Assets,115000.0,470000.0
Depreciation Amortization Depletion,252000.0,0.0
Depreciation And Amortization,252000.0,0.0
Operating Gains Losses,234826000.0,12572000.0
Pension And Employee Benefit Expense,65000.0,0.0
Gain Loss On Investment Securities,234739000.0,12572000.0
Net Foreign Currency Exchange Gain Loss,22000.0,0.0
Net Income From Continuing Operations,-440314000.0,-17996000.0
