,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Free Cash Flow,-7401812.0,-4707649.0,-9127933.0,-7568322.0,-14026118.0
Repayment Of Debt,-74690.0,-72726.0,-84953.0,-99807.0,-100097.0
Issuance Of Capital Stock,0.0,6757165.0,0.0,0.0,16143686.0
Capital Expenditure,-9467.0,-2049.0,-87972.0,-15227.0,-10446.0
End Cash Position,14993792.0,16022171.0,6448117.0,13003450.0,47286630.0
Beginning Cash Position,16022171.0,6448117.0,13003450.0,47286630.0,18375979.0
Effect Of Exchange Rate Changes,300176.0,-92220.0,-34303.0,-1723843.0,-1738808.0
Changes In Cash,-1328555.0,9666274.0,-6521030.0,-32559337.0,30649459.0
Financing Cash Flow,-74690.0,6491906.0,-84953.0,-99807.0,27009500.0
Cash Flow From Continuing Financing Activities,-74690.0,6491907.0,-84953.0,-99807.0,27009500.0
Net Other Financing Charges,,-192533.0,0.0,0.0,-1949998.0
Proceeds From Stock Option Exercised,0.0,0.0,0.0,0.0,12915909.0
Net Common Stock Issuance,0.0,6757165.0,0.0,0.0,16143686.0
Common Stock Issuance,0.0,6757165.0,0.0,0.0,16143686.0
Net Issuance Payments Of Debt,-74690.0,-72726.0,-84953.0,-99807.0,-100097.0
Net Long Term Debt Issuance,-74690.0,-72726.0,-84953.0,-99807.0,-100097.0
Long Term Debt Payments,-74690.0,-72726.0,-84953.0,-99807.0,-100097.0
Investing Cash Flow,6138480.0,7879969.0,2603882.0,-24906435.0,17655632.0
Cash Flow From Continuing Investing Activities,6138479.0,7879969.0,2603883.0,-24906435.0,17655632.0
Net Other Investing Changes,1.0,0.0,,,
Net Investment Purchase And Sale,6147946.0,7882018.0,2691855.0,-24891208.0,17666078.0
Sale Of Investment,8263658.0,7882018.0,13278128.0,10622834.0,17666078.0
Purchase Of Investment,-2115712.0,0.0,-10586273.0,-35514042.0,0.0
Net Intangibles Purchase And Sale,-9467.0,-2049.0,-87972.0,-15227.0,-10446.0
Purchase Of Intangibles,-9467.0,-2049.0,-87972.0,-15227.0,-10446.0
Operating Cash Flow,-7392345.0,-4705600.0,-9039961.0,-7553095.0,-14015672.0
Cash Flow From Continuing Operating Activities,-7392347.0,-4705598.0,-9039960.0,-7553096.0,-14015673.0
Interest Received Cfo,318130.0,301643.0,530467.0,227370.0,678717.0
Interest Paid Cfo,-15130.0,-17750.0,-9072.0,-3461.0,-4191.0
Change In Working Capital,-1441240.0,7501606.0,-765671.0,3371661.0,-5251475.0
Change In Other Working Capital,-508285.0,-344742.0,394366.0,400146.0,-1350189.0
Change In Other Current Liabilities,28984.0,17351.0,-20009.0,13773.0,46295.0
Change In Other Current Assets,-407694.0,6586387.0,-599560.0,-268466.0,-922048.0
Change In Payables And Accrued Expense,-554245.0,-3828735.0,-507538.0,1369252.0,-3027828.0
Change In Payable,-554245.0,-3828735.0,-507538.0,1369252.0,-3027828.0
Change In Inventory,0.0,5071345.0,-32930.0,1856956.0,2295.0
Other Non Cash Items,-1615499.0,-373872.0,1760508.0,1498285.0,-4691111.0
Stock Based Compensation,941097.0,260246.0,595879.0,1108508.0,2480006.0
Depreciation Amortization Depletion,87182.0,90889.0,99793.0,115000.0,113801.0
Depreciation And Amortization,87182.0,90889.0,99793.0,115000.0,113801.0
Operating Gains Losses,-74236.0,-1825969.0,1009224.0,545813.0,972608.0
Gain Loss On Investment Securities,,-1895288.0,,,
Net Foreign Currency Exchange Gain Loss,-74236.0,69319.0,4797871.0,545813.0,972608.0
Net Income From Continuing Operations,-5592649.0,-10642393.0,-12261089.0,-14416271.0,-8314027.0
