,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Free Cash Flow,120041067.0,99828777.0,111398086.0,135027530.0,111783120.0
Repurchase Of Capital Stock,-68643877.0,-86475894.0,-30153400.0,-131036469.0,-67833696.0
Capital Expenditure,-17042162.0,-25669941.0,-35584615.0,-31111821.0,-36722401.0
End Cash Position,164761633.0,145645715.0,181389423.0,119774840.0,286558598.0
Beginning Cash Position,145645715.0,181389423.0,119774840.0,286558598.0,233318766.0
Changes In Cash,19115918.0,-35743708.0,61614583.0,-166783758.0,53239832.0
Financing Cash Flow,-92393276.0,-111627824.0,-49441413.0,-156666440.0,-90164144.0
Cash Flow From Continuing Financing Activities,-92393276.0,-111627824.0,-49441413.0,-156666440.0,-90164144.0
Proceeds From Stock Option Exercised,2103787.0,1122149.0,7054310.0,1350040.0,4933702.0
Cash Dividends Paid,-25853186.0,-26274079.0,-26342323.0,-26980011.0,-27264150.0
Common Stock Dividend Paid,-25853186.0,-26274079.0,-26342323.0,-26980011.0,-27264150.0
Net Common Stock Issuance,-68643877.0,-86475894.0,-30153400.0,-131036469.0,-67833696.0
Common Stock Payments,-68643877.0,-86475894.0,-30153400.0,-131036469.0,-67833696.0
Investing Cash Flow,-25574035.0,-49614602.0,-35926705.0,-176256669.0,-5101545.0
Cash Flow From Continuing Investing Activities,-25574035.0,-49614602.0,-35926705.0,-176256669.0,-5101545.0
Net Other Investing Changes,-457118.0,-2977724.0,-11550764.0,1488175.0,-5061949.0
Net Investment Purchase And Sale,-2653228.0,-6397587.0,24157421.0,-3496156.0,36629695.0
Sale Of Investment,492475.0,3354962.0,23092978.0,1655000.0,48810102.0
Purchase Of Investment,-3145703.0,-9752549.0,1064443.0,-5151156.0,-12180407.0
Net Business Purchase And Sale,-5491789.0,-22718159.0,-12962753.0,-143328862.0,0.0
Purchase Of Business,-5491789.0,-22718159.0,-12962753.0,-143328862.0,0.0
Net PPE Purchase And Sale,-16971900.0,-17521132.0,-35570609.0,-30919826.0,-36669291.0
Sale Of PPE,70262.0,8148809.0,14006.0,191995.0,53110.0
Purchase Of PPE,-17042162.0,-25669941.0,-35584615.0,-31111821.0,-36722401.0
Operating Cash Flow,137083229.0,125498718.0,146982701.0,166139351.0,148505521.0
Cash Flow From Continuing Operating Activities,137083229.0,125498718.0,146982701.0,166139351.0,148505521.0
Change In Working Capital,-3771873.0,1811551.0,2351018.0,32377793.0,17915050.0
Change In Payables And Accrued Expense,48476878.0,-3950009.0,43739424.0,-5648682.0,16577299.0
Change In Accrued Expense,27406814.0,-3725453.0,-3855356.0,-14490586.0,20386827.0
Change In Payable,21070064.0,-224556.0,47594780.0,8841904.0,-3809528.0
Change In Account Payable,21070064.0,-224556.0,47594780.0,8841904.0,-3809528.0
Change In Prepaid Assets,5958594.0,6615293.0,-9165685.0,-6291099.0,9056108.0
Change In Inventory,-7255989.0,-17010004.0,-22347480.0,29933144.0,27562638.0
Change In Receivables,-50951356.0,16156271.0,-9875241.0,14384430.0,-35280995.0
Changes In Account Receivables,-50951356.0,16156271.0,-9875241.0,14384430.0,-35280995.0
Stock Based Compensation,10406965.0,10053133.0,10436396.0,7488526.0,8671763.0
Provisionand Write Offof Assets,2211597.0,5291351.0,,,0.0
Asset Impairment Charge,5539466.0,5705808.0,2194148.0,6182000.0,0.0
Deferred Tax,-3944932.0,-12574223.0,-238396.0,-4666226.0,-927401.0
Deferred Income Tax,-3944932.0,-12574223.0,-238396.0,-4666226.0,-927401.0
Depreciation Amortization Depletion,25656252.0,25232797.0,25928524.0,27371374.0,25509069.0
Depreciation And Amortization,25656252.0,25232797.0,25928524.0,27371374.0,25509069.0
Operating Gains Losses,2564695.0,-3292577.0,645973.0,1735434.0,2462995.0
Gain Loss On Investment Securities,2575546.0,-552709.0,661446.0,1843852.0,2487362.0
Net Income From Continuing Operations,98421059.0,93270878.0,100886704.0,95650450.0,94874045.0
