,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,-45934000.0,-10979000.0,-31822000.0,11189000.0,-3745000.0,
Repurchase Of Capital Stock,-76151000.0,-25479000.0,,,0.0,-9427000.0
Repayment Of Debt,,,,,,-2000.0
Issuance Of Capital Stock,250000000.0,0.0,,,,0.0
Capital Expenditure,-216000.0,-720000.0,-410000.0,-884000.0,-338000.0,
Income Tax Paid Supplemental Data,245000.0,107000.0,660000.0,196000.0,387000.0,
End Cash Position,244282000.0,41157000.0,64834000.0,98253000.0,76204000.0,
Beginning Cash Position,41157000.0,64834000.0,98253000.0,76204000.0,66103000.0,
Effect Of Exchange Rate Changes,98000.0,-44000.0,77000.0,-88000.0,10000.0,
Changes In Cash,203027000.0,-23633000.0,-33496000.0,22137000.0,10091000.0,
Financing Cash Flow,178786000.0,-18742000.0,-2452000.0,1319000.0,1316000.0,
Cash Flow From Continuing Financing Activities,178786000.0,-18742000.0,-2452000.0,1319000.0,1316000.0,
Net Other Financing Charges,-4387000.0,-88000.0,-28000.0,,,0.0
Proceeds From Stock Option Exercised,9324000.0,6825000.0,8804000.0,1384000.0,1316000.0,
Net Common Stock Issuance,173849000.0,-25479000.0,,,0.0,-9427000.0
Common Stock Payments,-76151000.0,-25479000.0,,,0.0,-9427000.0
Common Stock Issuance,250000000.0,0.0,,,,0.0
Net Issuance Payments Of Debt,,,,,,-2000.0
Net Long Term Debt Issuance,,,,,,-2000.0
Long Term Debt Payments,,,,,,-2000.0
Investing Cash Flow,69959000.0,5368000.0,368000.0,8745000.0,12182000.0,
Cash Flow From Continuing Investing Activities,69959000.0,5368000.0,368000.0,8745000.0,12182000.0,
Net Investment Purchase And Sale,70175000.0,6088000.0,778000.0,9629000.0,12520000.0,
Sale Of Investment,70175000.0,62916000.0,35832000.0,79776000.0,46552000.0,
Purchase Of Investment,0.0,-56828000.0,-35054000.0,-70147000.0,-34032000.0,
Net Intangibles Purchase And Sale,0.0,-139000.0,0.0,-370000.0,-322000.0,
Purchase Of Intangibles,0.0,-139000.0,0.0,-370000.0,-322000.0,
Net PPE Purchase And Sale,-216000.0,-581000.0,-410000.0,-514000.0,-16000.0,
Purchase Of PPE,-216000.0,-581000.0,-410000.0,-514000.0,-16000.0,
Operating Cash Flow,-45718000.0,-10259000.0,-31412000.0,12073000.0,-3407000.0,
Cash Flow From Continuing Operating Activities,-45718000.0,-10259000.0,-31412000.0,12073000.0,-3407000.0,
Change In Working Capital,-10873000.0,18378000.0,-20684000.0,-154000.0,9964000.0,
Change In Other Working Capital,-340000.0,-779000.0,-614000.0,-19684000.0,-2093000.0,
Change In Other Current Liabilities,-1005000.0,-838000.0,-872000.0,-818000.0,-814000.0,
Change In Payables And Accrued Expense,-7766000.0,402000.0,4256000.0,-7131000.0,-21220000.0,
Change In Payable,-7766000.0,402000.0,4256000.0,-7131000.0,-21220000.0,
Change In Account Payable,-7750000.0,1335000.0,3341000.0,-7105000.0,-21219000.0,
Change In Tax Payable,-16000.0,-933000.0,915000.0,-26000.0,-1000.0,
Change In Income Tax Payable,-16000.0,-933000.0,915000.0,-26000.0,-1000.0,
Change In Prepaid Assets,-1726000.0,-5120000.0,3267000.0,5490000.0,2872000.0,
Change In Receivables,-36000.0,24713000.0,-26721000.0,21989000.0,31219000.0,
Changes In Account Receivables,-36000.0,24713000.0,-26721000.0,21989000.0,31219000.0,
Other Non Cash Items,2066000.0,,,,,0.0
Stock Based Compensation,6935000.0,8850000.0,6911000.0,5871000.0,6402000.0,
Asset Impairment Charge,,0.0,0.0,,,0.0
Deferred Tax,-2200000.0,1410000.0,-170000.0,115000.0,-410000.0,
Deferred Income Tax,-2200000.0,1410000.0,-170000.0,115000.0,-410000.0,
Depreciation Amortization Depletion,2847000.0,2007000.0,2584000.0,3214000.0,3305000.0,
Depreciation And Amortization,2847000.0,2007000.0,2584000.0,3214000.0,3305000.0,
Amortization Cash Flow,176000.0,185000.0,648000.0,1606000.0,1617000.0,
Amortization Of Intangibles,176000.0,185000.0,648000.0,1606000.0,1617000.0,
Depreciation,2671000.0,1822000.0,1936000.0,1608000.0,1688000.0,
Operating Gains Losses,-331000.0,305000.0,-451000.0,710000.0,-32000.0,
Net Foreign Currency Exchange Gain Loss,-331000.0,305000.0,-451000.0,710000.0,-32000.0,
Net Income From Continuing Operations,-44162000.0,-41209000.0,-19602000.0,2317000.0,-22636000.0,
