,2026-03-31,2025-12-31,2025-09-30
Free Cash Flow,-306479.0,-296119.0,-43040.0
Issuance Of Debt,,0.0,140000.0
End Cash Position,941352.0,1247831.0,3211.0
Beginning Cash Position,1247831.0,3211.0,0.0
Changes In Cash,-306479.0,1244620.0,3211.0
Financing Cash Flow,,174040739.0,46251.0
Cash Flow From Continuing Financing Activities,,174040739.0,46251.0
Net Other Financing Charges,,-319261.0,-93749.0
Net Issuance Payments Of Debt,,-140000.0,140000.0
Net Short Term Debt Issuance,,-140000.0,140000.0
Short Term Debt Issuance,,0.0,140000.0
Operating Cash Flow,-306479.0,-296119.0,-43040.0
Cash Flow From Continuing Operating Activities,-306479.0,-296119.0,-43040.0
Change In Working Capital,-54751.0,-81097.0,8481.0
Change In Payables And Accrued Expense,-7501.0,31470.0,8481.0
Change In Accrued Expense,-7501.0,31470.0,8481.0
Change In Prepaid Assets,-47250.0,,
Other Non Cash Items,-1511696.0,,
Net Income From Continuing Operations,1259968.0,944906.0,-51521.0
