,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Free Cash Flow,1755000000.0,2874000000.0,4564000000.0,3369000000.0,-5511000000.0
Repurchase Of Capital Stock,-477000000.0,-102000000.0,-172000000.0,-102000000.0,-370000000.0
Repayment Of Debt,-1262000000.0,-801000000.0,-1536000000.0,-1031000000.0,-1599000000.0
Issuance Of Debt,0.0,126000000.0,-466000000.0,-116000000.0,5436000000.0
Issuance Of Capital Stock,155000000.0,70000000.0,20000000.0,64000000.0,159000000.0
Capital Expenditure,-266000000.0,-882000000.0,-479000000.0,-442000000.0,-309000000.0
End Cash Position,10574000000.0,11010000000.0,13364000000.0,10203000000.0,8417000000.0
Other Cash Adjustment Outside Changein Cash,-421000000.0,,,,-397000000.0
Beginning Cash Position,11010000000.0,13364000000.0,10203000000.0,8417000000.0,11488000000.0
Effect Of Exchange Rate Changes,86000000.0,-14000000.0,3000000.0,169000000.0,163000000.0
Changes In Cash,-101000000.0,-2340000000.0,3158000000.0,1220000000.0,-2837000000.0
Financing Cash Flow,-3868000000.0,-5052000000.0,-3140000000.0,-3380000000.0,3432000000.0
Cash Flow From Continuing Financing Activities,-3868000000.0,-5052000000.0,-3140000000.0,-3380000000.0,3432000000.0
Net Other Financing Charges,-3000000.0,43000000.0,1122000000.0,-1000000.0,-105000000.0
Cash Dividends Paid,-2281000000.0,-4388000000.0,-2108000000.0,-2194000000.0,-89000000.0
Common Stock Dividend Paid,-2281000000.0,-4388000000.0,-2108000000.0,-2194000000.0,-89000000.0
Net Common Stock Issuance,-322000000.0,-32000000.0,-152000000.0,-38000000.0,-211000000.0
Common Stock Payments,-477000000.0,-102000000.0,-172000000.0,-102000000.0,-370000000.0
Common Stock Issuance,155000000.0,70000000.0,20000000.0,64000000.0,159000000.0
Net Issuance Payments Of Debt,-1262000000.0,-675000000.0,-2002000000.0,-1147000000.0,3837000000.0
Net Long Term Debt Issuance,-1262000000.0,-675000000.0,-2002000000.0,-1147000000.0,3837000000.0
Long Term Debt Payments,-1262000000.0,-801000000.0,-1536000000.0,-1031000000.0,-1599000000.0
Long Term Debt Issuance,0.0,126000000.0,-466000000.0,-116000000.0,5436000000.0
Investing Cash Flow,1746000000.0,-1044000000.0,1255000000.0,789000000.0,-1067000000.0
Cash Flow From Continuing Investing Activities,1746000000.0,-1044000000.0,1255000000.0,789000000.0,-1067000000.0
Net Other Investing Changes,3000000.0,-93000000.0,184000000.0,300000000.0,30000000.0
Net Investment Purchase And Sale,2044000000.0,-2503000000.0,1672000000.0,838000000.0,-1502000000.0
Sale Of Investment,3503000000.0,365000000.0,2099000000.0,1196000000.0,1005000000.0
Purchase Of Investment,-1459000000.0,-2868000000.0,-427000000.0,-358000000.0,-2507000000.0
Net Business Purchase And Sale,-37000000.0,2442000000.0,-130000000.0,88000000.0,706000000.0
Sale Of Business,0.0,2547000000.0,47000000.0,225000000.0,748000000.0
Purchase Of Business,-37000000.0,-105000000.0,-177000000.0,-137000000.0,-42000000.0
Net PPE Purchase And Sale,-264000000.0,-890000000.0,-471000000.0,-437000000.0,-301000000.0
Sale Of PPE,2000000.0,-8000000.0,8000000.0,5000000.0,8000000.0
Purchase Of PPE,-266000000.0,-882000000.0,-479000000.0,-442000000.0,-309000000.0
Operating Cash Flow,2021000000.0,3756000000.0,5043000000.0,3811000000.0,-5202000000.0
Cash Flow From Continuing Operating Activities,2021000000.0,3756000000.0,5043000000.0,3811000000.0,-5202000000.0
Change In Working Capital,-2263000000.0,832000000.0,1191000000.0,-710000000.0,-8521000000.0
Other Non Cash Items,135000000.0,391000000.0,246000000.0,70000000.0,-227000000.0
Stock Based Compensation,56000000.0,75000000.0,74000000.0,67000000.0,63000000.0
Deferred Tax,205000000.0,21000000.0,37000000.0,364000000.0,95000000.0
Deferred Income Tax,205000000.0,21000000.0,37000000.0,364000000.0,95000000.0
Depreciation Amortization Depletion,264000000.0,236000000.0,268000000.0,279000000.0,267000000.0
Depreciation And Amortization,264000000.0,236000000.0,268000000.0,279000000.0,267000000.0
Operating Gains Losses,-342000000.0,-115000000.0,-456000000.0,-62000000.0,-214000000.0
Earnings Losses From Equity Investments,-375000000.0,-179000000.0,-472000000.0,-123000000.0,-264000000.0
Net Foreign Currency Exchange Gain Loss,33000000.0,64000000.0,16000000.0,61000000.0,50000000.0
Net Income From Continuing Operations,3966000000.0,2316000000.0,3683000000.0,3803000000.0,3335000000.0
