,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,1055000000.0,-297000000.0,-163000000.0,-344000000.0,168000000.0,,
Repurchase Of Capital Stock,0.0,0.0,-500000000.0,0.0,-500000000.0,,
Repayment Of Debt,,-740000000.0,-160000000.0,,,-150000000.0,-150000000.0
Issuance Of Debt,0.0,838000000.0,450000000.0,0.0,650000000.0,,
Capital Expenditure,-27000000.0,,-38000000.0,-42000000.0,-22000000.0,-11000000.0,
End Cash Position,5421000000.0,4348000000.0,4324000000.0,4592000000.0,4955000000.0,,
Beginning Cash Position,4348000000.0,4324000000.0,4592000000.0,4955000000.0,4741000000.0,,
Changes In Cash,1073000000.0,24000000.0,-268000000.0,-363000000.0,214000000.0,,
Financing Cash Flow,-20000000.0,92000000.0,-220000000.0,-189000000.0,147000000.0,,
Cash Flow From Continuing Financing Activities,-20000000.0,92000000.0,-220000000.0,-189000000.0,147000000.0,,
Net Other Financing Charges,-20000000.0,-6000000.0,-10000000.0,11000000.0,-3000000.0,,
Net Common Stock Issuance,0.0,0.0,-500000000.0,0.0,-500000000.0,,
Common Stock Payments,0.0,0.0,-500000000.0,0.0,-500000000.0,,
Net Issuance Payments Of Debt,0.0,98000000.0,290000000.0,-200000000.0,650000000.0,,
Net Long Term Debt Issuance,0.0,98000000.0,290000000.0,-200000000.0,650000000.0,,
Long Term Debt Payments,,-740000000.0,-160000000.0,,,-150000000.0,-150000000.0
Long Term Debt Issuance,0.0,838000000.0,450000000.0,0.0,650000000.0,,
Investing Cash Flow,11000000.0,230000000.0,77000000.0,128000000.0,-123000000.0,,
Cash Flow From Continuing Investing Activities,11000000.0,230000000.0,77000000.0,128000000.0,-123000000.0,,
Net Other Investing Changes,-8000000.0,-18000000.0,1000000.0,16000000.0,2000000.0,,
Net Investment Purchase And Sale,46000000.0,247000000.0,114000000.0,154000000.0,142000000.0,,
Sale Of Investment,295000000.0,391000000.0,300000000.0,386000000.0,331000000.0,,
Purchase Of Investment,-249000000.0,-144000000.0,-186000000.0,-232000000.0,-189000000.0,,
Net Business Purchase And Sale,0.0,0.0,0.0,0.0,-245000000.0,,
Purchase Of Business,0.0,0.0,0.0,0.0,-245000000.0,,
Net PPE Purchase And Sale,-27000000.0,1000000.0,-38000000.0,-42000000.0,-22000000.0,,
Purchase Of PPE,-27000000.0,1000000.0,-38000000.0,-42000000.0,-22000000.0,,
Operating Cash Flow,1082000000.0,-298000000.0,-125000000.0,-302000000.0,190000000.0,,
Cash Flow From Continuing Operating Activities,1082000000.0,-298000000.0,-125000000.0,-302000000.0,190000000.0,,
Change In Working Capital,933000000.0,-207000000.0,-259000000.0,-625000000.0,-198000000.0,,
Change In Other Working Capital,414000000.0,,,,,,
Change In Payables And Accrued Expense,492000000.0,-125000000.0,-387000000.0,-51000000.0,-381000000.0,,
Change In Payable,492000000.0,-125000000.0,-387000000.0,-51000000.0,-381000000.0,,
Change In Account Payable,79000000.0,-26000000.0,106000000.0,-33000000.0,-268000000.0,,
Change In Prepaid Assets,-86000000.0,77000000.0,-35000000.0,66000000.0,-56000000.0,,
Change In Receivables,113000000.0,-27000000.0,348000000.0,-376000000.0,-90000000.0,,
Other Non Cash Items,,-1000000.0,,,2000000.0,0.0,4000000.0
Stock Based Compensation,33000000.0,20000000.0,-3000000.0,3000000.0,27000000.0,,
Asset Impairment Charge,93000000.0,,,,0.0,,
Deferred Tax,-30000000.0,6000000.0,15000000.0,9000000.0,13000000.0,,
Deferred Income Tax,-30000000.0,6000000.0,15000000.0,9000000.0,13000000.0,,
Depreciation Amortization Depletion,39000000.0,44000000.0,45000000.0,58000000.0,48000000.0,,
Depreciation And Amortization,39000000.0,44000000.0,45000000.0,58000000.0,48000000.0,,
Net Income From Continuing Operations,14000000.0,-160000000.0,79000000.0,255000000.0,298000000.0,,
