,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,22342000.0,46649000.0,16996000.0,56641000.0,-10260000.0,
Repurchase Of Capital Stock,-49107000.0,,,,0.0,
Repayment Of Debt,0.0,-1812000.0,-1813000.0,-1812000.0,-1813000.0,
Issuance Of Debt,,,,,,287809000.0
Capital Expenditure,-10767000.0,-10911000.0,-10291000.0,-7755000.0,-7168000.0,
Interest Paid Supplemental Data,77000.0,4547000.0,4500000.0,4371000.0,4382000.0,
Income Tax Paid Supplemental Data,349000.0,,,850000.0,609000.0,
End Cash Position,194797000.0,248642000.0,203903000.0,188929000.0,134336000.0,
Beginning Cash Position,248642000.0,203903000.0,188929000.0,134336000.0,154571000.0,
Changes In Cash,-53845000.0,44739000.0,14974000.0,54593000.0,-20235000.0,
Financing Cash Flow,-73043000.0,-1910000.0,-2022000.0,-2048000.0,-9975000.0,
Cash Flow From Continuing Financing Activities,-73043000.0,-1910000.0,-2022000.0,-2048000.0,-9975000.0,
Net Other Financing Charges,-23936000.0,-98000.0,-209000.0,-236000.0,-8162000.0,
Net Common Stock Issuance,-49107000.0,,,,0.0,
Common Stock Payments,-49107000.0,,,,0.0,
Net Issuance Payments Of Debt,0.0,-1812000.0,-1813000.0,-1812000.0,-1813000.0,
Net Long Term Debt Issuance,0.0,-1812000.0,-1813000.0,-1812000.0,-1813000.0,
Long Term Debt Payments,0.0,-1812000.0,-1813000.0,-1812000.0,-1813000.0,
Long Term Debt Issuance,,,,,,287809000.0
Investing Cash Flow,-13911000.0,-10911000.0,-10291000.0,-7755000.0,-7168000.0,
Cash Flow From Continuing Investing Activities,-13911000.0,-10911000.0,-10291000.0,-7755000.0,-7168000.0,
Net Business Purchase And Sale,-3144000.0,,,,0.0,0.0
Purchase Of Business,-3144000.0,,,,0.0,0.0
Net PPE Purchase And Sale,-10767000.0,-10911000.0,-10291000.0,-7755000.0,-7168000.0,
Purchase Of PPE,-10767000.0,-10911000.0,-10291000.0,-7755000.0,-7168000.0,
Operating Cash Flow,33109000.0,57560000.0,27287000.0,64396000.0,-3092000.0,
Cash Flow From Continuing Operating Activities,33109000.0,57560000.0,27287000.0,64396000.0,-3092000.0,
Change In Working Capital,-20750000.0,1843000.0,-17183000.0,21976000.0,-46980000.0,
Change In Other Current Liabilities,-9955000.0,-12300000.0,-12331000.0,-11604000.0,-11894000.0,
Change In Payables And Accrued Expense,-17621000.0,25055000.0,-18032000.0,33358000.0,-22003000.0,
Change In Accrued Expense,-16604000.0,29486000.0,-21177000.0,33558000.0,-21926000.0,
Change In Payable,-1017000.0,-4431000.0,3145000.0,-200000.0,-77000.0,
Change In Account Payable,-1017000.0,-4431000.0,3145000.0,-200000.0,-77000.0,
Change In Prepaid Assets,33779000.0,-36275000.0,4769000.0,-10664000.0,-4515000.0,
Change In Receivables,-26953000.0,25363000.0,8411000.0,10886000.0,-8568000.0,
Changes In Account Receivables,-26953000.0,25363000.0,8411000.0,10886000.0,-8568000.0,
Other Non Cash Items,11097000.0,11489000.0,11539000.0,11089000.0,10839000.0,
Stock Based Compensation,15201000.0,16704000.0,18297000.0,21116000.0,18584000.0,
Depreciation Amortization Depletion,13318000.0,13434000.0,13557000.0,14006000.0,13756000.0,
Depreciation And Amortization,13318000.0,13434000.0,13557000.0,14006000.0,13756000.0,
Amortization Cash Flow,2952000.0,3088000.0,3213000.0,3367000.0,3466000.0,
Amortization Of Intangibles,2952000.0,3088000.0,3213000.0,3367000.0,3466000.0,
Depreciation,10366000.0,10346000.0,10344000.0,10639000.0,10290000.0,
Net Income From Continuing Operations,14243000.0,11668000.0,1077000.0,-3791000.0,709000.0,
