,2026-03-31,2025-03-31
Free Cash Flow,-3226706.0,-21970335.0
Issuance Of Debt,0.0,4150000.0
Issuance Of Capital Stock,6749700.0,17945000.0
Capital Expenditure,,-20719762.0
Interest Paid Supplemental Data,0.0,25712.0
Income Tax Paid Supplemental Data,0.0,0.0
End Cash Position,42474352.0,193032.0
Beginning Cash Position,38919486.0,0.0
Changes In Cash,3554866.0,193032.0
Financing Cash Flow,6749700.0,22095000.0
Cash Flow From Continuing Financing Activities,6749700.0,22095000.0
Net Common Stock Issuance,6749700.0,17945000.0
Common Stock Issuance,6749700.0,17945000.0
Net Issuance Payments Of Debt,0.0,4150000.0
Net Long Term Debt Issuance,0.0,4150000.0
Long Term Debt Issuance,0.0,4150000.0
Investing Cash Flow,31872.0,-20651395.0
Cash Flow From Continuing Investing Activities,31872.0,-20651395.0
Net Investment Purchase And Sale,31872.0,68367.0
Sale Of Investment,31872.0,68367.0
Net PPE Purchase And Sale,0.0,-20719762.0
Purchase Of PPE,0.0,-20719762.0
Operating Cash Flow,-3226706.0,-1250573.0
Cash Flow From Continuing Operating Activities,-3226706.0,-1250573.0
Change In Working Capital,-611381.0,-972732.0
Change In Other Current Assets,0.0,-686893.0
Change In Payables And Accrued Expense,-334841.0,25712.0
Change In Payable,-334841.0,25712.0
Change In Account Payable,-334841.0,25712.0
Change In Prepaid Assets,-246627.0,-311551.0
Change In Receivables,-29913.0,0.0
Other Non Cash Items,-2179208.0,-159625.0
Stock Based Compensation,1156066.0,0.0
Unrealized Gain Loss On Investment Securities,1212173.0,899.0
Asset Impairment Charge,60092.0,0.0
Depreciation Amortization Depletion,3287259.0,189480.0
Depreciation And Amortization,3287259.0,189480.0
Net Income From Continuing Operations,-6151707.0,-308595.0
