,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,286765000.0,581836000.0,604984000.0,737380000.0,-17407000.0,
Repurchase Of Capital Stock,-392824000.0,-244586000.0,-85310000.0,,0.0,
Repayment Of Debt,-25000000.0,-35000000.0,0.0,-10000000.0,-20000000.0,
Issuance Of Debt,15000000.0,220000000.0,0.0,5000000.0,30000000.0,
Capital Expenditure,-5560000.0,-11676000.0,-25855000.0,-29123000.0,-19375000.0,
End Cash Position,3699469000.0,3320172000.0,2671624000.0,2716775000.0,3147192000.0,
Beginning Cash Position,3320172000.0,2671624000.0,2716775000.0,3147192000.0,3619630000.0,
Effect Of Exchange Rate Changes,-9011000.0,-6485000.0,-5760000.0,-14864000.0,-8213000.0,
Changes In Cash,388308000.0,655033000.0,-39391000.0,-415553000.0,-464225000.0,
Financing Cash Flow,-399333000.0,-445136000.0,-79894000.0,-411303000.0,11446000.0,
Cash Flow From Continuing Financing Activities,-399333000.0,-445136000.0,-79894000.0,-411303000.0,11446000.0,
Proceeds From Stock Option Exercised,3491000.0,130000.0,5416000.0,11885000.0,1446000.0,
Cash Dividends Paid,,-353811000.0,0.0,-418188000.0,,0.0
Net Common Stock Issuance,-392824000.0,-244586000.0,-85310000.0,,0.0,
Common Stock Payments,-392824000.0,-244586000.0,-85310000.0,,0.0,
Net Issuance Payments Of Debt,-10000000.0,185000000.0,0.0,-5000000.0,10000000.0,
Net Long Term Debt Issuance,-10000000.0,185000000.0,0.0,-5000000.0,10000000.0,
Long Term Debt Payments,-25000000.0,-35000000.0,0.0,-10000000.0,-20000000.0,
Long Term Debt Issuance,15000000.0,220000000.0,0.0,5000000.0,30000000.0,
Investing Cash Flow,495316000.0,506657000.0,-590336000.0,-770753000.0,-477639000.0,
Cash Flow From Continuing Investing Activities,495316000.0,506657000.0,-590336000.0,-770753000.0,-477639000.0,
Net Investment Purchase And Sale,500876000.0,517553000.0,-564736000.0,-741630000.0,-463004000.0,
Sale Of Investment,4693336000.0,5542523000.0,3523264000.0,2482370000.0,3129996000.0,
Purchase Of Investment,-4192460000.0,-5024970000.0,-4088000000.0,-3224000000.0,-3593000000.0,
Net Intangibles Purchase And Sale,-1728000.0,0.0,-27000.0,-152000.0,-75000.0,
Purchase Of Intangibles,-1728000.0,0.0,-27000.0,-152000.0,-75000.0,
Net PPE Purchase And Sale,-3832000.0,-11676000.0,-25573000.0,-28971000.0,-14560000.0,
Sale Of PPE,0.0,0.0,255000.0,0.0,4740000.0,
Purchase Of PPE,-3832000.0,-11676000.0,-25828000.0,-28971000.0,-19300000.0,
Operating Cash Flow,292325000.0,593512000.0,630839000.0,766503000.0,1968000.0,
