,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,-3671000.0,-3178610.0,-878750.0,-1489640.0,-3536000.0,
Repayment Of Debt,-9000.0,-5013984.0,-13732.0,-26284.0,-4648000.0,
Issuance Of Debt,0.0,-144000.0,5000000.0,0.0,10000000.0,
Issuance Of Capital Stock,155000.0,16889759.0,-20759.0,700000.0,0.0,
Capital Expenditure,-17000.0,-77182.0,,,,-53200.0
Interest Paid Supplemental Data,0.0,418539.0,82.0,379.0,12000.0,
End Cash Position,6950000.0,10462000.0,1735400.0,2042180.0,3008000.0,
Beginning Cash Position,10462000.0,1735400.0,2042180.0,3008000.0,1192000.0,
Changes In Cash,-3512000.0,8726704.0,-306780.0,-965924.0,1816000.0,
Financing Cash Flow,159000.0,11905314.0,571970.0,523716.0,5352000.0,
Cash Flow From Continuing Financing Activities,159000.0,11905314.0,571970.0,523716.0,5352000.0,
Net Other Financing Charges,-232000.0,150000.0,-5000000.0,,,-59070.0
Proceeds From Stock Option Exercised,245000.0,23539.0,,,0.0,
Net Common Stock Issuance,155000.0,16889759.0,-20759.0,700000.0,0.0,
Common Stock Issuance,155000.0,16889759.0,-20759.0,700000.0,0.0,
Net Issuance Payments Of Debt,-9000.0,-5157984.0,4986268.0,-26284.0,5352000.0,
Net Long Term Debt Issuance,-9000.0,-5157984.0,4986268.0,-26284.0,5352000.0,
Long Term Debt Payments,-9000.0,-5013984.0,-13732.0,-26284.0,-4648000.0,
Long Term Debt Issuance,0.0,-144000.0,5000000.0,0.0,10000000.0,
Investing Cash Flow,-17000.0,-77182.0,0.0,-46818.0,0.0,
Cash Flow From Continuing Investing Activities,-17000.0,-77182.0,0.0,-46818.0,0.0,
Net PPE Purchase And Sale,-17000.0,-77182.0,0.0,-46818.0,0.0,
Purchase Of PPE,-17000.0,-77182.0,0.0,-46818.0,0.0,
Operating Cash Flow,-3654000.0,-3101428.0,-878750.0,-1442822.0,-3536000.0,
Cash Flow From Continuing Operating Activities,-3654000.0,-3101428.0,-878750.0,-1442822.0,-3536000.0,
Change In Working Capital,-1437000.0,-2105810.0,894891.0,-345081.0,-2425000.0,
Change In Other Working Capital,,,-10357.0,-10357.0,-4722.0,29524.0
Change In Other Current Liabilities,1208000.0,265021.0,363365.0,300614.0,135000.0,
Change In Other Current Assets,,,,,,0.0
Change In Payables And Accrued Expense,-27000.0,-29648.0,1216942.0,1188706.0,522000.0,
Change In Accrued Expense,468000.0,-1410098.0,917135.0,477963.0,461000.0,
Change In Payable,-495000.0,1380450.0,299807.0,710743.0,61000.0,
Change In Account Payable,-495000.0,1380450.0,299807.0,710743.0,61000.0,
Change In Prepaid Assets,-247000.0,-5714.0,928466.0,-591752.0,-635000.0,
Change In Inventory,-1799000.0,176508.0,-2011129.0,-358379.0,268000.0,
Change In Receivables,-572000.0,-2537413.0,407604.0,-869191.0,-2715000.0,
Changes In Account Receivables,-572000.0,-2537413.0,407604.0,-869191.0,-2715000.0,
Other Non Cash Items,615000.0,97531.0,2418990.0,-148521.0,7248000.0,
Stock Based Compensation,381000.0,282279.0,198795.0,218926.0,101000.0,
Provisionand Write Offof Assets,,0.0,0.0,0.0,0.0,0.0
Depreciation Amortization Depletion,20000.0,15526.0,39550.0,37924.0,38000.0,
Depreciation And Amortization,20000.0,15526.0,39550.0,37924.0,38000.0,
Amortization Cash Flow,,,,,,0.0
Amortization Of Intangibles,,,,,,0.0
Depreciation,,,,,37631.0,26521.0
Operating Gains Losses,173000.0,-2875.0,126430.0,2795445.0,2638000.0,
Gain Loss On Investment Securities,173000.0,-2822.0,80043.0,2795779.0,604000.0,
Net Income From Continuing Operations,-3406000.0,-1388079.0,-4557406.0,-4001515.0,-11136000.0,
