,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,-1905926.0,-3142304.0,-1394648.0,-1819251.0,-1614529.0,
Repayment Of Debt,-78334.0,-41100.0,-55117.0,-49482.0,-33071.0,
Issuance Of Capital Stock,0.0,2060386.0,6770098.0,0.0,3655758.0,
Capital Expenditure,-103379.0,-17983.0,-20445.0,-88140.0,-6815.0,
End Cash Position,2951005.0,5037424.0,6686429.0,2543211.0,4408844.0,
Beginning Cash Position,5037424.0,6686429.0,2543211.0,4408844.0,2854256.0,
Effect Of Exchange Rate Changes,-9161.0,10375.0,,,0.0,0.0
Changes In Cash,-2077258.0,-1659380.0,4178334.0,-1865633.0,1554588.0,
Financing Cash Flow,-171332.0,1482924.0,5586095.0,-46382.0,3169117.0,
Cash Flow From Continuing Financing Activities,-171332.0,1482924.0,5586095.0,-46382.0,3169117.0,
Net Other Financing Charges,-93940.0,-535451.0,-1158528.0,0.0,-816059.0,
Proceeds From Stock Option Exercised,942.0,-911.0,29642.0,3100.0,362489.0,
Net Common Stock Issuance,0.0,2060386.0,6770098.0,0.0,3655758.0,
Common Stock Issuance,0.0,2060386.0,6770098.0,0.0,3655758.0,
Net Issuance Payments Of Debt,-78334.0,-41100.0,-55117.0,-49482.0,-33071.0,
Net Long Term Debt Issuance,-78334.0,-41100.0,-55117.0,-49482.0,-33071.0,
Long Term Debt Payments,-78334.0,-41100.0,-55117.0,-49482.0,-33071.0,
Investing Cash Flow,-103379.0,-17983.0,-33558.0,-88140.0,-6815.0,
Cash Flow From Continuing Investing Activities,-103379.0,-17983.0,-33558.0,-88140.0,-6815.0,
Net Intangibles Purchase And Sale,0.0,0.0,0.0,0.0,0.0,
Purchase Of Intangibles,0.0,0.0,0.0,0.0,0.0,
Net PPE Purchase And Sale,-103379.0,-17983.0,-20445.0,-88140.0,-6815.0,
Purchase Of PPE,-103379.0,-17983.0,-20445.0,-88140.0,-6815.0,
Operating Cash Flow,-1802547.0,-3124321.0,-1374203.0,-1731111.0,-1607714.0,
Cash Flow From Continuing Operating Activities,-1802547.0,-3124321.0,-1374203.0,-1731111.0,-1607714.0,
Interest Received Cfo,29567.0,44370.0,,,,
Interest Paid Cfo,,44370.0,84478.0,-18.0,6696.0,-16260.0
Change In Working Capital,-120166.0,-1200727.0,848476.0,21313.0,-270800.0,
Change In Other Working Capital,926261.0,-956016.0,-39789.0,-119517.0,25363.0,
Change In Payables And Accrued Expense,-412494.0,-39316.0,1158134.0,66827.0,-9790.0,
Change In Prepaid Assets,170761.0,-494746.0,104320.0,50151.0,-193024.0,
Change In Inventory,72761.0,-67564.0,-10862.0,72450.0,-51419.0,
Change In Receivables,-877455.0,356915.0,-363327.0,-48598.0,-41930.0,
Other Non Cash Items,45811.0,37294.0,37890.0,42565.0,31361.0,
Stock Based Compensation,0.0,0.0,14518.0,21777.0,26342.0,
Asset Impairment Charge,0.0,0.0,-15728.0,5642.0,-5642.0,
Depreciation Amortization Depletion,170354.0,177269.0,172085.0,309085.0,285929.0,
Depreciation And Amortization,170354.0,177269.0,172085.0,309085.0,285929.0,
Operating Gains Losses,94878.0,-99523.0,-106816.0,169591.0,-222093.0,
Gain Loss On Investment Securities,36750.0,-94726.0,-135953.0,169591.0,-222093.0,
Net Foreign Currency Exchange Gain Loss,-650.0,-4797.0,,,0.0,0.0
Net Income From Continuing Operations,-2022991.0,-2083004.0,-2409106.0,-2301066.0,-1459507.0,
