,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,33212000.0,77420000.0,70297000.0,37447000.0,28116000.0,,
Repayment Of Debt,-317374000.0,-501707000.0,-95442000.0,-2500000.0,-2500000.0,,
Issuance Of Debt,1131217000.0,401124000.0,350917000.0,8674000.0,0.0,,
Capital Expenditure,-13703000.0,-19633000.0,-11180000.0,-9180000.0,-7294000.0,,
End Cash Position,1004790000.0,185863000.0,218219000.0,258223000.0,291348000.0,,
Beginning Cash Position,185863000.0,218219000.0,258223000.0,291348000.0,249358000.0,,
Effect Of Exchange Rate Changes,-739000.0,1982000.0,-4832000.0,22581000.0,22388000.0,,
Changes In Cash,819666000.0,-34338000.0,-35172000.0,-55706000.0,19602000.0,,
Financing Cash Flow,786179000.0,-113562000.0,246910000.0,-6528000.0,-13119000.0,,
Cash Flow From Continuing Financing Activities,786179000.0,-113562000.0,246910000.0,-6528000.0,-13119000.0,,
Net Other Financing Charges,-21572000.0,-6887000.0,-2473000.0,-7834000.0,-5758000.0,,
Cash Dividends Paid,-6092000.0,-6092000.0,-6092000.0,-4868000.0,-4861000.0,,
Common Stock Dividend Paid,-6092000.0,-6092000.0,-6092000.0,-4868000.0,-4861000.0,,
Net Issuance Payments Of Debt,813843000.0,-100583000.0,255475000.0,6174000.0,-2500000.0,,
Net Long Term Debt Issuance,813843000.0,-100583000.0,255475000.0,6174000.0,-2500000.0,,
Long Term Debt Payments,-317374000.0,-501707000.0,-95442000.0,-2500000.0,-2500000.0,,
Long Term Debt Issuance,1131217000.0,401124000.0,350917000.0,8674000.0,0.0,,
Investing Cash Flow,-13428000.0,-17829000.0,-363559000.0,-95805000.0,-2689000.0,,
Cash Flow From Continuing Investing Activities,-13428000.0,-17829000.0,-363559000.0,-95805000.0,-2689000.0,,
Net Other Investing Changes,,-1355000.0,1039000.0,,,0.0,-999000.0
Net Business Purchase And Sale,,1355000.0,-353417000.0,-86252000.0,0.0,-67127000.0,
Purchase Of Business,,1355000.0,-353417000.0,-86252000.0,0.0,-67127000.0,
Net PPE Purchase And Sale,-13428000.0,-17829000.0,-11181000.0,-9053000.0,-2689000.0,,
Sale Of PPE,275000.0,1804000.0,-1000.0,127000.0,4605000.0,,
Purchase Of PPE,-13703000.0,-19633000.0,-11180000.0,-9180000.0,-7294000.0,,
Operating Cash Flow,46915000.0,97053000.0,81477000.0,46627000.0,35410000.0,,
Cash Flow From Continuing Operating Activities,46915000.0,97053000.0,81477000.0,46627000.0,35410000.0,,
Change In Working Capital,-31075000.0,55432000.0,742000.0,-41973000.0,-49463000.0,,
Change In Other Working Capital,3205000.0,5131000.0,26555000.0,-24602000.0,-3449000.0,,
Change In Payables And Accrued Expense,39662000.0,16580000.0,-33076000.0,1778000.0,21405000.0,,
Change In Payable,39662000.0,16580000.0,-33076000.0,1778000.0,21405000.0,,
Change In Account Payable,39662000.0,16580000.0,-33076000.0,1778000.0,21405000.0,,
Change In Inventory,-40123000.0,23354000.0,8483000.0,-2014000.0,-35393000.0,,
Change In Receivables,-33819000.0,10367000.0,-1220000.0,-17135000.0,-32026000.0,,
Changes In Account Receivables,-33819000.0,10367000.0,-1220000.0,-17135000.0,-32026000.0,,
Other Non Cash Items,5764000.0,982000.0,627000.0,627000.0,628000.0,,
Stock Based Compensation,3948000.0,4395000.0,2642000.0,4539000.0,5361000.0,,
Deferred Tax,-4771000.0,-27957000.0,-946000.0,-3987000.0,-2774000.0,,
Deferred Income Tax,-4771000.0,-27957000.0,-946000.0,-3987000.0,-2774000.0,,
Depreciation Amortization Depletion,23868000.0,25374000.0,21885000.0,19355000.0,17491000.0,,
Depreciation And Amortization,23868000.0,25374000.0,21885000.0,19355000.0,17491000.0,,
Depreciation,23868000.0,,,19355000.0,17491000.0,,
Operating Gains Losses,-56000.0,52000.0,6000.0,-38000.0,-5665000.0,,
Pension And Employee Benefit Expense,,0.0,0.0,0.0,0.0,0.0,
Gain Loss On Sale Of PPE,-56000.0,52000.0,6000.0,-38000.0,-5665000.0,,
Net Income From Continuing Operations,49237000.0,38775000.0,56521000.0,68104000.0,69832000.0,,
