,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,12045000000.0,-36218000000.0,30692000000.0,24371000000.0,10144000000.0,,
Repurchase Of Capital Stock,-2400000000.0,0.0,0.0,0.0,-1388000000.0,,
Repayment Of Debt,-1232000000.0,-1153000000.0,-1146000000.0,-64857000000.0,-12032000000.0,,
Issuance Of Debt,15977000000.0,30620000000.0,713000000.0,45235000000.0,27363000000.0,,
Capital Expenditure,-12039000000.0,-43837000000.0,-15415000000.0,-16275000000.0,-14586000000.0,,
End Cash Position,21127000000.0,26464000000.0,32084000000.0,18435000000.0,38938000000.0,,
Beginning Cash Position,26464000000.0,32084000000.0,18435000000.0,38938000000.0,15655000000.0,,
Effect Of Exchange Rate Changes,-276000000.0,106000000.0,63000000.0,-810000000.0,-86000000.0,,
Changes In Cash,-5061000000.0,-5726000000.0,13586000000.0,-19693000000.0,23369000000.0,,
Financing Cash Flow,-17433000000.0,29467000000.0,-17096000000.0,-45397000000.0,4618000000.0,,
Cash Flow From Continuing Financing Activities,-17433000000.0,29467000000.0,-17096000000.0,-45397000000.0,4618000000.0,,
Net Other Financing Charges,6475000000.0,,,,26782000000.0,,
Interest Paid Cff,-941000000.0,,,,-833000000.0,,
Cash Dividends Paid,-35312000000.0,0.0,-16663000000.0,174000000.0,-35274000000.0,,
Net Common Stock Issuance,-2400000000.0,0.0,0.0,0.0,-1388000000.0,,
Common Stock Payments,-2400000000.0,0.0,0.0,0.0,-1388000000.0,,
Net Issuance Payments Of Debt,14745000000.0,29467000000.0,-433000000.0,-19622000000.0,15331000000.0,,
Net Long Term Debt Issuance,14745000000.0,29467000000.0,-433000000.0,-19622000000.0,15331000000.0,,
Long Term Debt Payments,-1232000000.0,-1153000000.0,-1146000000.0,-64857000000.0,-12032000000.0,,
Long Term Debt Issuance,15977000000.0,30620000000.0,713000000.0,45235000000.0,27363000000.0,,
Investing Cash Flow,-11712000000.0,-42812000000.0,-15425000000.0,-14942000000.0,-5979000000.0,,
Cash Flow From Continuing Investing Activities,-11712000000.0,-42812000000.0,-15425000000.0,-14942000000.0,-5979000000.0,,
Interest Received Cfi,262000000.0,,,,694000000.0,,
Net Investment Purchase And Sale,21000000.0,21000000.0,-10000000.0,2027000000.0,7913000000.0,,
Sale Of Investment,21000000.0,21000000.0,16000000.0,2609000000.0,8028000000.0,,
Purchase Of Investment,0.0,0.0,-26000000.0,-582000000.0,-115000000.0,,
Net Business Purchase And Sale,44000000.0,1004000000.0,0.0,0.0,0.0,,
Sale Of Business,44000000.0,,,,0.0,,
Purchase Of Business,,0.0,0.0,,,-81495000000.0,0.0
Net Intangibles Purchase And Sale,-728000000.0,-25408000000.0,-1787000000.0,-1614000000.0,-1164000000.0,,
Purchase Of Intangibles,-728000000.0,-25408000000.0,-1787000000.0,-1614000000.0,-1164000000.0,,
Net PPE Purchase And Sale,-11311000000.0,-18429000000.0,-13628000000.0,-14661000000.0,-13422000000.0,,
Purchase Of PPE,-11311000000.0,-18429000000.0,-13628000000.0,-14661000000.0,-13422000000.0,,
Operating Cash Flow,24084000000.0,7619000000.0,46107000000.0,40646000000.0,24730000000.0,,
Cash Flow From Continuing Operating Activities,24084000000.0,7619000000.0,46107000000.0,40646000000.0,24730000000.0,,
Taxes Refund Paid,-5937000000.0,-22991000000.0,-623000000.0,-5729000000.0,-2671000000.0,,
Interest Received Cfo,,436000000.0,138000000.0,130000000.0,694000000.0,813000000.0,
Interest Paid Cfo,,-1170000000.0,-297000000.0,-1119000000.0,-833000000.0,-253000000.0,
Change In Working Capital,-33231000000.0,20370000000.0,-4960000000.0,3741000000.0,-15414000000.0,,
Other Non Cash Items,-2456000000.0,-28773000000.0,18575000000.0,5124000000.0,1952000000.0,,
Deferred Tax,13615000000.0,7294000000.0,5511000000.0,7302000000.0,7999000000.0,,
Deferred Income Tax,13615000000.0,7294000000.0,5511000000.0,7302000000.0,7999000000.0,,
Depreciation Amortization Depletion,3536000000.0,5562000000.0,7757000000.0,4833000000.0,3830000000.0,,
Depreciation And Amortization,3536000000.0,5562000000.0,7757000000.0,4833000000.0,3830000000.0,,
Depreciation,3536000000.0,5562000000.0,7757000000.0,4833000000.0,3830000000.0,,
Net Income From Continuing Operations,48557000000.0,26891000000.0,20006000000.0,26503000000.0,29034000000.0,,
