,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,921000000.0,713400000.0,693500000.0,-465900000.0,844000000.0,,
Repurchase Of Capital Stock,-310000000.0,,,,0.0,,
Repayment Of Debt,-2004000000.0,-1486000000.0,-993200000.0,-278800000.0,0.0,,
Issuance Of Debt,1975000000.0,1342700000.0,1200000000.0,2300000.0,1000000.0,,
Issuance Of Capital Stock,55000000.0,17700000.0,102900000.0,43400000.0,1335000000.0,,
Capital Expenditure,-36000000.0,-39600000.0,-37800000.0,-39600000.0,-28000000.0,,
Interest Paid Supplemental Data,229000000.0,92100000.0,258900000.0,91000000.0,133000000.0,,
Income Tax Paid Supplemental Data,72000000.0,46200000.0,88700000.0,139100000.0,67000000.0,,
End Cash Position,8482000000.0,8538000000.0,8340300000.0,20806500000.0,22239000000.0,,
Beginning Cash Position,8538000000.0,8340300000.0,20806500000.0,22239000000.0,20468000000.0,,
Effect Of Exchange Rate Changes,-52000000.0,89800000.0,17800000.0,128400000.0,67000000.0,,
Changes In Cash,-4000000.0,108500000.0,-12484000000.0,-1561500000.0,1704000000.0,,
Financing Cash Flow,-723000000.0,-172900000.0,568600000.0,210300000.0,1107000000.0,,
Cash Flow From Continuing Financing Activities,-723000000.0,-172900000.0,568600000.0,210300000.0,1107000000.0,,
Net Other Financing Charges,-181000000.0,120200000.0,425800000.0,535000000.0,12000000.0,,
Cash Dividends Paid,-180000000.0,-167500000.0,-166900000.0,-166600000.0,-166000000.0,,
Common Stock Dividend Paid,-180000000.0,,,,-166000000.0,-131800000.0,
Net Common Stock Issuance,-255000000.0,17700000.0,102900000.0,43400000.0,1335000000.0,,
Common Stock Payments,-310000000.0,,,,0.0,,
Common Stock Issuance,55000000.0,17700000.0,102900000.0,43400000.0,1335000000.0,,
Net Issuance Payments Of Debt,-107000000.0,-143300000.0,206800000.0,-201500000.0,-74000000.0,,
Net Short Term Debt Issuance,-78000000.0,-144900000.0,,,-75000000.0,232500000.0,
Short Term Debt Payments,,1058400000.0,,,,1895700000.0,
Net Long Term Debt Issuance,-29000000.0,1600000.0,76900000.0,-276500000.0,1000000.0,,
Long Term Debt Payments,-2004000000.0,-2544400000.0,80200000.0,-278800000.0,0.0,,
Long Term Debt Issuance,1975000000.0,,,2300000.0,1000000.0,6647100000.0,-1662000000.0
Investing Cash Flow,-238000000.0,-471600000.0,-13783900000.0,-1345500000.0,-275000000.0,,
Cash Flow From Continuing Investing Activities,-238000000.0,-471600000.0,-13783900000.0,-1345500000.0,-275000000.0,,
Net Other Investing Changes,82000000.0,9000000.0,-98600000.0,22600000.0,83000000.0,,
Net Investment Purchase And Sale,1000000.0,1100000.0,0.0,900000.0,0.0,,
Net Business Purchase And Sale,-285000000.0,-442100000.0,-13647500000.0,-1329400000.0,-330000000.0,,
Sale Of Business,4000000.0,11500000.0,3300000.0,200000.0,2000000.0,,
Purchase Of Business,-289000000.0,-453600000.0,-13650800000.0,-1329600000.0,-332000000.0,,
Capital Expenditure Reported,-36000000.0,-39600000.0,-37800000.0,-39600000.0,-28000000.0,,
Operating Cash Flow,957000000.0,753000000.0,731300000.0,-426300000.0,872000000.0,,
Cash Flow From Continuing Operating Activities,957000000.0,753000000.0,731300000.0,-426300000.0,872000000.0,,
Change In Working Capital,-322000000.0,180100000.0,76100000.0,-582200000.0,-213000000.0,,
Change In Other Working Capital,,-53800000.0,-96800000.0,71600000.0,-16000000.0,-155600000.0,
Change In Other Current Assets,84000000.0,-156400000.0,-61500000.0,-18100000.0,18000000.0,,
Change In Payables And Accrued Expense,463000000.0,204500000.0,17100000.0,-612600000.0,443000000.0,,
Change In Accrued Expense,411000000.0,154400000.0,89900000.0,-548300000.0,416000000.0,,
Change In Payable,52000000.0,50100000.0,-72800000.0,-64300000.0,27000000.0,,
Change In Tax Payable,52000000.0,50100000.0,-72800000.0,-64300000.0,27000000.0,,
Change In Income Tax Payable,52000000.0,50100000.0,-72800000.0,-64300000.0,27000000.0,,
Change In Receivables,-869000000.0,185800000.0,217300000.0,-23100000.0,-658000000.0,,
Changes In Account Receivables,-869000000.0,185800000.0,217300000.0,-23100000.0,-658000000.0,,
Other Non Cash Items,5000000.0,51900000.0,60100000.0,-442000000.0,33000000.0,,
Stock Based Compensation,17000000.0,11700000.0,11800000.0,11500000.0,14000000.0,,
Deferred Tax,97000000.0,7400000.0,26800000.0,-29200000.0,56000000.0,,
Deferred Income Tax,97000000.0,7400000.0,26800000.0,-29200000.0,56000000.0,,
Depreciation Amortization Depletion,339000000.0,361500000.0,276300000.0,229200000.0,255000000.0,,
Depreciation And Amortization,339000000.0,361500000.0,276300000.0,229200000.0,255000000.0,,
Amortization Cash Flow,,303400000.0,222200000.0,181100000.0,209300000.0,,164700000.0
Amortization Of Intangibles,,303400000.0,222200000.0,181100000.0,209300000.0,,164700000.0
Depreciation,,58100000.0,54100000.0,49700000.0,44100000.0,,45300000.0
Operating Gains Losses,-2000000.0,-13900000.0,6600000.0,20300000.0,18000000.0,,
Gain Loss On Investment Securities,2000000.0,-19300000.0,8200000.0,-5900000.0,-6000000.0,,
Net Foreign Currency Exchange Gain Loss,-4000000.0,5400000.0,-1600000.0,26200000.0,24000000.0,,
Net Income From Continuing Operations,823000000.0,154300000.0,273600000.0,366100000.0,709000000.0,,
