,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Free Cash Flow,-4587187.0,-3637187.0,-3272792.0,-4026118.0,-4682554.0
Issuance Of Debt,0.0,0.0,0.0,0.0,3000000.0
Issuance Of Capital Stock,11397459.0,86366.0,0.0,-120133.0,4372378.0
End Cash Position,13227839.0,6524744.0,10126710.0,13402809.0,17539004.0
Beginning Cash Position,6524744.0,10126710.0,13402809.0,17539004.0,14847949.0
Effect Of Exchange Rate Changes,-1043.0,2660.0,-3307.0,10056.0,1231.0
Changes In Cash,6704138.0,-3604626.0,-3272792.0,-4146251.0,2689824.0
Financing Cash Flow,11291325.0,32561.0,0.0,-120133.0,7372378.0
Cash Flow From Continuing Financing Activities,11291325.0,32561.0,0.0,-120133.0,7372378.0
Net Other Financing Charges,-106266.0,,,,
Proceeds From Stock Option Exercised,132.0,,,,0.0
Net Common Stock Issuance,11397459.0,86366.0,0.0,-120133.0,4372378.0
Common Stock Issuance,11397459.0,86366.0,0.0,-120133.0,4372378.0
Net Issuance Payments Of Debt,0.0,0.0,0.0,0.0,3000000.0
Net Long Term Debt Issuance,0.0,0.0,0.0,0.0,3000000.0
Long Term Debt Issuance,0.0,0.0,0.0,0.0,3000000.0
Operating Cash Flow,-4587187.0,-3637187.0,-3272792.0,-4026118.0,-4682554.0
Cash Flow From Continuing Operating Activities,-4587187.0,-3637187.0,-3272792.0,-4026118.0,-4682554.0
Change In Working Capital,-112795.0,44305.0,361733.0,-296023.0,-243019.0
Change In Payables And Accrued Expense,-401681.0,421865.0,589388.0,-620743.0,-314827.0
Change In Accrued Expense,187830.0,302900.0,502654.0,-13914.0,-183350.0
Change In Payable,-589511.0,118965.0,86734.0,-606829.0,-131477.0
Change In Account Payable,-589511.0,118965.0,86734.0,-606829.0,-131477.0
Change In Prepaid Assets,288886.0,-377560.0,-227655.0,324720.0,71808.0
Other Non Cash Items,55750.0,-104438.0,12080220.0,0.0,6186493.0
Stock Based Compensation,449419.0,157860.0,48281.0,65027.0,84474.0
Deferred Tax,1193.0,31841.0,-1436.0,149.0,190542.0
Deferred Income Tax,1193.0,31841.0,-1436.0,149.0,190542.0
Depreciation Amortization Depletion,0.0,0.0,-32215.0,17256.0,17022.0
Depreciation And Amortization,0.0,0.0,-32215.0,17256.0,17022.0
Depreciation,0.0,0.0,-32215.0,17256.0,17022.0
Operating Gains Losses,5860.0,13694.0,15241.0,-5174.0,6886.0
Net Foreign Currency Exchange Gain Loss,5860.0,10963.0,15241.0,-5174.0,6886.0
Net Income From Continuing Operations,-4986614.0,-3780449.0,-15744616.0,-3807353.0,-10924952.0
