,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,-42538.0,-106521.0,-37856.0,-137601.0,-261187.0,
Issuance Of Debt,42000.0,,,,0.0,
End Cash Position,4597.0,5135.0,10775.0,48631.0,186232.0,
Beginning Cash Position,5135.0,10775.0,48631.0,186232.0,447419.0,
Changes In Cash,-538.0,-5640.0,-37856.0,-137601.0,-261187.0,
Financing Cash Flow,42000.0,,,,0.0,
Cash Flow From Continuing Financing Activities,42000.0,,,,0.0,
Net Issuance Payments Of Debt,42000.0,,,,0.0,
Net Short Term Debt Issuance,42000.0,,,,0.0,
Short Term Debt Issuance,42000.0,,,,0.0,
Operating Cash Flow,-42538.0,-106521.0,-37856.0,-137601.0,-261187.0,
Cash Flow From Continuing Operating Activities,-42538.0,-106521.0,-37856.0,-137601.0,-261187.0,
Change In Working Capital,44070.0,82314.0,71127.0,-10997.0,-93242.0,
Change In Payables And Accrued Expense,43375.0,53265.0,38420.0,-46370.0,2678.0,
Change In Payable,43375.0,53265.0,38420.0,-46370.0,2678.0,
Change In Account Payable,105915.0,15765.0,13420.0,-33870.0,2678.0,
Change In Prepaid Assets,695.0,29049.0,32707.0,35373.0,-95920.0,
Other Non Cash Items,-786480.0,,-915972.0,-904628.0,-899202.0,-187897.0
Stock Based Compensation,,0.0,,,,64350.0
Net Income From Continuing Operations,699872.0,665772.0,806989.0,778024.0,731257.0,
