,2026-03-31,2025-12-31,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,-1288000000.0,-2190000000.0,2219000000.0,-393000000.0,-884000000.0,
Capital Expenditure,-384000000.0,-631000000.0,-605000000.0,-531000000.0,-853000000.0,
End Cash Position,1708000000.0,1707000000.0,3475000000.0,1919000000.0,1970000000.0,
Other Cash Adjustment Outside Changein Cash,-1000000.0,,,,,1000000.0
Beginning Cash Position,1707000000.0,3895000000.0,1919000000.0,1970000000.0,3428000000.0,
Effect Of Exchange Rate Changes,33000000.0,-12000000.0,13000000.0,-110000000.0,63000000.0,
Changes In Cash,-31000000.0,-2176000000.0,1543000000.0,59000000.0,-1521000000.0,
Financing Cash Flow,1231000000.0,-59000000.0,-655000000.0,155000000.0,-596000000.0,
Net Other Financing Charges,133000000.0,-273000000.0,952000000.0,-1010000000.0,-103000000.0,
Cash Dividends Paid,,-286000000.0,-286000000.0,,-1144000000.0,
Common Stock Dividend Paid,,,,,-1144000000.0,
Net Issuance Payments Of Debt,1098000000.0,500000000.0,-1320000000.0,1165000000.0,651000000.0,
Net Long Term Debt Issuance,1098000000.0,500000000.0,-1320000000.0,1165000000.0,651000000.0,
Investing Cash Flow,-358000000.0,-558000000.0,-626000000.0,-234000000.0,-894000000.0,
Net Other Investing Changes,,-1000000.0,-1000000.0,,,1000000.0
Net Investment Purchase And Sale,-1000000.0,-79000000.0,3000000.0,-4000000.0,-6000000.0,
Net Business Purchase And Sale,0.0,0.0,-28000000.0,0.0,-35000000.0,
Purchase Of Business,0.0,0.0,-28000000.0,0.0,-35000000.0,
Net PPE Purchase And Sale,-357000000.0,-478000000.0,-600000000.0,-230000000.0,-853000000.0,
Sale Of PPE,27000000.0,153000000.0,5000000.0,301000000.0,0.0,
Purchase Of PPE,-384000000.0,-631000000.0,-605000000.0,-531000000.0,-853000000.0,
Operating Cash Flow,-904000000.0,-1559000000.0,2824000000.0,138000000.0,-31000000.0,
Taxes Refund Paid,-82000000.0,-60000000.0,-133000000.0,-121000000.0,-328000000.0,
Interest Paid Cfo,-173000000.0,-128000000.0,-156000000.0,-150000000.0,-128000000.0,
Change In Working Capital,-3192000000.0,-949000000.0,299000000.0,-1759000000.0,924000000.0,
Change In Other Current Assets,1564000000.0,-332000000.0,130000000.0,1218000000.0,-425000000.0,
Change In Payable,921000000.0,607000000.0,-744000000.0,1928000000.0,1434000000.0,
Change In Inventory,299000000.0,-1872000000.0,1085000000.0,442000000.0,-748000000.0,
Change In Receivables,-5976000000.0,647000000.0,-171000000.0,-5347000000.0,662000000.0,
Other Non Cash Items,,595000000.0,,,1101000000.0,
Net Income From Continuing Operations,1710000000.0,-837000000.0,2063000000.0,1532000000.0,-1285000000.0,
