,2026-02-28,2025-11-30,2025-08-31,2025-05-31,2025-02-28,2024-11-30
Free Cash Flow,1988000000.0,4972000000.0,7232000000.0,6017000000.0,2220000000.0,
Repurchase Of Capital Stock,-896000000.0,-105000000.0,-149000000.0,0.0,0.0,
Capital Expenditure,-2037000000.0,-3434000000.0,-2753000000.0,-2511000000.0,-1981000000.0,
End Cash Position,18733000000.0,20908000000.0,20363000000.0,16262000000.0,16578000000.0,
Beginning Cash Position,20908000000.0,20363000000.0,16262000000.0,16578000000.0,17340000000.0,
Effect Of Exchange Rate Changes,-235000000.0,279000000.0,-29000000.0,-694000000.0,-185000000.0,
Changes In Cash,-1940000000.0,266000000.0,4130000000.0,378000000.0,-577000000.0,
Financing Cash Flow,-3836000000.0,-4907000000.0,-3103000000.0,-5573000000.0,-2725000000.0,
Net Other Financing Charges,,3000000.0,24000000.0,,,
Cash Dividends Paid,,-5451000000.0,0.0,,,-5221000000.0
Net Common Stock Issuance,-896000000.0,-105000000.0,-149000000.0,0.0,0.0,
Common Stock Payments,-896000000.0,-105000000.0,-149000000.0,0.0,0.0,
Net Issuance Payments Of Debt,-40000000.0,3687000000.0,86000000.0,2876000000.0,500000000.0,
Net Long Term Debt Issuance,-40000000.0,3334000000.0,86000000.0,2876000000.0,500000000.0,
Investing Cash Flow,-2129000000.0,-3233000000.0,-2752000000.0,-2577000000.0,-2053000000.0,
Net Other Investing Changes,,,,,,388000000.0
Net Investment Purchase And Sale,-92000000.0,,,-66000000.0,-72000000.0,
Net Intangibles Purchase And Sale,-317000000.0,-442000000.0,-348000000.0,-339000000.0,-310000000.0,
Purchase Of Intangibles,-317000000.0,-442000000.0,-348000000.0,-339000000.0,-310000000.0,
Net PPE Purchase And Sale,-1720000000.0,-2992000000.0,-2405000000.0,-2172000000.0,-1671000000.0,
Purchase Of PPE,-1720000000.0,-2992000000.0,-2405000000.0,-2172000000.0,-1671000000.0,
Operating Cash Flow,4025000000.0,8406000000.0,9985000000.0,8528000000.0,4201000000.0,
Taxes Refund Paid,-723000000.0,-969000000.0,-1258000000.0,-1020000000.0,-643000000.0,
Change In Working Capital,-1057000000.0,-1840000000.0,1684000000.0,-996000000.0,-1479000000.0,
Change In Other Current Liabilities,-2710000000.0,-2154000000.0,240000000.0,220000000.0,-1640000000.0,
Change In Inventory,433000000.0,3000000000.0,815000000.0,1019000000.0,-1049000000.0,
Change In Receivables,1220000000.0,-2686000000.0,629000000.0,-2235000000.0,1210000000.0,
Other Non Cash Items,1000000.0,22000000.0,62000000.0,22000000.0,28000000.0,
Provisionand Write Offof Assets,32000000.0,158000000.0,-21000000.0,18000000.0,-2000000.0,
Depreciation And Amortization,4748000000.0,5280000000.0,5170000000.0,5241000000.0,5449000000.0,
Depreciation,4748000000.0,5280000000.0,5170000000.0,5241000000.0,5449000000.0,
Pension And Employee Benefit Expense,28000000.0,-72000000.0,26000000.0,38000000.0,20000000.0,
Net Income From Continuing Operations,939000000.0,5827000000.0,4322000000.0,5291000000.0,762000000.0,
