,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,-19481000.0,-57249000.0,903000.0,-23319000.0,-2411000.0,,
Repurchase Of Capital Stock,-535000.0,-5163000.0,-106000.0,-7696000.0,-151000.0,,
Repayment Of Debt,-622070000.0,-374981000.0,-429001000.0,-553231000.0,-226369000.0,,
Issuance Of Debt,663644000.0,202981000.0,432296000.0,432721000.0,244638000.0,,
Capital Expenditure,-4043000.0,-5257000.0,-9428000.0,-8119000.0,-8739000.0,,
End Cash Position,36088000.0,31357000.0,32433000.0,20383000.0,40246000.0,,
Beginning Cash Position,31357000.0,32433000.0,20383000.0,40246000.0,33513000.0,,
Effect Of Exchange Rate Changes,-285000.0,110000.0,209000.0,1184000.0,622000.0,,
Changes In Cash,5016000.0,-1186000.0,11841000.0,-21047000.0,6111000.0,,
Financing Cash Flow,18238000.0,-186637000.0,-4830000.0,-172991000.0,15114000.0,,
Cash Flow From Continuing Financing Activities,18238000.0,-186637000.0,-4830000.0,-172991000.0,15114000.0,,
Net Other Financing Charges,,,0.0,-37092000.0,,,35566000.0
Cash Dividends Paid,-8061000.0,-9474000.0,-8019000.0,-7693000.0,-7810000.0,,
Common Stock Dividend Paid,-8061000.0,-9474000.0,-8019000.0,-7693000.0,-7810000.0,,
Net Common Stock Issuance,-535000.0,-5163000.0,-106000.0,-7696000.0,-151000.0,,
Common Stock Payments,-535000.0,-5163000.0,-106000.0,-7696000.0,-151000.0,,
Net Issuance Payments Of Debt,41574000.0,-172000000.0,3295000.0,-120510000.0,18269000.0,,
Net Long Term Debt Issuance,41574000.0,-172000000.0,3295000.0,-120510000.0,18269000.0,,
Long Term Debt Payments,-622070000.0,-374981000.0,-429001000.0,-553231000.0,-226369000.0,,
Long Term Debt Issuance,663644000.0,202981000.0,432296000.0,432721000.0,244638000.0,,
Investing Cash Flow,2216000.0,237443000.0,6341000.0,157144000.0,-5331000.0,,
Cash Flow From Continuing Investing Activities,2216000.0,237443000.0,6341000.0,157144000.0,-5331000.0,,
Net Other Investing Changes,30000.0,3056000.0,6386000.0,319000.0,1359000.0,,
Net Investment Purchase And Sale,,,7373000.0,-7436000.0,,,200000.0
Purchase Of Investment,,,7373000.0,,,,0.0
Net Business Purchase And Sale,3229000.0,239644000.0,2010000.0,172380000.0,2049000.0,,
Sale Of Business,3229000.0,240168000.0,0.0,228004000.0,2049000.0,,
Purchase Of Business,0.0,-524000.0,2010000.0,-55624000.0,0.0,,
Capital Expenditure Reported,-4043000.0,-5257000.0,-9428000.0,-8119000.0,-8739000.0,,
Operating Cash Flow,-15438000.0,-51992000.0,10331000.0,-15200000.0,6328000.0,,
Cash Flow From Continuing Operating Activities,-15438000.0,-51992000.0,10331000.0,-15200000.0,6328000.0,,
Change In Working Capital,-33425000.0,-2053000.0,8184000.0,-8071000.0,-4131000.0,,
Change In Other Working Capital,-39474000.0,1519000.0,-13223000.0,-7197000.0,-4192000.0,,
Change In Other Current Liabilities,2626000.0,-10111000.0,19805000.0,-3141000.0,-3557000.0,,
Change In Other Current Assets,3423000.0,6539000.0,16530000.0,2267000.0,3618000.0,,
Other Non Cash Items,-4935000.0,2329000.0,-7871000.0,-11805000.0,-617000.0,,
Stock Based Compensation,5136000.0,4407000.0,3227000.0,8841000.0,6018000.0,,
Deferred Tax,20000.0,-61000.0,7288000.0,22254000.0,-6402000.0,,
Deferred Income Tax,20000.0,-61000.0,7288000.0,22254000.0,-6402000.0,,
Depreciation Amortization Depletion,11508000.0,12696000.0,15175000.0,15836000.0,18231000.0,,
Depreciation And Amortization,11508000.0,12696000.0,15175000.0,15836000.0,18231000.0,,
Operating Gains Losses,28092000.0,-112939000.0,3887000.0,-57642000.0,2145000.0,,
Pension And Employee Benefit Expense,,,,,,,0.0
Gain Loss On Investment Securities,7951000.0,983000.0,,,335000.0,-24000.0,
Gain Loss On Sale Of Business,3945000.0,-113209000.0,-108000.0,-57103000.0,2072000.0,,
Net Income From Continuing Operations,-21834000.0,43629000.0,-27470000.0,15387000.0,-8916000.0,,
