,2026-03-31,2025-12-31,2025-09-30
Free Cash Flow,-224965.0,-288037.0,-30480.0
Issuance Of Debt,,275.0,148425.0
End Cash Position,1952555.0,2194564.0,117045.0
Beginning Cash Position,2194564.0,117045.0,0.0
Changes In Cash,-242009.0,2077519.0,117045.0
Financing Cash Flow,-17044.0,347365556.0,147525.0
Cash Flow From Continuing Financing Activities,-17044.0,347365556.0,147525.0
Net Other Financing Charges,-17044.0,-475599.0,-900.0
Net Issuance Payments Of Debt,,-158845.0,148425.0
Net Short Term Debt Issuance,,275.0,148425.0
Short Term Debt Issuance,,275.0,148425.0
Operating Cash Flow,-224965.0,-288037.0,-30480.0
Cash Flow From Continuing Operating Activities,-224965.0,-288037.0,-30480.0
Change In Working Capital,21348.0,-186882.0,7000.0
Change In Payables And Accrued Expense,42433.0,37763.0,0.0
Change In Accrued Expense,,37763.0,0.0
Change In Prepaid Assets,-21085.0,-224645.0,7000.0
Other Non Cash Items,-3051470.0,-480979.0,10420.0
Net Income From Continuing Operations,2805157.0,379824.0,-47900.0
