,2025-06-30,2025-03-31,2024-09-30
Free Cash Flow,17786263.0,18142946.0,19065321.0
End Cash Position,7207754.0,9514016.0,8524234.0
Beginning Cash Position,9514016.0,8706932.0,7701173.0
Changes In Cash,-2306262.0,807084.0,823061.0
Financing Cash Flow,-20092525.0,-17335862.0,-18242260.0
Cash Flow From Continuing Financing Activities,-20092525.0,-17335862.0,-18242260.0
Cash Dividends Paid,-20092525.0,-17335862.0,-18242260.0
Operating Cash Flow,17786263.0,18142946.0,19065321.0
Cash Flow From Continuing Operating Activities,17786263.0,18142946.0,19065321.0
Depreciation Amortization Depletion,-2732.0,-3537.0,-5145.0
Depreciation And Amortization,-2732.0,-3537.0,-5145.0
Amortization Cash Flow,-2732.0,-3537.0,-5145.0
Amortization Of Intangibles,-2732.0,-3537.0,-5145.0
Operating Gains Losses,17788995.0,18146483.0,19070466.0
Gain Loss On Investment Securities,17788995.0,18146483.0,19070466.0
