,2026-02-28,2025-11-30,2025-08-31,2025-05-31,2025-02-28,2024-11-30
Free Cash Flow,-270630.0,-566705.0,-1882032.0,-1206043.0,-3594848.0,
Repayment Of Debt,0.0,0.0,,,-463061.0,0.0
Issuance Of Debt,193610.0,0.0,,,0.0,572118.0
Issuance Of Capital Stock,99115.0,365285.0,0.0,2956615.0,5000004.0,
Capital Expenditure,-131.0,-18259.0,,-1826.0,-2410.0,
Interest Paid Supplemental Data,28881.0,25225.0,40248.0,51881.0,164059.0,
Income Tax Paid Supplemental Data,0.0,0.0,0.0,0.0,8941.0,
End Cash Position,68596.0,24214.0,221836.0,2863238.0,1128135.0,
Beginning Cash Position,24214.0,221836.0,2863238.0,1128135.0,164600.0,
Effect Of Exchange Rate Changes,22287.0,3798.0,-8248.0,-15469.0,21440.0,
Changes In Cash,22095.0,-201420.0,-2633154.0,1750572.0,942095.0,
Financing Cash Flow,292725.0,365285.0,-751122.0,2956615.0,4536943.0,
Cash Flow From Continuing Financing Activities,292725.0,365285.0,-751122.0,2956615.0,4536943.0,
Net Common Stock Issuance,99115.0,365285.0,0.0,2956615.0,5000004.0,
Common Stock Issuance,99115.0,365285.0,0.0,2956615.0,5000004.0,
Net Issuance Payments Of Debt,193610.0,0.0,,,-463061.0,572118.0
Net Long Term Debt Issuance,193610.0,,,,-463061.0,1596806.0
Long Term Debt Payments,0.0,,,,-463061.0,0.0
Long Term Debt Issuance,193610.0,,,,0.0,
Investing Cash Flow,-131.0,-18259.0,0.0,-1826.0,-2410.0,
Cash Flow From Continuing Investing Activities,-131.0,-18259.0,0.0,-1826.0,-2410.0,
Net PPE Purchase And Sale,-131.0,-18259.0,0.0,-1826.0,-2410.0,
Purchase Of PPE,-131.0,-18259.0,0.0,-1826.0,-2410.0,
Operating Cash Flow,-270499.0,-548446.0,-1882032.0,-1204217.0,-3592438.0,
Cash Flow From Continuing Operating Activities,-270499.0,-548446.0,-1882032.0,-1204217.0,-3592439.0,
Change In Working Capital,604652.0,446610.0,-376828.0,372247.0,2991220.0,
Change In Other Current Liabilities,-2696.0,-2296.0,-1928.0,-1567.0,-110982.0,
Change In Payables And Accrued Expense,578856.0,6569016.0,-1913661.0,5402035.0,13567050.0,
Change In Accrued Expense,1027108.0,1383396.0,183639.0,26048.0,7220725.0,
Change In Payable,-448252.0,5185620.0,-2097300.0,5375987.0,6346325.0,
Change In Account Payable,-448252.0,5185620.0,-2097300.0,5375987.0,6346325.0,
Change In Prepaid Assets,162938.0,430412.0,668613.0,862490.0,-2755899.0,
Change In Inventory,-133255.0,8682.0,-28426.0,43613.0,-106258.0,
Change In Receivables,-1191.0,-6559204.0,898574.0,-5934324.0,-7602691.0,
Changes In Account Receivables,87294.0,-6451288.0,1395389.0,-6005779.0,-7563703.0,
Stock Based Compensation,86790.0,208333.0,107750.0,127747.0,-378668.0,
Provisionand Write Offof Assets,627574.0,343172.0,-71197.0,307967.0,,0.0
Depreciation Amortization Depletion,197921.0,134964.0,7766.0,10553.0,121182.0,
Depreciation And Amortization,197921.0,134964.0,7766.0,10553.0,121182.0,
Amortization Cash Flow,212894.0,132998.0,-1827.0,7139.0,31285.0,
Amortization Of Intangibles,212894.0,132998.0,-1827.0,7139.0,31285.0,
Depreciation,-14973.0,1966.0,9593.0,3414.0,89897.0,
Operating Gains Losses,0.0,87.0,1.0,30.0,,
Gain Loss On Sale Of PPE,0.0,87.0,1.0,30.0,,0.0
Net Income From Continuing Operations,-1787436.0,-1681612.0,-1549524.0,-2022761.0,-100247.0,
