,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,9278380.0,-1430328.0,2484167.0,-508408.0,3294491.0,,
Repayment Of Debt,,,0.0,,,,-36130000.0
Issuance Of Capital Stock,1604037.0,11000000.0,0.0,0.0,0.0,,
End Cash Position,2280300.0,616640.0,1413971.0,675771.0,15691873.0,,
Beginning Cash Position,616640.0,1413971.0,675771.0,15691873.0,4640343.0,,
Changes In Cash,1663660.0,-797331.0,738200.0,-15016102.0,11051530.0,,
Financing Cash Flow,3076073.0,9756996.0,1854033.0,-12907694.0,-191667.0,,
Cash Flow From Continuing Financing Activities,3076073.0,9756996.0,1854033.0,-12907694.0,-191667.0,,
Net Other Financing Charges,-32081.0,,,,,-36130000.0,0.0
Proceeds From Stock Option Exercised,1887451.0,55.0,2043616.0,,0.0,0.0,
Cash Dividends Paid,-383334.0,0.0,-189583.0,-187500.0,-191667.0,,
Preferred Stock Dividend Paid,-383334.0,0.0,-189583.0,-187500.0,-191667.0,,
Net Common Stock Issuance,1604037.0,11000000.0,0.0,0.0,0.0,,
Common Stock Issuance,1604037.0,11000000.0,0.0,0.0,0.0,,
Net Issuance Payments Of Debt,,,0.0,,,,-36130000.0
Net Long Term Debt Issuance,,,0.0,,,,-36130000.0
Long Term Debt Payments,,,0.0,,,,-36130000.0
Investing Cash Flow,-10690793.0,-9123999.0,-3600000.0,-1761900.0,7948706.0,,
Cash Flow From Continuing Investing Activities,-10690793.0,-9123999.0,-3600000.0,-1761900.0,7948706.0,,
Net Investment Purchase And Sale,-10690793.0,-9123999.0,-3600000.0,-1600000.0,7948706.0,,
Sale Of Investment,8223999.0,5200000.0,1600000.0,0.0,7948706.0,,
Purchase Of Investment,-18914792.0,-14323999.0,-5200000.0,-1600000.0,0.0,,
Net PPE Purchase And Sale,,0.0,,0.0,0.0,0.0,0.0
Purchase Of PPE,,0.0,,0.0,0.0,0.0,0.0
Operating Cash Flow,9278380.0,-1430328.0,2484167.0,-346508.0,3294491.0,,
Cash Flow From Continuing Operating Activities,9278380.0,-1430328.0,2484167.0,-346508.0,3294491.0,,
Change In Working Capital,2121296.0,-5811354.0,4259668.0,-3134077.0,489440.0,,
Change In Other Working Capital,-149346.0,93386.0,26598.0,34990.0,-81431.0,,
Change In Other Current Liabilities,-16898.0,-17010.0,-16764.0,-17130.0,-15872.0,,
Change In Other Current Assets,-440950.0,-91436.0,-163665.0,621801.0,-649692.0,,
Change In Payables And Accrued Expense,714129.0,-4326516.0,1691463.0,-1648704.0,2232445.0,,
Change In Accrued Expense,3781.0,-119188.0,-193165.0,-5255.0,-43286.0,,
Change In Payable,710348.0,-4207328.0,1884628.0,-1643449.0,2275731.0,,
Change In Account Payable,106789.0,-43655.0,497227.0,-498685.0,941244.0,,
Change In Prepaid Assets,-28121.0,6410.0,-3595.0,437.0,3321.0,,
Change In Inventory,395969.0,-703817.0,533988.0,460386.0,-718471.0,,
Change In Receivables,1646513.0,-772371.0,2191643.0,-2585857.0,-280860.0,,
Changes In Account Receivables,,-772371.0,,,,-817166.0,
Other Non Cash Items,16898.0,17010.0,16764.0,17130.0,15872.0,,
Stock Based Compensation,30944.0,40181.0,106525.0,114890.0,113628.0,,
Depreciation Amortization Depletion,1625471.0,1625471.0,1625472.0,1625470.0,1625471.0,,
Depreciation And Amortization,1625471.0,1625471.0,1625472.0,1625470.0,1625471.0,,
Depreciation,1625471.0,1625471.0,1625472.0,1625470.0,1625471.0,,
Operating Gains Losses,2283485.0,-2514958.0,-6195759.0,6358529.0,-6866761.0,,
Gain Loss On Investment Securities,2252720.0,-2514958.0,-6195759.0,6358529.0,-6866761.0,,
Net Foreign Currency Exchange Gain Loss,30765.0,0.0,0.0,0.0,0.0,,
Net Income From Continuing Operations,3200286.0,5213322.0,2671497.0,-5328450.0,7916841.0,,
