,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,138805775.0,132133899.0,131896977.0,119950237.0,119095894.0,
Share Issued,138805775.0,132133899.0,131896977.0,119950237.0,119095894.0,
Net Debt,4129606000.0,4349042000.0,3603037000.0,3297991000.0,2666630000.0,
Total Debt,5370435000.0,5121070000.0,4519919000.0,4010546000.0,3336310000.0,
Tangible Book Value,1821864000.0,1384170000.0,1350508000.0,1038367000.0,1016166000.0,
Invested Capital,7230655000.0,6565680000.0,5936201000.0,5120712000.0,4425361000.0,
Working Capital,-396373000.0,-533356000.0,-150233000.0,-307750000.0,160854000.0,
Net Tangible Assets,1821864000.0,1384170000.0,1350508000.0,1038367000.0,1016166000.0,
Capital Lease Obligations,262068000.0,243531000.0,237055000.0,232096000.0,220150000.0,
Common Stock Equity,2122288000.0,1688141000.0,1653337000.0,1342262000.0,1309201000.0,
Total Capitalization,5976578000.0,5507989000.0,5159264000.0,4590614000.0,4194650000.0,
Total Equity Gross Minority Interest,2436645000.0,1994938000.0,1958259000.0,1648443000.0,1591229000.0,
Minority Interest,314357000.0,306797000.0,304922000.0,306181000.0,282028000.0,
Stockholders Equity,2122288000.0,1688141000.0,1653337000.0,1342262000.0,1309201000.0,
Other Equity Interest,25008000.0,25380000.0,25083000.0,25083000.0,25083000.0,
Gains Losses Not Affecting Retained Earnings,86103000.0,99311000.0,79917000.0,81575000.0,49890000.0,
Other Equity Adjustments,86103000.0,99311000.0,79917000.0,81575000.0,49890000.0,
Retained Earnings,264096000.0,240023000.0,225760000.0,203734000.0,202377000.0,
Additional Paid In Capital,1743143000.0,1319716000.0,1318884000.0,1028526000.0,1028528000.0,
Capital Stock,3938000.0,3711000.0,3693000.0,3344000.0,3323000.0,
Common Stock,3938000.0,3711000.0,3693000.0,3344000.0,3323000.0,
Total Liabilities Net Minority Interest,6877300000.0,6634964000.0,5817247000.0,5175252000.0,4293142000.0,
Total Non Current Liabilities Net Minority Interest,5121352000.0,5005759000.0,4523810000.0,4155613000.0,3776769000.0,
Other Non Current Liabilities,203002000.0,392077000.0,237988000.0,149084000.0,144876000.0,
Derivative Product Liabilities,,13172000.0,,,,10857000.0
Employee Benefits,1718000.0,1645000.0,1495000.0,1495000.0,1092000.0,
Tradeand Other Payables Non Current,,370734000.0,,,,403384000.0
Non Current Deferred Liabilities,712966000.0,77688000.0,459790000.0,441938000.0,450253000.0,
Non Current Deferred Taxes Liabilities,712966000.0,77688000.0,459790000.0,441938000.0,450253000.0,
Long Term Debt And Capital Lease Obligation,4104125000.0,4050983000.0,3731596000.0,3469290000.0,3095407000.0,
Long Term Capital Lease Obligation,249835000.0,231135000.0,225669000.0,220938000.0,209958000.0,
Long Term Debt,3854290000.0,3819848000.0,3505927000.0,3248352000.0,2885449000.0,
Long Term Provisions,99541000.0,99460000.0,92941000.0,93806000.0,85141000.0,
