,2025-06-30,2024-12-31
Ordinary Shares Number,2608172516.0,2355672516.0
Share Issued,2608172516.0,2355672516.0
Total Debt,373000.0,1320000.0
Tangible Book Value,230298000.0,216407000.0
Invested Capital,230298000.0,217607000.0
Working Capital,22291000.0,17430000.0
Net Tangible Assets,230298000.0,216407000.0
Capital Lease Obligations,373000.0,120000.0
Common Stock Equity,230298000.0,216407000.0
Total Capitalization,230298000.0,216407000.0
Total Equity Gross Minority Interest,230298000.0,216407000.0
Stockholders Equity,230298000.0,216407000.0
Gains Losses Not Affecting Retained Earnings,-2447000.0,-5379000.0
Retained Earnings,-69906000.0,-65071000.0
Capital Stock,302651000.0,286857000.0
Common Stock,302651000.0,286857000.0
Total Liabilities Net Minority Interest,3243000.0,4741000.0
Total Non Current Liabilities Net Minority Interest,267000.0,29000.0
Long Term Debt And Capital Lease Obligation,267000.0,29000.0
Long Term Capital Lease Obligation,267000.0,29000.0
Current Liabilities,2976000.0,4712000.0
Current Debt And Capital Lease Obligation,106000.0,1291000.0
Current Capital Lease Obligation,106000.0,91000.0
Current Debt,,1200000.0
Other Current Borrowings,,1200000.0
Pensionand Other Post Retirement Benefit Plans Current,462000.0,364000.0
Payables And Accrued Expenses,2408000.0,3057000.0
Current Accrued Expenses,342000.0,138000.0
Payables,2066000.0,2919000.0
Accounts Payable,2066000.0,2919000.0
Total Assets,233541000.0,221148000.0
Total Non Current Assets,208274000.0,199006000.0
Other Non Current Assets,4252000.0,
Non Current Deferred Assets,4252000.0,
Non Current Accounts Receivable,289000.0,274000.0
Net PPE,203733000.0,198732000.0
Accumulated Depreciation,-738000.0,-258000.0
Gross PPE,204471000.0,198990000.0
Leases,755000.0,
Other Properties,203865000.0,198384000.0
Machinery Furniture Equipment,606000.0,606000.0
Current Assets,25267000.0,22142000.0
Prepaid Assets,65000.0,442000.0
Receivables,143000.0,148000.0
Other Receivables,143000.0,148000.0
Accrued Interest Receivable,0.0,
Cash Cash Equivalents And Short Term Investments,25059000.0,21552000.0
Cash And Cash Equivalents,25059000.0,21552000.0
Cash Equivalents,4058000.0,11467000.0
Cash Financial,21001000.0,10085000.0
