,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Ordinary Shares Number,8050417.0,8050417.0,7266667.0,7016667.0,7016667.0
Share Issued,8050417.0,8050417.0,7266667.0,7016667.0,7016667.0
Net Debt,,,170481.0,82778.0,65497.0
Total Debt,22.0,22.0,172272.0,84725.0,67425.0
Tangible Book Value,58980979.0,58593378.0,-40943.0,5472.0,17453.0
Invested Capital,58981001.0,58593400.0,131329.0,90197.0,84878.0
Working Capital,422164.0,512239.0,-486175.0,-309778.0,-85397.0
Net Tangible Assets,58980979.0,58593378.0,-40943.0,5472.0,17453.0
Common Stock Equity,58980979.0,58593378.0,-40943.0,5472.0,17453.0
Total Capitalization,58980979.0,58593378.0,-40943.0,5472.0,17453.0
Total Equity Gross Minority Interest,58980979.0,58593378.0,-40943.0,5472.0,17453.0
Stockholders Equity,58980979.0,58593378.0,-40943.0,5472.0,17453.0
Retained Earnings,0.0,0.0,-65943.0,-19528.0,-7547.0
Additional Paid In Capital,421934.0,544749.0,24808.0,24808.0,24808.0
Capital Stock,58559045.0,58048629.0,192.0,192.0,192.0
Common Stock,58559045.0,58048629.0,192.0,192.0,192.0
Preferred Stock,0.0,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,51033.0,45683.0,542060.0,311725.0,87325.0
Total Non Current Liabilities Net Minority Interest,0.0,0.0,0.0,0.0,0.0
Current Liabilities,51033.0,45683.0,542060.0,311725.0,87325.0
Current Debt And Capital Lease Obligation,22.0,22.0,172272.0,84725.0,67425.0
Current Debt,22.0,22.0,172272.0,84725.0,67425.0
Other Current Borrowings,22.0,22.0,172272.0,84725.0,67425.0
Payables And Accrued Expenses,51011.0,45661.0,369788.0,227000.0,19900.0
Payables,51011.0,45661.0,369788.0,227000.0,19900.0
Dueto Related Parties Current,22261.0,22261.0,,,
Accounts Payable,28750.0,23400.0,369788.0,227000.0,19900.0
Total Assets,59032012.0,58639061.0,501117.0,317197.0,104778.0
Total Non Current Assets,58558815.0,58081139.0,445232.0,315250.0,102850.0
Other Non Current Assets,58558815.0,58048399.0,,,
Non Current Prepaid Assets,0.0,32740.0,43852.0,,
Non Current Deferred Assets,,0.0,401380.0,315250.0,102850.0
Current Assets,473197.0,557922.0,55885.0,1947.0,1928.0
Prepaid Assets,143499.0,54092.0,54094.0,,
Cash Cash Equivalents And Short Term Investments,329698.0,503830.0,1791.0,1947.0,1928.0
Cash And Cash Equivalents,329698.0,503830.0,1791.0,1947.0,1928.0
Cash Financial,329698.0,503830.0,1791.0,1947.0,1928.0
