,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2024-12-31
Ordinary Shares Number,10955167.0,10947967.0,10925102.0,7923946.0,7906761.0
Share Issued,10955167.0,10947967.0,10925102.0,7923946.0,7906761.0
Net Debt,,,,37077000.0,124299000.0
Total Debt,77000000.0,82000000.0,22000000.0,167000000.0,207000000.0
Tangible Book Value,288438000.0,280979000.0,273113000.0,204419000.0,186362000.0
Invested Capital,365438000.0,362979000.0,295113000.0,371419000.0,393362000.0
Net Tangible Assets,288438000.0,280979000.0,273113000.0,204419000.0,186362000.0
Common Stock Equity,288438000.0,280979000.0,273113000.0,204419000.0,186362000.0
Total Capitalization,365438000.0,302979000.0,295113000.0,226419000.0,208362000.0
Total Equity Gross Minority Interest,288438000.0,280979000.0,273113000.0,204419000.0,186362000.0
Stockholders Equity,288438000.0,280979000.0,273113000.0,204419000.0,186362000.0
Gains Losses Not Affecting Retained Earnings,-1207000.0,-161000.0,-430000.0,-45125000.0,-51338000.0
Other Equity Adjustments,-1207000.0,-161000.0,-430000.0,-45125000.0,-51338000.0
Retained Earnings,120171000.0,111150000.0,104201000.0,141936000.0,130703000.0
Capital Stock,169474000.0,169990000.0,169342000.0,107608000.0,106997000.0
Common Stock,169474000.0,169990000.0,169342000.0,107608000.0,106997000.0
Preferred Stock,0.0,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,2291116000.0,2288664000.0,2089341000.0,2187710000.0,2118126000.0
Long Term Debt And Capital Lease Obligation,77000000.0,22000000.0,22000000.0,22000000.0,22000000.0
Long Term Debt,77000000.0,22000000.0,22000000.0,22000000.0,22000000.0
Current Debt And Capital Lease Obligation,,60000000.0,0.0,145000000.0,185000000.0
Current Debt,,60000000.0,0.0,145000000.0,185000000.0
Other Current Borrowings,,60000000.0,0.0,145000000.0,185000000.0
Total Assets,2579554000.0,2569643000.0,2362454000.0,2392129000.0,2304488000.0
Investments And Advances,201183000.0,209260000.0,164688000.0,292808000.0,281056000.0
Available For Sale Securities,,,,292808000.0,
Net PPE,1340000.0,1526000.0,1739000.0,1927000.0,2331000.0
Accumulated Depreciation,,-6437000.0,,,-5633000.0
Gross PPE,,7963000.0,,,7964000.0
Leases,,5229000.0,,,5270000.0
Machinery Furniture Equipment,,2734000.0,,,2694000.0
Other Short Term Investments,201183000.0,209260000.0,164688000.0,0.0,281056000.0
Cash And Cash Equivalents,149042000.0,154569000.0,177319000.0,129923000.0,82701000.0
Cash Financial,10569000.0,7942000.0,12006000.0,2800000.0,8662000.0
Cash Cash Equivalents And Federal Funds Sold,149042000.0,154569000.0,177319000.0,129923000.0,82701000.0
