,2025-11-30,2025-05-31
Treasury Shares Number,2638921.0,2803041.0
Ordinary Shares Number,78238979.0,78074859.0
Share Issued,80877900.0,80877900.0
Net Debt,78532000000.0,82690000000.0
Total Debt,96348000000.0,111492000000.0
Tangible Book Value,74691000000.0,65722000000.0
Invested Capital,175412000000.0,181673000000.0
Working Capital,62411000000.0,68362000000.0
Net Tangible Assets,74691000000.0,65722000000.0
Capital Lease Obligations,130000000.0,199000000.0
Common Stock Equity,79194000000.0,70380000000.0
Total Capitalization,145407000000.0,150481000000.0
Total Equity Gross Minority Interest,79194000000.0,70380000000.0
Stockholders Equity,79194000000.0,70380000000.0
Treasury Stock,4190000000.0,4463000000.0
Retained Earnings,61679000000.0,53144000000.0
Additional Paid In Capital,13641000000.0,13641000000.0
Capital Stock,8183000000.0,8183000000.0
Common Stock,8183000000.0,8183000000.0
Total Liabilities Net Minority Interest,147583000000.0,156698000000.0
Total Non Current Liabilities Net Minority Interest,73647000000.0,88074000000.0
Other Non Current Liabilities,3619000000.0,4114000000.0
Non Current Deferred Taxes Liabilities,539000000.0,557000000.0
Long Term Debt And Capital Lease Obligation,66309000000.0,80229000000.0
Long Term Capital Lease Obligation,96000000.0,128000000.0
Long Term Debt,66213000000.0,80101000000.0
Long Term Provisions,3180000000.0,3174000000.0
Current Liabilities,73936000000.0,68624000000.0
Other Current Liabilities,22762000000.0,21036000000.0
Current Debt And Capital Lease Obligation,30039000000.0,31263000000.0
Current Capital Lease Obligation,34000000.0,71000000.0
Current Debt,30005000000.0,31192000000.0
Payables,21135000000.0,16325000000.0
Total Tax Payable,3751000000.0,2605000000.0
Accounts Payable,17384000000.0,13720000000.0
Total Assets,226777000000.0,227078000000.0
Total Non Current Assets,90426000000.0,90091000000.0
Other Non Current Assets,654000000.0,
Defined Pension Benefit,710000000.0,
Non Current Prepaid Assets,8553000000.0,
Non Current Deferred Taxes Assets,4501000000.0,
Investmentin Financial Assets,52000000.0,
Available For Sale Securities,52000000.0,
Investment Properties,28000000.0,
Goodwill And Other Intangible Assets,4503000000.0,4658000000.0
Other Intangible Assets,2173000000.0,2210000000.0
Goodwill,2330000000.0,2448000000.0
Net PPE,70645000000.0,71377000000.0
Accumulated Depreciation,-28362000000.0,
Gross PPE,99005000000.0,71376000000.0
Construction In Progress,1933000000.0,
Other Properties,9385000000.0,20053000000.0
Machinery Furniture Equipment,14559000000.0,
Buildings And Improvements,70355000000.0,51323000000.0
Land And Improvements,2773000000.0,
Properties,0.0,0.0
Current Assets,136347000000.0,136986000000.0
Other Current Assets,7877000000.0,6046000000.0
Inventory,90644000000.0,85656000000.0
Finished Goods,88504000000.0,83632000000.0
Work In Process,869000000.0,779000000.0
Raw Materials,1271000000.0,1245000000.0
Accounts Receivable,20140000000.0,16681000000.0
Gross Accounts Receivable,20140000000.0,16681000000.0
Cash Cash Equivalents And Short Term Investments,17686000000.0,28603000000.0
Cash And Cash Equivalents,17686000000.0,28603000000.0
