,2026-03-31,2025-09-30,2025-06-30
Ordinary Shares Number,45960000.0,41500000.0,40000000.0
Share Issued,45960000.0,41500000.0,40000000.0
Net Debt,,185991.0,12420.0
Total Debt,,185991.0,12420.0
Tangible Book Value,336931225.0,-43198.0,6226.0
Invested Capital,336931225.0,142793.0,18646.0
Working Capital,623054.0,,
Net Tangible Assets,336931225.0,-43198.0,6226.0
Common Stock Equity,336931225.0,-43198.0,6226.0
Total Capitalization,336931225.0,142793.0,18646.0
Total Equity Gross Minority Interest,336931225.0,-43198.0,6226.0
Stockholders Equity,336931225.0,-43198.0,6226.0
Retained Earnings,-13118635.0,-68198.0,-18774.0
Additional Paid In Capital,0.0,23850.0,24042.0
Capital Stock,350049860.0,1150.0,958.0
Common Stock,350049860.0,1150.0,958.0
Preferred Stock,0.0,0.0,0.0
Total Liabilities Net Minority Interest,14072240.0,269423.0,29674.0
Total Non Current Liabilities Net Minority Interest,13788000.0,185991.0,12420.0
Tradeand Other Payables Non Current,13788000.0,,
Long Term Debt And Capital Lease Obligation,,185991.0,12420.0
Long Term Debt,,185991.0,12420.0
Current Liabilities,284240.0,83432.0,17254.0
Payables And Accrued Expenses,284240.0,83432.0,17254.0
Current Accrued Expenses,75000.0,83432.0,17254.0
Payables,209240.0,,
Accounts Payable,209240.0,,
Total Assets,351003465.0,226225.0,35900.0
Total Non Current Assets,350096171.0,226225.0,35900.0
Other Non Current Assets,350048711.0,,
Non Current Prepaid Assets,47460.0,,
Non Current Deferred Assets,,226225.0,35900.0
Current Assets,907294.0,,
Prepaid Assets,145110.0,,
Cash Cash Equivalents And Short Term Investments,762184.0,,
Cash And Cash Equivalents,762184.0,,
Cash Financial,762184.0,,
