,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,256942000.0,257000000.0,256805000.0,256363000.0,256053000.0,,
Share Issued,256942000.0,257000000.0,256805000.0,256363000.0,256053000.0,,
Net Debt,11460000000.0,11574000000.0,11709000000.0,,,,6229400000.0
Total Debt,13372000000.0,13485000000.0,13685400000.0,13297100000.0,13413900000.0,,
Tangible Book Value,-9549000000.0,-9956000000.0,-9761900000.0,4151200000.0,5073200000.0,,
Invested Capital,36648000000.0,36291000000.0,36314100000.0,35918200000.0,35407700000.0,,
Working Capital,2490000000.0,1837000000.0,2247700000.0,15298500000.0,16403100000.0,,
Net Tangible Assets,-9549000000.0,-9956000000.0,-9761900000.0,4151200000.0,5073200000.0,,
Capital Lease Obligations,499000000.0,515000000.0,577100000.0,402000000.0,326300000.0,,
Common Stock Equity,23775000000.0,23321000000.0,23205800000.0,23023100000.0,22320100000.0,,
Total Capitalization,35852000000.0,35425000000.0,35306700000.0,35121000000.0,34739900000.0,,
Total Equity Gross Minority Interest,23802000000.0,23347000000.0,23236900000.0,23056300000.0,22353700000.0,,
Minority Interest,27000000.0,26000000.0,31100000.0,33200000.0,33600000.0,,
Stockholders Equity,23775000000.0,23321000000.0,23205800000.0,23023100000.0,22320100000.0,,
Gains Losses Not Affecting Retained Earnings,-566000000.0,-525000000.0,-581300000.0,-500300000.0,-934000000.0,,
Other Equity Adjustments,-566000000.0,-525000000.0,-581300000.0,-500300000.0,-934000000.0,,
Retained Earnings,6446000000.0,5806000000.0,5824700000.0,5720700000.0,5522900000.0,,
Additional Paid In Capital,17638000000.0,17783000000.0,17705600000.0,17546300000.0,17475100000.0,,
Capital Stock,257000000.0,257000000.0,256800000.0,256400000.0,256100000.0,,
Common Stock,257000000.0,257000000.0,256800000.0,256400000.0,256100000.0,,
Total Liabilities Net Minority Interest,54499000000.0,47318000000.0,55831000000.0,57066300000.0,51742000000.0,,
Total Non Current Liabilities Net Minority Interest,14970000000.0,14799000000.0,15070900000.0,14526700000.0,14706000000.0,,
Other Non Current Liabilities,2217000000.0,2025000000.0,2269100000.0,1960000000.0,1893600000.0,,
Non Current Deferred Liabilities,177000000.0,155000000.0,123800000.0,66800000.0,66300000.0,,
Non Current Deferred Revenue,177000000.0,155000000.0,123800000.0,66800000.0,66300000.0,,
Long Term Debt And Capital Lease Obligation,12576000000.0,12619000000.0,12678000000.0,12499900000.0,12746100000.0,,
Long Term Capital Lease Obligation,499000000.0,515000000.0,577100000.0,402000000.0,326300000.0,,
Long Term Debt,12077000000.0,12104000000.0,12100900000.0,12097900000.0,12419800000.0,,
Current Liabilities,39529000000.0,32519000000.0,40760100000.0,42539600000.0,37036000000.0,,
Other Current Liabilities,33873000000.0,26899000000.0,35471200000.0,38294300000.0,31769300000.0,,
Current Deferred Liabilities,809000000.0,737000000.0,767300000.0,627700000.0,629300000.0,,
Current Deferred Revenue,809000000.0,737000000.0,767300000.0,627700000.0,629300000.0,,
Current Debt And Capital Lease Obligation,796000000.0,866000000.0,1007400000.0,797200000.0,667800000.0,,
Current Debt,796000000.0,866000000.0,1007400000.0,797200000.0,667800000.0,,
Other Current Borrowings,640000000.0,640000000.0,770000000.0,640000000.0,515000000.0,,
Line Of Credit,156000000.0,226000000.0,237400000.0,157200000.0,152800000.0,,
Pensionand Other Post Retirement Benefit Plans Current,4051000000.0,4017000000.0,3514200000.0,2820400000.0,3969600000.0,,
Total Assets,78301000000.0,70665000000.0,79067900000.0,80122600000.0,74095700000.0,,
Total Non Current Assets,36282000000.0,36309000000.0,36060100000.0,22284500000.0,20656600000.0,,
Other Non Current Assets,1568000000.0,1602000000.0,1629700000.0,1573600000.0,1494900000.0,,
Non Current Deferred Assets,43000000.0,43000000.0,29400000.0,691600000.0,890200000.0,,
Non Current Deferred Taxes Assets,43000000.0,43000000.0,29400000.0,691600000.0,890200000.0,,
Goodwill And Other Intangible Assets,33324000000.0,33277000000.0,32967700000.0,18871900000.0,17246900000.0,,
Other Intangible Assets,10366000000.0,10684000000.0,10754400000.0,5131600000.0,4532200000.0,,
Goodwill,22958000000.0,22593000000.0,22213300000.0,13740300000.0,12714700000.0,,
Net PPE,1347000000.0,1387000000.0,1433300000.0,1147400000.0,1024600000.0,,
Accumulated Depreciation,,-1482000000.0,,,,-1156000000.0,
Gross PPE,1347000000.0,2869000000.0,1433300000.0,1147400000.0,1024600000.0,,
Leases,,326000000.0,,,,260000000.0,
Construction In Progress,,80000000.0,,,,64000000.0,
Other Properties,1347000000.0,640000000.0,1433300000.0,1147400000.0,1024600000.0,,
Machinery Furniture Equipment,,1649000000.0,,,,1269000000.0,
Land And Improvements,,174000000.0,,,,172000000.0,
Properties,,0.0,,,,0.0,
Current Assets,42019000000.0,34356000000.0,43007800000.0,57838100000.0,53439100000.0,,
Other Current Assets,773000000.0,548000000.0,711000000.0,505100000.0,330000000.0,,
Current Deferred Assets,,338000000.0,,,127800000.0,207000000.0,
Restricted Cash,33873000000.0,26899000000.0,35471200000.0,38294300000.0,31769300000.0,,
Receivables,5960000000.0,5175000000.0,5426300000.0,4739200000.0,4520200000.0,,
Accounts Receivable,5960000000.0,5175000000.0,5426300000.0,4739200000.0,4520200000.0,,
Allowance For Doubtful Accounts Receivable,,-49000000.0,,,,-22000000.0,
Gross Accounts Receivable,,5224000000.0,,,,3918000000.0,
Cash Cash Equivalents And Short Term Investments,1413000000.0,1396000000.0,1399300000.0,14299500000.0,16691800000.0,,
Cash And Cash Equivalents,1413000000.0,1396000000.0,1399300000.0,14299500000.0,16691800000.0,,
