,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,16637088.0,16637088.0,15377088.0
Share Issued,16637088.0,16637088.0,15377088.0
Tangible Book Value,13583839.0,13929414.0,14093997.0
Invested Capital,13583839.0,13929414.0,14093997.0
Working Capital,53607.0,548448.0,1133151.0
Net Tangible Assets,13583839.0,13929414.0,14093997.0
Common Stock Equity,13583839.0,13929414.0,14093997.0
Total Capitalization,13583839.0,13929414.0,14093997.0
Total Equity Gross Minority Interest,12780376.0,13275217.0,13637490.0
Minority Interest,-803463.0,-654197.0,-456507.0
Stockholders Equity,13583839.0,13929414.0,14093997.0
Gains Losses Not Affecting Retained Earnings,8715909.0,8658300.0,8429009.0
Retained Earnings,-15148289.0,-14745105.0,-14221231.0
Capital Stock,20016219.0,20016219.0,19886219.0
Common Stock,20016219.0,20016219.0,19886219.0
Total Liabilities Net Minority Interest,653658.0,487973.0,362502.0
Total Non Current Liabilities Net Minority Interest,0.0,0.0,0.0
Current Liabilities,653658.0,487973.0,362502.0
Payables And Accrued Expenses,653658.0,487973.0,362502.0
Current Accrued Expenses,48500.0,28000.0,20500.0
Payables,605158.0,459973.0,342002.0
Dueto Related Parties Current,365560.0,236304.0,98648.0
Accounts Payable,239598.0,223669.0,243354.0
Total Assets,13434034.0,13763190.0,13999992.0
Total Non Current Assets,12726769.0,12726769.0,12504339.0
Non Current Prepaid Assets,51001.0,51001.0,51751.0
Net PPE,12675768.0,12675768.0,12452588.0
Current Assets,707265.0,1036421.0,1495653.0
Hedging Assets Current,315062.0,,
Prepaid Assets,168659.0,187752.0,185109.0
Receivables,15802.0,30791.0,20916.0
Other Receivables,571.0,571.0,571.0
Taxes Receivable,15231.0,30220.0,20345.0
Cash Cash Equivalents And Short Term Investments,207742.0,817878.0,1289628.0
Other Short Term Investments,,663134.0,966045.0
Cash And Cash Equivalents,207742.0,154744.0,323583.0
Cash Financial,207742.0,154744.0,323583.0
