,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Ordinary Shares Number,15970833.0,15970833.0,15970833.0,14403333.0,13903333.0
Share Issued,15970833.0,15970833.0,15970833.0,14403333.0,13903333.0
Net Debt,,,,,35093.0
Total Debt,4963.0,4963.0,5093.0,155093.0,35093.0
Tangible Book Value,118262959.0,117669892.0,116729713.0,-159217.0,-85567.0
Invested Capital,118267922.0,117674855.0,116734806.0,-4124.0,-50474.0
Working Capital,-51907.0,386293.0,566713.0,-159217.0,-85567.0
Net Tangible Assets,118262959.0,117669892.0,116729713.0,-159217.0,-85567.0
Common Stock Equity,118262959.0,117669892.0,116729713.0,-159217.0,-85567.0
Total Capitalization,118262959.0,117669892.0,116729713.0,-159217.0,-85567.0
Total Equity Gross Minority Interest,118262959.0,117669892.0,116729713.0,-159217.0,-85567.0
Stockholders Equity,118262959.0,117669892.0,116729713.0,-159217.0,-85567.0
Retained Earnings,347646.0,785846.0,566266.0,-188456.0,-110567.0
Additional Paid In Capital,0.0,0.0,0.0,28856.0,24617.0
Capital Stock,117915313.0,116884046.0,116163447.0,383.0,383.0
Common Stock,117915313.0,116884046.0,116163447.0,383.0,383.0
Preferred Stock,0.0,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,404198.0,127917.0,105464.0,1728309.0,193594.0
Total Non Current Liabilities Net Minority Interest,0.0,0.0,0.0,0.0,0.0
Current Liabilities,404198.0,127917.0,105464.0,1728309.0,193594.0
Current Deferred Liabilities,,,,1260000.0,
Current Debt And Capital Lease Obligation,4963.0,4963.0,5093.0,155093.0,35093.0
Current Debt,4963.0,4963.0,5093.0,155093.0,35093.0
Other Current Borrowings,4963.0,4963.0,5093.0,155093.0,35093.0
Payables And Accrued Expenses,399235.0,122954.0,100371.0,313216.0,158501.0
Current Accrued Expenses,72025.0,0.0,0.0,14505.0,143051.0
Payables,327210.0,122954.0,100371.0,298711.0,15450.0
Dueto Related Parties Current,,0.0,0.0,0.0,0.0
Accounts Payable,327210.0,122954.0,100371.0,298711.0,15450.0
Total Assets,118667157.0,117797809.0,116835177.0,1569092.0,108027.0
Total Non Current Assets,118314866.0,117283599.0,116163000.0,0.0,0.0
Other Non Current Assets,118314866.0,117283599.0,116163000.0,,
Current Assets,352291.0,514210.0,672177.0,1569092.0,108027.0
Current Deferred Assets,,,,214143.0,103676.0
Prepaid Assets,195816.0,160963.0,231353.0,25600.0,4351.0
Receivables,,,,4239.0,
Duefrom Related Parties Current,,,,4239.0,
Cash Cash Equivalents And Short Term Investments,156475.0,353247.0,440824.0,1325110.0,
Cash And Cash Equivalents,156475.0,353247.0,440824.0,1325110.0,
Cash Financial,156475.0,353247.0,440824.0,1325110.0,
