,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Ordinary Shares Number,13519655.0,13420986.0,13420986.0,13421176.0,13421494.0
Share Issued,13519655.0,13420986.0,13420986.0,13421176.0,13421494.0
Net Debt,133741161.0,115554672.0,61602632.0,59378379.0,41557220.0
Total Debt,139400000.0,122000000.0,67150000.0,64950000.0,43200000.0
Tangible Book Value,182529796.0,181962381.0,184611571.0,184322601.0,184808098.0
Invested Capital,321929796.0,303962381.0,251761571.0,249272601.0,228008098.0
Working Capital,158123622.0,182140447.0,184903504.0,184565062.0,184952213.0
Net Tangible Assets,182529796.0,181962381.0,184611571.0,184322601.0,184808098.0
Common Stock Equity,182529796.0,181962381.0,184611571.0,184322601.0,184808098.0
Total Capitalization,182529796.0,181962381.0,184611571.0,184322601.0,184808098.0
Total Equity Gross Minority Interest,182529796.0,181962381.0,184611571.0,184322601.0,184808098.0
Stockholders Equity,182529796.0,181962381.0,184611571.0,184322601.0,184808098.0
Retained Earnings,-4719865.0,-4917318.0,-2520721.0,-2549384.0,-1881345.0
Additional Paid In Capital,187114464.0,186745489.0,186998082.0,186737773.0,186555228.0
Capital Stock,135197.0,134210.0,134210.0,134212.0,134215.0
Common Stock,135197.0,134210.0,134210.0,134212.0,134215.0
Preferred Stock,0.0,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,147501156.0,128265883.0,74219911.0,72165843.0,49634467.0
Total Non Current Liabilities Net Minority Interest,228826.0,178066.0,291933.0,242461.0,144115.0
Long Term Provisions,228826.0,178066.0,291933.0,242461.0,144115.0
Current Liabilities,147272330.0,128087817.0,73927978.0,71923382.0,49490352.0
Current Debt And Capital Lease Obligation,139400000.0,122000000.0,67150000.0,64950000.0,43200000.0
Current Debt,139400000.0,122000000.0,67150000.0,64950000.0,43200000.0
Line Of Credit,139400000.0,122000000.0,67150000.0,64950000.0,43200000.0
Payables And Accrued Expenses,7872330.0,6087817.0,6777978.0,6973382.0,6290352.0
Current Accrued Expenses,3349479.0,1705656.0,2413975.0,1737486.0,772734.0
Interest Payable,1080911.0,730644.0,504186.0,373109.0,132297.0
Payables,4522851.0,4382161.0,4364003.0,5235896.0,5517618.0
Dividends Payable,4055897.0,4026296.0,4026296.0,4026353.0,4026448.0
Accounts Payable,466954.0,355865.0,337707.0,1209543.0,1491170.0
Total Assets,330030952.0,310228264.0,258831482.0,256488444.0,234442565.0
Total Non Current Assets,24635000.0,0.0,0.0,0.0,0.0
Investments And Advances,24635000.0,,,,
Long Term Equity Investment,24635000.0,,,,
Investmentsin Joint Venturesat Cost,24635000.0,,,,
Current Assets,305395952.0,310228264.0,258831482.0,256488444.0,234442565.0
Other Current Assets,647696.0,735230.0,1078733.0,853777.0,646421.0
Receivables,299089417.0,303047706.0,252205381.0,250063046.0,232153364.0
Other Receivables,18218.0,12433.0,9021.0,13518.0,14354.0
Accrued Interest Receivable,2552955.0,2251700.0,1958156.0,2096376.0,1658532.0
Loans Receivable,296518244.0,300783573.0,250238204.0,247953152.0,230480478.0
Cash Cash Equivalents And Short Term Investments,5658839.0,6445328.0,5547368.0,5571621.0,1642780.0
Cash And Cash Equivalents,5658839.0,6445328.0,5547368.0,5571621.0,1642780.0
