,2025-09-30,2025-03-31
Ordinary Shares Number,12017000.0,12017000.0
Share Issued,12017000.0,12017000.0
Net Debt,,2920225.0
Total Debt,5988455.0,5416902.0
Tangible Book Value,15778874.0,11465988.0
Invested Capital,20230857.0,15232622.0
Working Capital,12871660.0,7564431.0
Net Tangible Assets,15778974.0,11466088.0
Capital Lease Obligations,1536472.0,1650268.0
Common Stock Equity,15778874.0,11465988.0
Preferred Stock Equity,100.0,100.0
Total Capitalization,15778974.0,11466088.0
Total Equity Gross Minority Interest,15778974.0,11466088.0
Stockholders Equity,15778974.0,11466088.0
Gains Losses Not Affecting Retained Earnings,423027.0,204750.0
Other Equity Adjustments,423027.0,204750.0
Retained Earnings,3708205.0,3219808.0
Additional Paid In Capital,11646440.0,8040388.0
Capital Stock,1302.0,1142.0
Common Stock,1202.0,1042.0
Preferred Stock,100.0,100.0
Total Liabilities Net Minority Interest,17794351.0,13315403.0
Total Non Current Liabilities Net Minority Interest,990820.0,1198905.0
Long Term Debt And Capital Lease Obligation,990820.0,1198905.0
Long Term Capital Lease Obligation,990820.0,1198905.0
Current Liabilities,16803531.0,12116498.0
Other Current Liabilities,1588522.0,193985.0
Current Deferred Liabilities,45368.0,200941.0
Current Deferred Revenue,45368.0,117191.0
Current Debt And Capital Lease Obligation,4997635.0,4217997.0
Current Capital Lease Obligation,545652.0,451363.0
Current Debt,4451983.0,3766634.0
Line Of Credit,4171045.0,3766634.0
Current Notes Payable,280938.0,
Payables And Accrued Expenses,10172006.0,7503575.0
Current Accrued Expenses,,127565.0
Payables,10172006.0,7376010.0
Dueto Related Parties Current,207635.0,203695.0
Dividends Payable,948664.0,1072040.0
Total Tax Payable,584748.0,1222558.0
Income Tax Payable,584748.0,850308.0
Accounts Payable,8430959.0,4877717.0
Total Assets,33573325.0,24781491.0
Total Non Current Assets,3898134.0,5100562.0
Other Non Current Assets,1853810.0,66124.0
Non Current Prepaid Assets,,1854754.0
Non Current Deferred Assets,26966.0,922811.0
Non Current Deferred Taxes Assets,26966.0,40949.0
Net PPE,2017358.0,2256873.0
Accumulated Depreciation,,-4228414.0
Gross PPE,2017358.0,6485287.0
Other Properties,2017358.0,4685119.0
Machinery Furniture Equipment,,797255.0
Current Assets,29675191.0,19680929.0
Other Current Assets,1394282.0,216186.0
Restricted Cash,161057.0,
Prepaid Assets,924344.0,2324171.0
Receivables,21421358.0,16294163.0
Other Receivables,2182.0,31709.0
Duefrom Related Parties Current,0.0,136416.0
Notes Receivable,1149321.0,1805140.0
Accounts Receivable,20269855.0,14320898.0
Allowance For Doubtful Accounts Receivable,,-169297.0
Gross Accounts Receivable,20269855.0,14490195.0
Cash Cash Equivalents And Short Term Investments,5774150.0,846409.0
Cash And Cash Equivalents,5774150.0,846409.0
Cash Financial,5774150.0,846409.0
