,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,4751873.0,4348646.0,2854027.0
Share Issued,4751873.0,4348646.0,2854027.0
Total Debt,2512986.0,,2723776.0
Tangible Book Value,1641527.0,,-4920934.0
Invested Capital,4974064.0,,-1375339.0
Working Capital,1719214.0,,-2962179.0
Net Tangible Assets,1641527.0,,-4920934.0
Capital Lease Obligations,1083005.0,,1353782.0
Common Stock Equity,3544083.0,,-2745333.0
Total Capitalization,3544083.0,,-1375339.0
Total Equity Gross Minority Interest,3870778.0,,-2745333.0
Minority Interest,326695.0,,
Stockholders Equity,3544083.0,,-2745333.0
Gains Losses Not Affecting Retained Earnings,431627.0,,267618.0
Other Equity Adjustments,431627.0,,267618.0
Retained Earnings,-39417948.0,,-3018659.0
Additional Paid In Capital,42520901.0,,
Capital Stock,9503.0,,5708.0
Common Stock,9503.0,,5708.0
Total Liabilities Net Minority Interest,7689694.0,,11182021.0
Total Non Current Liabilities Net Minority Interest,4306088.0,,5931078.0
Other Non Current Liabilities,1066282.0,,1045463.0
Liabilities Heldfor Sale Non Current,0.0,,
Dueto Related Parties Non Current,2513495.0,,2501381.0
Tradeand Other Payables Non Current,0.0,,0.0
Non Current Deferred Liabilities,,,0.0
Non Current Deferred Revenue,,,0.0
Long Term Debt And Capital Lease Obligation,726311.0,,2384234.0
Long Term Capital Lease Obligation,726311.0,,1014240.0
Long Term Debt,,,1369994.0
Current Liabilities,3383606.0,,5250943.0
Current Deferred Liabilities,0.0,,18066.0
Current Deferred Revenue,0.0,,18066.0
Current Debt And Capital Lease Obligation,1786675.0,,339542.0
Current Capital Lease Obligation,356694.0,,339542.0
Current Debt,1429981.0,,
Other Current Borrowings,1429981.0,,
Payables And Accrued Expenses,1596931.0,,4893335.0
Current Accrued Expenses,526262.0,,3649378.0
Payables,1070669.0,,1243957.0
Dueto Related Parties Current,1065530.0,,1163916.0
Accounts Payable,5139.0,,80041.0
Total Assets,11560472.0,,8436688.0
Total Non Current Assets,6457652.0,,6147924.0
Non Current Deferred Assets,708490.0,,175788.0
Non Current Deferred Taxes Assets,708490.0,,175788.0
Goodwill And Other Intangible Assets,1902556.0,,2175601.0
Net PPE,3846606.0,,3796535.0
Gross PPE,3846606.0,,3796535.0
Other Properties,3846606.0,,3796535.0
Current Assets,5102820.0,,2288764.0
Other Current Assets,599087.0,,437478.0
Assets Held For Sale Current,0.0,,
Prepaid Assets,,,0.0
Inventory,0.0,,1490.0
Receivables,5295.0,,101974.0
Duefrom Related Parties Current,,,0.0
Accounts Receivable,5295.0,,101974.0
Cash Cash Equivalents And Short Term Investments,4498438.0,,1747822.0
Cash And Cash Equivalents,4498438.0,,1747822.0
