,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,530628653.0,528182693.0,491800501.0,432830642.0,406410733.0,,
Share Issued,530628653.0,528182693.0,491800501.0,432830642.0,406410733.0,,
Total Debt,72375000.0,77965000.0,82374000.0,88075000.0,92910000.0,,
Tangible Book Value,570526000.0,658804000.0,562562000.0,413557000.0,440045000.0,,
Invested Capital,1041215000.0,1149520000.0,1067769000.0,942094000.0,958980000.0,,
Working Capital,579858000.0,665138000.0,559002000.0,423134000.0,442164000.0,,
Net Tangible Assets,570526000.0,658804000.0,562562000.0,413557000.0,440045000.0,,
Capital Lease Obligations,55929000.0,59310000.0,61553000.0,65127000.0,67877000.0,,
Common Stock Equity,1024769000.0,1130865000.0,1046948000.0,919146000.0,933947000.0,,
Total Capitalization,1031950000.0,1140429000.0,1058850000.0,933342000.0,950393000.0,,
Total Equity Gross Minority Interest,1024769000.0,1130865000.0,1046948000.0,919146000.0,933947000.0,,
Stockholders Equity,1024769000.0,1130865000.0,1046948000.0,919146000.0,933947000.0,,
Gains Losses Not Affecting Retained Earnings,26662000.0,36717000.0,34093000.0,43620000.0,14145000.0,,
Other Equity Adjustments,26662000.0,36717000.0,34093000.0,43620000.0,14145000.0,,
Retained Earnings,-2193506000.0,-2076002000.0,-1967879000.0,-1805589000.0,-1633694000.0,,
Additional Paid In Capital,3191608000.0,3170145000.0,2980729000.0,2681111000.0,2553492000.0,,
Capital Stock,5000.0,5000.0,5000.0,4000.0,4000.0,,
Common Stock,5000.0,5000.0,5000.0,4000.0,4000.0,,
Total Liabilities Net Minority Interest,314753000.0,343265000.0,352578000.0,383209000.0,371287000.0,,
Total Non Current Liabilities Net Minority Interest,185054000.0,195558000.0,197475000.0,219183000.0,229306000.0,,
Other Non Current Liabilities,2025000.0,2080000.0,1029000.0,1565000.0,4790000.0,,
Non Current Deferred Liabilities,133006000.0,137267000.0,134516000.0,150027000.0,152046000.0,,
Non Current Deferred Revenue,114723000.0,114012000.0,111204000.0,126243000.0,129609000.0,,
Non Current Deferred Taxes Liabilities,18283000.0,23255000.0,23312000.0,23784000.0,22437000.0,,
Long Term Debt And Capital Lease Obligation,50023000.0,56211000.0,61930000.0,67591000.0,72470000.0,,
Long Term Capital Lease Obligation,42842000.0,46647000.0,50028000.0,53395000.0,56024000.0,,
Long Term Debt,7181000.0,9564000.0,11902000.0,14196000.0,16446000.0,,
Current Liabilities,129699000.0,147707000.0,155103000.0,164026000.0,141981000.0,,
Current Deferred Liabilities,32794000.0,37605000.0,47364000.0,39690000.0,39651000.0,,
Current Deferred Revenue,32794000.0,37605000.0,47364000.0,39690000.0,39651000.0,,
Current Debt And Capital Lease Obligation,22352000.0,21754000.0,20444000.0,20484000.0,20440000.0,,
Current Capital Lease Obligation,13087000.0,12663000.0,11525000.0,11732000.0,11853000.0,,
Current Debt,9265000.0,9091000.0,8919000.0,8752000.0,8587000.0,,
Other Current Borrowings,9265000.0,9091000.0,8919000.0,8752000.0,8587000.0,,
Pensionand Other Post Retirement Benefit Plans Current,14566000.0,31771000.0,24056000.0,29703000.0,22459000.0,,
Payables And Accrued Expenses,59987000.0,56577000.0,63239000.0,74149000.0,59431000.0,,
Current Accrued Expenses,39639000.0,38459000.0,49304000.0,54835000.0,34345000.0,,
Payables,20348000.0,18118000.0,13935000.0,19314000.0,25086000.0,,
Accounts Payable,20348000.0,18118000.0,13935000.0,19314000.0,25086000.0,,
Total Assets,1339522000.0,1474130000.0,1399526000.0,1302355000.0,1305234000.0,,
Total Non Current Assets,629965000.0,661285000.0,685421000.0,715195000.0,721089000.0,,
Other Non Current Assets,17444000.0,18787000.0,18834000.0,15045000.0,20407000.0,,
Non Current Deferred Assets,957000.0,957000.0,957000.0,957000.0,2003000.0,,
Non Current Deferred Taxes Assets,957000.0,957000.0,957000.0,957000.0,2003000.0,,
Goodwill And Other Intangible Assets,454243000.0,472061000.0,484386000.0,505589000.0,493902000.0,,
Other Intangible Assets,294073000.0,309903000.0,322344000.0,341319000.0,335790000.0,,
Goodwill,160170000.0,162158000.0,162042000.0,164270000.0,158112000.0,,
Net PPE,157321000.0,169480000.0,181244000.0,193604000.0,204777000.0,,
Accumulated Depreciation,,-89214000.0,,,,-62671000.0,-56467000.0
Gross PPE,157321000.0,258694000.0,181244000.0,193604000.0,204777000.0,,
Leases,,70778000.0,,,,72727000.0,47041000.0
Construction In Progress,,511000.0,,,,2714000.0,1712000.0
Other Properties,157321000.0,158713000.0,181244000.0,193604000.0,204777000.0,,
Machinery Furniture Equipment,,28692000.0,,,,27365000.0,25370000.0
Properties,,0.0,,,,0.0,0.0
Current Assets,709557000.0,812845000.0,714105000.0,587160000.0,584145000.0,,
Other Current Assets,24246000.0,28566000.0,29223000.0,37338000.0,32023000.0,,
Restricted Cash,5511000.0,4594000.0,3136000.0,3106000.0,3075000.0,,
Prepaid Assets,11742000.0,11742000.0,0.0,0.0,2470000.0,,
Receivables,13585000.0,24649000.0,21910000.0,21606000.0,46124000.0,,
Other Receivables,13585000.0,24649000.0,21910000.0,21606000.0,46124000.0,,
Cash Cash Equivalents And Short Term Investments,654473000.0,743294000.0,659836000.0,525110000.0,500453000.0,,
Cash And Cash Equivalents,654473000.0,743294000.0,659836000.0,525110000.0,500453000.0,,
Cash Equivalents,,,223161000.0,220822000.0,,,
Cash Financial,,,436675000.0,304288000.0,,,
