,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,43891200.0,43891200.0,43891200.0
Share Issued,43891200.0,43891200.0,43891200.0
Tangible Book Value,30155023.0,27549467.0,17191550.0
Invested Capital,30155023.0,27549467.0,17191550.0
Working Capital,30155023.0,27549467.0,16804110.0
Net Tangible Assets,30155023.0,27549467.0,17191550.0
Common Stock Equity,30155023.0,27549467.0,17191550.0
Total Capitalization,30155023.0,27549467.0,17191550.0
Total Equity Gross Minority Interest,30155023.0,27549467.0,17191550.0
Stockholders Equity,30155023.0,27549467.0,17191550.0
Retained Earnings,23577004.0,20971448.0,17173541.0
Additional Paid In Capital,6563630.0,6563630.0,3780.0
Capital Stock,14389.0,14389.0,14229.0
Common Stock,14389.0,14389.0,14229.0
Total Liabilities Net Minority Interest,87836.0,131127.0,1730234.0
Total Non Current Liabilities Net Minority Interest,0.0,0.0,0.0
Current Liabilities,87836.0,131127.0,1730234.0
Other Current Liabilities,,70777.0,
Payables And Accrued Expenses,87836.0,60350.0,1730234.0
Payables,87836.0,60350.0,1730234.0
Other Payable,87836.0,,104979.0
Accounts Payable,0.0,60350.0,1625255.0
Total Assets,30242859.0,27680594.0,18921784.0
Total Non Current Assets,0.0,0.0,387440.0
Non Current Prepaid Assets,,,0.0
Non Current Deferred Assets,0.0,0.0,387440.0
Current Assets,30242859.0,27680594.0,18534344.0
Other Current Assets,,362160.0,
Prepaid Assets,14684716.0,10173063.0,5708691.0
Receivables,3656912.0,3716379.0,1064794.0
Other Receivables,948.0,,
Accounts Receivable,3655964.0,3716379.0,1064794.0
Allowance For Doubtful Accounts Receivable,0.0,,0.0
Gross Accounts Receivable,3655964.0,,1064794.0
Cash Cash Equivalents And Short Term Investments,11901231.0,13428992.0,11760859.0
Other Short Term Investments,4134493.0,8080502.0,0.0
Cash And Cash Equivalents,7766738.0,5348490.0,11760859.0
