,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,440775.0,32366.0,29117.0
Share Issued,440775.0,32366.0,29117.0
Net Debt,13336726.0,,
Total Debt,14236409.0,,352814.0
Tangible Book Value,-10785074.0,,4260711.0
Invested Capital,3055214.0,,4629352.0
Working Capital,-2597230.0,,1418036.0
Net Tangible Assets,-10785074.0,,4260711.0
Capital Lease Obligations,396121.0,,0.0
Common Stock Equity,-10785074.0,,4276538.0
Total Capitalization,992874.0,,4276538.0
Total Equity Gross Minority Interest,-11990437.0,,4276538.0
Minority Interest,-1205363.0,,0.0
Stockholders Equity,-10785074.0,,4276538.0
Gains Losses Not Affecting Retained Earnings,-2301295.0,,-1583799.0
Other Equity Adjustments,-2301295.0,,-1583799.0
Retained Earnings,-103091953.0,,-57459061.0
Capital Stock,94608174.0,,63319398.0
Common Stock,94608174.0,,63319398.0
Total Liabilities Net Minority Interest,18185992.0,,3637545.0
Total Non Current Liabilities Net Minority Interest,11986627.0,,0.0
Long Term Debt And Capital Lease Obligation,11986627.0,,0.0
Long Term Capital Lease Obligation,208679.0,,0.0
Long Term Debt,11777948.0,,
Current Liabilities,6199365.0,,3637545.0
Current Debt And Capital Lease Obligation,2249782.0,,352814.0
Current Capital Lease Obligation,187442.0,,0.0
Current Debt,2062340.0,,352814.0
Other Current Borrowings,2062340.0,,352814.0
Payables And Accrued Expenses,3949583.0,,3284731.0
Payables,3949583.0,,3284731.0
Dueto Related Parties Current,640546.0,,302232.0
Accounts Payable,3309037.0,,2982499.0
Total Assets,6195555.0,,7914083.0
Total Non Current Assets,2593420.0,,2858502.0
Non Current Note Receivables,0.0,,503493.0
Goodwill And Other Intangible Assets,0.0,,15827.0
Other Intangible Assets,,,15827.0
Net PPE,2593420.0,,2339182.0
Accumulated Depreciation,-5357756.0,,-28836.0
Gross PPE,7951176.0,,2368018.0
Leases,141694.0,,136661.0
Construction In Progress,812141.0,,0.0
Other Properties,3964278.0,,
Machinery Furniture Equipment,422421.0,,16357.0
Buildings And Improvements,136138.0,,0.0
Land And Improvements,2474504.0,,2215000.0
Properties,0.0,,0.0
Current Assets,3602135.0,,5055581.0
Restricted Cash,574.0,,3216.0
Prepaid Assets,1698022.0,,391649.0
Inventory,,,0.0
Receivables,1399977.0,,822066.0
Other Receivables,1031.0,,
Taxes Receivable,1301319.0,,14432.0
Loans Receivable,0.0,,451529.0
Accounts Receivable,97627.0,,356105.0
Cash Cash Equivalents And Short Term Investments,503562.0,,3838650.0
Cash And Cash Equivalents,503562.0,,3838650.0
Cash Financial,503562.0,,3838650.0
