,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,339459021.0,337132374.0,281688395.0,256476521.0,227049683.0,
Share Issued,339459021.0,337132374.0,281688395.0,256476521.0,227049683.0,
Net Debt,208859000.0,245274000.0,389721000.0,325052000.0,242961000.0,
Total Debt,642889000.0,834408000.0,451046000.0,448343000.0,328601000.0,
Tangible Book Value,-874056000.0,-2244172000.0,-2325775000.0,-1107490000.0,-946730000.0,
Invested Capital,-248919000.0,-1425596000.0,-1871911000.0,-657690000.0,-616669000.0,
Working Capital,464650000.0,564940000.0,85382000.0,128025000.0,94806000.0,
Net Tangible Assets,-874056000.0,-2244172000.0,-2325775000.0,-1107490000.0,-946730000.0,
Capital Lease Obligations,23370000.0,21142000.0,2592000.0,3066000.0,3087000.0,
Common Stock Equity,-868438000.0,-2238862000.0,-2320365000.0,-1102967000.0,-942183000.0,
Total Capitalization,-248919000.0,-1425968000.0,-1872641000.0,-658763000.0,-618141000.0,
Total Equity Gross Minority Interest,-868438000.0,-2238862000.0,-2320365000.0,-1102967000.0,-942183000.0,
Stockholders Equity,-868438000.0,-2238862000.0,-2320365000.0,-1102967000.0,-942183000.0,
Gains Losses Not Affecting Retained Earnings,-89268000.0,-130797000.0,-67486000.0,-49699000.0,-43489000.0,
Other Equity Adjustments,-89268000.0,-130797000.0,-67486000.0,-49699000.0,-43489000.0,
Retained Earnings,-2026936000.0,-2535819000.0,-2415366000.0,-1773973000.0,-1546580000.0,
Additional Paid In Capital,1247734000.0,427722000.0,162460000.0,720680000.0,647863000.0,
Capital Stock,32000.0,32000.0,27000.0,25000.0,23000.0,
Common Stock,32000.0,32000.0,27000.0,25000.0,23000.0,
Total Liabilities Net Minority Interest,1667762000.0,3124059000.0,2648575000.0,1463962000.0,1205466000.0,
Total Non Current Liabilities Net Minority Interest,1542447000.0,2980519000.0,2545222000.0,1359710000.0,1114771000.0,
Other Non Current Liabilities,394000.0,427000.0,382000.0,190000.0,65000.0,
Preferred Securities Outside Stock Equity,582664000.0,1361542000.0,1223364000.0,532269000.0,510884000.0,
Derivative Product Liabilities,316262000.0,783968000.0,870636000.0,380077000.0,271559000.0,
Tradeand Other Payables Non Current,,,247000.0,,3324000.0,
Non Current Deferred Liabilities,2234000.0,2506000.0,2480000.0,2099000.0,3729000.0,
Non Current Deferred Revenue,2234000.0,2506000.0,2480000.0,2099000.0,3729000.0,
Long Term Debt And Capital Lease Obligation,640893000.0,832076000.0,448113000.0,445075000.0,325210000.0,
Long Term Capital Lease Obligation,21374000.0,19182000.0,389000.0,871000.0,1168000.0,
Long Term Debt,619519000.0,812894000.0,447724000.0,444204000.0,324042000.0,
Current Liabilities,125315000.0,143540000.0,103353000.0,104252000.0,90695000.0,
Other Current Liabilities,326000.0,524000.0,683000.0,171000.0,1679000.0,
Current Deferred Liabilities,6718000.0,14975000.0,16703000.0,37438000.0,39684000.0,
Current Deferred Revenue,6718000.0,14975000.0,16703000.0,37438000.0,39684000.0,
Current Debt And Capital Lease Obligation,1996000.0,2332000.0,2933000.0,3268000.0,3391000.0,
Current Capital Lease Obligation,1996000.0,1960000.0,2203000.0,2195000.0,1919000.0,
Current Debt,,372000.0,730000.0,1073000.0,1472000.0,2014000.0
Other Current Borrowings,,372000.0,730000.0,1073000.0,1472000.0,2014000.0
Current Provisions,15512000.0,15607000.0,11326000.0,9689000.0,9161000.0,
Payables And Accrued Expenses,100763000.0,110102000.0,71708000.0,53686000.0,36780000.0,
Current Accrued Expenses,23684000.0,10187000.0,20065000.0,13958000.0,12494000.0,
Interest Payable,4659000.0,1196000.0,5546000.0,1238000.0,,41000.0
Payables,77079000.0,99915000.0,51643000.0,39728000.0,24286000.0,
Accounts Payable,77079000.0,99915000.0,51643000.0,39728000.0,24286000.0,
Total Assets,799324000.0,885197000.0,328210000.0,360995000.0,263283000.0,
Total Non Current Assets,209359000.0,176717000.0,139475000.0,128718000.0,77782000.0,
Other Non Current Assets,36498000.0,36572000.0,45729000.0,46038000.0,26719000.0,
Goodwill And Other Intangible Assets,5618000.0,5310000.0,5410000.0,4523000.0,4547000.0,
Other Intangible Assets,1287000.0,979000.0,1079000.0,192000.0,216000.0,
Goodwill,4331000.0,4331000.0,4331000.0,4331000.0,4331000.0,
Net PPE,167243000.0,134835000.0,88336000.0,78157000.0,46516000.0,
Accumulated Depreciation,-39592000.0,-34988000.0,-34487000.0,-33944000.0,-31023000.0,
Gross PPE,206835000.0,169823000.0,122823000.0,112101000.0,77539000.0,
Leases,14153000.0,14146000.0,12086000.0,11005000.0,10210000.0,
Construction In Progress,65231000.0,36644000.0,38387000.0,27426000.0,0.0,
Other Properties,123873000.0,115884000.0,69450000.0,70994000.0,64876000.0,
Machinery Furniture Equipment,3578000.0,3149000.0,2900000.0,2676000.0,2453000.0,
Properties,0.0,0.0,0.0,0.0,0.0,
Current Assets,589965000.0,708480000.0,188735000.0,232277000.0,185501000.0,
Other Current Assets,701000.0,590000.0,1536000.0,1452000.0,1003000.0,
Restricted Cash,39770000.0,34636000.0,36946000.0,31830000.0,14141000.0,
Prepaid Assets,15450000.0,14457000.0,14919000.0,13202000.0,23213000.0,
Inventory,58745000.0,59026000.0,47554000.0,41128000.0,40315000.0,
Finished Goods,399000.0,824000.0,465000.0,697000.0,468000.0,
Work In Process,11396000.0,13701000.0,12712000.0,12563000.0,5735000.0,
Raw Materials,46950000.0,44501000.0,34377000.0,27868000.0,34112000.0,
Receivables,64639000.0,31779000.0,29047000.0,24440000.0,24276000.0,
Other Receivables,60807000.0,25000000.0,24230000.0,21190000.0,17131000.0,
Loans Receivable,,0.0,0.0,0.0,0.0,21731000.0
Accounts Receivable,3832000.0,6779000.0,4817000.0,3250000.0,7145000.0,
Cash Cash Equivalents And Short Term Investments,410660000.0,567992000.0,58733000.0,120225000.0,82553000.0,
Cash And Cash Equivalents,410660000.0,567992000.0,58733000.0,120225000.0,82553000.0,
