,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,500914.0,402782.0,282151.0,85059.0,66256.0,
Share Issued,500914.0,402782.0,282151.0,85059.0,66256.0,
Total Debt,60091.0,113607.0,61040.0,68825.0,75836.0,
Tangible Book Value,1130445.0,2600889.0,2491872.0,856949.0,1509713.0,
Invested Capital,2852503.0,4296013.0,4194155.0,2871905.0,3636900.0,
Working Capital,858095.0,2344688.0,2198912.0,645389.0,1392674.0,
Net Tangible Assets,1130446.0,2600890.0,2491873.0,856951.0,1509715.0,
Capital Lease Obligations,44961.0,53087.0,61040.0,68825.0,75836.0,
Common Stock Equity,2837373.0,4235493.0,4194155.0,2871905.0,3636900.0,
Preferred Stock Equity,1.0,1.0,1.0,2.0,2.0,
Total Capitalization,2837374.0,4235494.0,4194156.0,2871907.0,3636902.0,
Total Equity Gross Minority Interest,2837374.0,4235494.0,4194156.0,2871907.0,3636902.0,
Stockholders Equity,2837374.0,4235494.0,4194156.0,2871907.0,3636902.0,
Retained Earnings,-99595219.0,-97283343.0,-95262663.0,-92852762.0,-91239759.0,
Additional Paid In Capital,102432091.0,101515735.0,99454645.0,95724012.0,94876149.0,
Capital Stock,502.0,3102.0,2174.0,657.0,512.0,
Common Stock,501.0,3101.0,2173.0,655.0,510.0,
Preferred Stock,1.0,1.0,1.0,2.0,2.0,
Total Liabilities Net Minority Interest,662254.0,966961.0,669253.0,563841.0,436723.0,
Total Non Current Liabilities Net Minority Interest,3658.0,14475.0,25063.0,35426.0,44961.0,
Long Term Debt And Capital Lease Obligation,3658.0,14475.0,25063.0,35426.0,44961.0,
Long Term Capital Lease Obligation,3658.0,14475.0,25063.0,35426.0,44961.0,
Current Liabilities,658596.0,952486.0,644190.0,528415.0,391762.0,
Other Current Liabilities,,,14852.0,14853.0,14852.0,14852.0
Current Debt And Capital Lease Obligation,56433.0,99132.0,35977.0,33399.0,30875.0,
Current Capital Lease Obligation,41303.0,38612.0,35977.0,33399.0,30875.0,
Current Debt,15130.0,60520.0,,,,
Current Notes Payable,15130.0,60520.0,,,,0.0
Payables And Accrued Expenses,602163.0,853354.0,593361.0,480163.0,346035.0,
Current Accrued Expenses,204122.0,,,,,0.0
Interest Payable,,,,,,0.0
Payables,398041.0,853354.0,593361.0,480163.0,346035.0,
Other Payable,,,,5765.0,15892.0,12351.0
Accounts Payable,398041.0,853354.0,593361.0,474398.0,330143.0,
Total Assets,3499628.0,5202455.0,4863409.0,3435748.0,4073625.0,
Total Non Current Assets,1982937.0,1905281.0,2020307.0,2261944.0,2289189.0,
Non Current Deferred Assets,233728.0,219615.0,258253.0,177771.0,84061.0,
Goodwill And Other Intangible Assets,1706928.0,1634604.0,1702283.0,2014956.0,2127187.0,
Other Intangible Assets,1706928.0,1634604.0,1702283.0,2014956.0,2127187.0,
Net PPE,42281.0,51062.0,59771.0,69217.0,77941.0,
Accumulated Depreciation,-107616.0,-106713.0,-105709.0,-112225.0,-110877.0,
Gross PPE,149897.0,157775.0,165480.0,181442.0,188818.0,
Other Properties,36514.0,44392.0,52097.0,59633.0,67009.0,
Machinery Furniture Equipment,113383.0,113383.0,113383.0,121809.0,121809.0,
Current Assets,1516691.0,3297174.0,2843102.0,1173804.0,1784436.0,
Other Current Assets,10039.0,10039.0,10039.0,10039.0,10040.0,
Prepaid Assets,93169.0,99829.0,105270.0,95190.0,83183.0,
Receivables,96.0,321.0,627.0,819.0,1300.0,
Accounts Receivable,96.0,321.0,627.0,819.0,1300.0,
Cash Cash Equivalents And Short Term Investments,1413387.0,3186985.0,2727166.0,1067756.0,1689913.0,
Cash And Cash Equivalents,1413387.0,3186985.0,2727166.0,1067756.0,1689913.0,
Cash Equivalents,,,2795.0,,2883.0,
Cash Financial,,3186985.0,2724371.0,1067756.0,1687030.0,2706319.0
